Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
135,280,4179,19,154,135,310,15,21_89_42,68_6_27,20,[11_45] (1_1),20,[12_45] (1_1),3471,[2850_5315],3444,[2850_5315],155,19,[0_89] (2_1),137,96.31,96.77,3422,1510
136,154,155,20,155,154,0,2,6_2_4,0_1_0,7,[5_18] (47_1),7,[5_18] (47_1),5255,[2955_5610],5261,[2955_5610],52,,,,,0.65,7,7
137,156,218,32,157,139,50,19,154_83_41,8_13_13,27,[14_41] (1_2),27,[15_41] (1_1),5033,[3725_7440],5055,[3725_7030],147,32,[26_37] (1_3),180,27.98,36.24,388,345
138,184,1399,15,148,118,225,41,79_50_26,48_26_23,15,[11_29] (5_1),15,[11_29] (4_1),3275,[2420_4735],3252,[2420_4735],114,15,[0_20] (2_7),102,89.42,91.57,1307,1120
139,149,186,27,149,144,25,35,144_92_33,19_4_7,22,[6_32] (1_1),22,[10_32] (2_1),5430,[3950_8800],5389,[3950_7700],137,27,[27_27] (37_37),165,19.89,22.58,230,225
140,154,298,25,153,143,45,10,131_75_38,30_10_7,22,[10_39] (1_1),22,[14_39] (2_1),4861,[3630_7765],4827,[3630_6450],135,25,[0_30] (1_1),208,48.66,52.01,404,395
141,150,204,28,148,135,70,29,93_45_34,15_9_12,25,[17_47] (1_1),25,[18_47] (3_1),5586,[4280_7385],5585,[4300_7385],139,28,[28_28] (56_56),144,27.45,33.82,437,430
142,155,320,30,151,136,70,60,133_110_46,10_10_14,25,[10_39] (1_1),25,[12_38] (1_1),4732,[3440_7385],4695,[3440_7120],153,30,[11_35] (1_2),152,52.81,57.50,438,377
143,160,423,25,154,129,30,16,133_95_57,33_17_32,22,[0_31] (1_1),23,[16_30] (1_1),4604,[3300_9100],4530,[3300_5855],141,25,[0_25] (1_264),139,63.59,69.50,619,601
144,174,850,30,146,130,70,120,79_213_0,17_8_22,28,[17_37] (1_1),28,[20_37] (1_1),5352,[4160_7420],5326,[4160_6900],211,30,[6_55] (1_1),222,82.82,84.71,758,446
145,153,570,30,146,123,60,31,101_93_82,25_19_13,28,[10_43] (1_1),29,[23_43] (2_1),4200,[3305_7605],4155,[3305_5110],151,30,[0_35] (1_1),158,74.39,78.42,588,515
146,157,1241,20,131,103,115,9,44_65_39,17_27_20,19,[13_29] (1_1),19,[13_26] (1_1),3324,[2800_4735],3293,[2800_4735],126,20,[0_25] (2_5),106,89.44,91.70,779,658
147,143,533,23,138,120,90,47,110_76_52,17_15_12,22,[10_42] (1_1),22,[10_32] (1_1),3450,[2700_6005],3415,[2755_5615],137,23,[22_28] (1_1),136,74.11,77.49,534,486
148,149,420,30,153,132,40,5,117_74_61,18_15_23,26,[6_41] (1_1),26,[15_34] (3_1),4811,[3250_9705],4780,[3250_7000],168,30,[0_35] (1_2),200,63.57,68.57,515,475
149,156,774,25,145,125,80,7,97_87_52,35_16_25,24,[16_35] (1_1),24,[19_35] (4_1),4130,[3215_5620],4082,[3215_5450],154,25,[15_30] (1_6),152,81.27,83.85,813,664
150,206,2082,33,145,107,155,86,163_70_50,65_34_35,32,[22_47] (1_1),33,[24_47] (1_1),5025,[4100_6880],4994,[4100_6350],207,33,[0_38] (6_12),203,93.04,94.86,1672,1229
151,143,143,20,143,143,0,2,4_2_0,0,7,[6_14] (65_1),7,[6_14] (65_1),5193,[3800_5430],5193,[3800_5430],50,,,,,,0,0
152,145,171,23,145,144,30,38,85_45_18,3_0_1,18,[10_30] (3_1),18,[10_30] (3_1),4645,[2775_6325],4645,[2775_6325],115,23,[23_23] (26_26),143,15.20,15.79,87,87
153,163,946,20,152,125,225,19,76_64_66,36_19_19,20,[15_31] (1_1),21,[16_31] (2_1),3812,[3050_5100],3802,[3050_4925],123,20,[0_25] (2_10),115,83.93,86.79,1132,932
154,166,907,23,151,125,135,22,43_73_99,50_31_14,22,[0_37] (1_1),22,[15_30] (1_1),3810,[3105_7660],3772,[3105_6275],123,23,[21_28] (1_4),127,83.35,86.22,1009,860
155,156,522,15,154,137,70,11,66_54_33,42_18_10,14,[9_21] (3_1),14,[9_20] (3_1),3515,[2680_4950],3480,[2680_4715],89,15,[12_20] (2_2),83,70.50,73.75,615,541
156,154,323,25,154,144,35,10,117_89_49,19_8_8,22,[10_35] (1_1),22,[14_35] (1_1),3326,[2360_5660],3290,[2360_4810],168,25,[2_30] (1_1),175,52.32,55.42,383,297
157,154,581,15,145,134,40,6,66_39_19,14_13_7,14,[10_20] (1_2),14,[11_20] (2_2),3282,[2805_4170],3270,[2805_4170],105,15,[15_15] (436_436),89,75.04,76.94,311,288
158,161,1104,18,142,119,135,4,35_58_52,58_15_18,18,[6_29] (1_2),18,[13_29] (2_1),4202,[3455_6965],4151,[3455_5160],112,18,[0_23] (1_2),118,87.14,89.22,940,804
159,142,175,15,141,136,10,34,75_47_20,7_1_6,12,[8_21] (4_1),13,[8_21] (3_1),3576,[2895_4450],3569,[2895_4450],82,15,[15_15] (34_34),95,19.43,22.29,110,110
160,151,831,20,137,121,65,63,110_49_0,29_8_14,18,[0_28] (1_1),18,[11_27] (1_1),3671,[2555_7400],3598,[2555_5215],135,20,[2_25] (1_1),139,83.51,85.44,559,452
161,143,847,15,133,108,80,6,39_66_26,27_21_7,14,[11_22] (4_1),14,[11_21] (3_1),2705,[2195_3785],2680,[2195_3785],91,15,[13_20] (2_2),84,84.30,87.25,568,490
162,131,173,20,131,126,25,4,89_52_29,10_3_2,17,[11_22] (6_3),17,[11_22] (6_3),3939,[2955_5120],3955,[2955_5120],104,20,[20_20] (42_42),108,24.28,27.17,132,132
163,133,148,15,132,127,0,180,79_54_22,2_6_4,11,[6_15] (1_6),11,[6_15] (1_6),4394,[3430_5335],4414,[3430_5335],91,15,[15_15] (16_16),112,10.81,14.19,91,84
164,136,419,15,133,122,40,6,83_44_26,18_7_11,13,[6_29] (1_1),13,[6_19] (1_1),3598,[2705_4965],3600,[2705_4805],89,15,[12_20] (1_3),104,68.26,70.88,464,331
165,180,3065,25,112,56,190,33,59_114_0,58_37_36,26,[19_36] (1_1),27,[23_36] (2_1),5179,[3925_6905],5199,[3925_6250],158,25,[0_30] (3_9),149,96.35,98.17,1585,1248
166,113,113,20,113,113,0,0,0,0,7,[7_8] (112_1),7,[7_8] (112_1),4958,[4760_4960],4958,[4760_4960],43,,,,,,0,0
167,113,202,10,112,106,45,30,46_37_20,7_2_4,9,[5_14] (2_1),9,[5_14] (2_1),2563,[2150_3335],2552,[2150_3335],66,10,[1_15] (1_1),66,44.55,47.52,181,162
168,130,559,15,123,108,100,1,59_54_11,30_19_5,14,[10_47] (3_1),14,[10_18] (2_1),3492,[2900_5855],3443,[2900_4350],91,15,[7_25] (1_1),92,78.00,80.68,1071,669
169,129,595,15,120,104,65,12,68_8_44,39_13_8,14,[8_24] (2_1),14,[8_20] (2_4),2687,[2000_3950],2660,[2000_3805],93,15,[11_15] (3_463),80,79.83,82.52,525,486
170,121,188,12,120,116,10,15,69_34_15,16_4_3,11,[7_18] (1_1),11,[7_16] (1_1),3085,[2520_3915],3080,[2520_3915],71,12,[6_12] (1_67),78,36.17,38.30,154,149
171,125,542,15,122,107,90,5,67_28_28,49_7_13,15,[9_23] (2_1),15,[9_23] (2_1),2832,[2200_4150],2802,[2200_4050],82,15,[12_15] (1_417),78,77.49,80.26,579,564
172,124,437,12,114,99,80,1,94_20_0,20_8_11,12,[7_19] (2_1),12,[10_17] (12_3),3173,[2410_5510],3106,[2410_4705],82,12,[0_17] (1_1),83,73.91,77.35,416,397
173,121,351,18,113,83,55,32,57_40_23,12_8_32,15,[5_36] (1_1),15,[9_24] (2_1),4193,[3265_6115],4107,[3265_5265],102,18,[6_18] (1_227),114,67.81,76.35,564,535
174,112,170,15,113,110,20,4,61_33_19,10_1_4,13,[10_18] (8_1),13,[10_18] (8_1),3313,[2750_4010],3315,[2750_4010],69,15,[15_15] (57_57),71,33.53,35.29,147,127
175,113,137,17,115,111,10,5,60_33_22,5_0_6,15,[11_21] (6_1),15,[11_21] (6_1),3569,[2650_4305],3570,[2650_4305],63,17,[17_17] (22_22),73,16.06,18.98,93,93
176,115,230,14,116,108,15,6,64_34_22,18_4_4,13,[7_18] (1_1),13,[7_18] (1_1),3277,[2705_4400],3271,[2705_4400],82,14,[1_19] (1_1),84,49.57,53.04,191,177
177,125,929,15,116,89,145,14,50_41_35,48_25_16,15,[11_28] (3_1),15,[11_24] (2_1),3169,[2600_4155],3153,[2600_4155],118,15,[12_20] (1_3),91,87.51,90.42,981,871
178,114,129,15,116,114,0,27,51_22_7,3_1_4,10,[4_15] (3_3),10,[4_15] (3_3),4264,[3200_5540],4276,[3200_5540],64,15,[15_15] (13_13),82,10.08,11.63,55,55
179,125,950,15,107,81,135,12,23_67_21,19_16_18,14,[9_25] (1_2),14,[9_25] (1_1),3663,[3010_5020],3683,[3010_4560],88,15,[0_25] (2_1),87,88.74,91.47,809,656
180,129,1768,14,107,81,195,1,58_7_10,65_15_20,15,[10_31] (1_1),15,[11_25] (3_1),2796,[2080_4215],2702,[2080_4030],101,14,[0_19] (1_7),79,93.95,95.42,1379,1075
181,107,107,15,107,107,0,0,0,0,5,[4_5] (34_73),5,[4_5] (34_73),3477,[3415_3610],3477,[3415_3610],28,,,,,,0,0
182,116,805,15,106,89,245,5,45_17_21,34_15_14,16,[12_29] (3_1),16,[12_28] (2_1),3183,[1750_5525],3142,[1750_5175],91,15,[12_20] (1_7),74,86.83,88.94,1148,1008
183,106,106,15,106,106,0,8,9_3_1,0,9,[5_13] (4_3),9,[5_13] (4_3),3674,[2755_4365],3674,[2755_4365],53,,,,,,0,0
184,111,517,15,106,93,160,135,97_19_0,30_4_14,16,[10_53] (1_1),16,[12_22] (2_1),5241,[4355_8535],5189,[4355_7260],131,15,[5_20] (1_7),116,79.50,82.01,849,730
185,109,296,14,105,93,65,21,66_19_22,26_6_9,13,[8_21] (1_1),13,[8_19] (1_3),3369,[2050_4650],3311,[2050_4505],88,14,[6_24] (1_1),90,64.53,68.58,460,371
186,113,458,15,106,90,65,4,60_34_12,43_17_10,15,[11_27] (4_1),15,[11_21] (3_1),3301,[2465_4315],3263,[2465_4315],95,15,[1_25] (1_1),82,76.86,80.35,616,548
187,105,105,20,105,104,0,4,50_30_18,2_0_1,9,[4_16] (1_1),9,[5_16] (6_1),5428,[4005_6250],5424,[4005_6250],76,,,,,0.95,18,18
188,104,118,15,104,101,25,3,55_33_16,11_3_0,12,[7_23] (2_1),12,[7_23] (2_1),3516,[2715_4435],3528,[2755_4435],74,15,[15_15] (14_14),73,11.86,14.41,131,131
189,107,283,15,105,92,55,51,45_33_28,27_11_6,15,[9_30] (1_1),15,[9_30] (1_1),3109,[2490_4555],3093,[2490_4555],109,15,[14_20] (1_1),90,62.90,67.49,405,389
190,106,124,10,105,101,5,5,21_15_4,4_5_1,7,[4_15] (7_1),7,[4_15] (7_1),2164,[1455_2705],2176,[1455_2705],52,10,[10_10] (19_19),58,15.32,18.55,77,70
191,123,1698,15,98,84,225,26,59_21_14,33_11_8,16,[11_33] (1_1),16,[11_33] (1_1),3021,[1955_4100],2998,[1955_4100],99,15,[5_20] (1_2),73,94.23,95.05,995,769
192,100,264,15,98,86,55,19,41_23_23,33_10_8,14,[9_22] (1_1),14,[9_22] (1_1),3094,[2005_4925],3044,[2005_4925],98,15,[14_25] (1_1),101,62.88,67.42,483,407
193,99,316,15,90,77,55,2,31_45_15,23_7_11,15,[12_22] (4_1),15,[12_22] (4_1),3554,[3160_4755],3535,[3160_4650],79,15,[12_20] (1_1),74,71.52,75.63,396,365
194,91,218,15,86,76,55,13,34_40_16,19_7_8,14,[8_23] (1_2),14,[8_22] (1_1),3625,[2700_5075],3549,[2700_4875],100,15,[12_30] (1_1),120,60.55,65.14,437,339
195,94,593,18,93,80,100,43,38_25_26,34_9_11,18,[14_29] (3_1),18,[14_26] (3_1),3268,[2450_4295],3248,[2450_4050],104,18,[0_28] (2_1),92,84.32,86.51,687,521
196,93,93,15,93,93,0,0,0,4_0_0,7,[5_9] (20_5),7,[5_9] (20_5),3754,[3255_4305],3754,[3255_4305],39,,,,,,20,20
197,93,171,10,92,88,40,0,17_8_5,5_2_2,8,[5_18] (8_1),8,[5_18] (8_1),3447,[2925_4300],3451,[2925_4300],62,10,[4_10] (1_77),61,46.20,48.54,159,137
198,92,185,15,89,79,5,20,43_26_17,4_3_11,11,[6_17] (4_1),11,[6_17] (3_1),3601,[2655_4505],3569,[2655_4450],75,14,[7_15] (3_86),90,51.89,57.30,154,140
199,91,306,20,90,74,70,38,28_59_27,8_14_10,19,[11_26] (1_1),19,[11_24] (1_2),3874,[3305_5170],3831,[3305_5170],113,20,[3_30] (1_1),109,70.59,75.82,443,354
200,96,393,15,88,81,70,24,29_6_0,30_2_9,14,[0_24] (1_1),14,[0_24] (1_1),3196,[2300_5050],3141,[2300_5050],97,15,[15_20] (304_1),106,77.61,79.39,404,374
201,87,89,15,87,85,0,11,53_25_9,2_3_0,10,[8_15] (17_3),10,[8_15] (17_3),4314,[2855_4755],4323,[2855_4755],70,15,[15_15] (2_2),80,2.25,4.49,30,30
202,89,319,13,83,69,60,109,55_56_24,9_15_14,13,[9_23] (1_1),13,[9_19] (1_1),3807,[3160_4610],3771,[3160_4300],104,13,[10_18] (2_1),99,73.98,78.37,430,398
203,90,512,16,87,74,105,25,27_16_42,11_9_6,15,[8_21] (2_2),16,[11_21] (1_2),2793,[2225_4180],2755,[2225_3525],88,16,[0_16] (2_418),85,83.01,85.55,378,354
204,85,86,15,85,82,0,72,22_8_10,0_3_3,10,[5_15] (1_3),10,[6_15] (8_3),3444,[2155_4305],3428,[2155_4230],65,15,[15_15] (1_1),74,1.16,4.65,45,45
205,85,89,15,85,83,5,28,41_36_7,1_0_2,12,[5_16] (1_1),12,[5_16] (1_1),3044,[2295_4300],3033,[2295_4300],64,15,[15_15] (4_4),71,4.49,6.74,30,30
206,90,271,20,88,76,35,38,50_25_17,12_5_19,17,[10_26] (3_1),17,[10_26] (3_1),4649,[2915_5795],4664,[2915_5795],110,20,[9_25] (1_2),122,67.53,71.96,345,312
207,88,190,20,87,78,25,10,48_28_18,9_8_9,19,[14_26] (1_1),19,[15_25] (2_1),2941,[2550_4300],2911,[2550_3600],102,20,[9_45] (1_1),106,54.21,58.95,455,219
208,87,97,15,87,83,10,11,50_20_15,0_2_2,11,[5_16] (1_2),11,[5_16] (1_2),2907,[2000_4100],2932,[2100_4100],84,15,[15_15] (10_10),105,10.31,14.43,48,48
209,87,113,13,87,85,55,1,47_25_17,2_2_0,12,[7_33] (2_1),12,[7_33] (2_1),2555,[2000_3400],2564,[2000_3400],78,13,[13_18] (25_1),81,23.01,24.78,202,193
210,101,1200,15,81,55,125,9,56_17_10,33_21_19,16,[0_26] (1_1),16,[11_26] (1_1),3602,[2700_6365],3494,[2700_4660],114,15,[0_20] (1_5),93,93.25,95.42,919,747
211,81,81,15,81,81,0,0,42_26_13,0,4,[4_12] (74_1),4,[4_12] (74_1),5923,[4390_5980],5923,[4390_5980],52,,,,,,0,0
212,84,350,13,80,68,75,23,30_22_28,18_10_10,13,[8_19] (2_1),13,[8_19] (2_1),4199,[3700_5155],4206,[3700_5155],98,13,[13_13] (270_270),82,77.14,80.57,406,386
213,93,935,18,79,55,185,41,29_40_25,25_28_20,19,[12_30] (2_1),19,[12_28] (1_1),5639,[4965_7040],5589,[4970_6525],149,18,[7_23] (2_8),129,91.55,94.12,1093,881
214,80,191,13,78,71,25,115,58_28_15,4_8_2,12,[9_17] (2_1),12,[9_16] (2_1),3434,[3040_4245],3418,[3040_4245],90,13,[5_13] (1_112),96,59.16,62.83,155,136
215,80,230,10,76,69,75,16,34_10_16,17_0_9,10,[8_16] (5_1),10,[8_15] (3_2),3000,[2300_4300],2971,[2300_4190],77,10,[9_15] (1_1),70,66.96,70.00,330,304
216,85,1139,20,73,51,160,20,29_32_32,25_18_23,21,[14_31] (1_1),21,[14_30] (1_1),5344,[4660_6485],5291,[4660_6180],154,20,[1_30] (1_1),125,93.59,95.52,1130,793
217,73,114,20,73,70,20,11,54_21_0,11_1_2,18,[11_22] (1_1),18,[11_22] (1_1),3732,[2465_5000],3716,[2465_5000],127,20,[15_25] (1_1),122,35.96,38.60,135,114
218,73,137,20,71,59,35,3,56_28_15,13_10_8,19,[15_34] (3_1),19,[15_28] (3_1),5217,[4670_6480],5167,[4670_5940],130,20,[20_20] (66_66),128,48.18,56.93,316,301
219,75,233,20,71,59,35,1,87_0_0,21_7_12,19,[13_27] (1_1),19,[15_26] (1_1),3467,[2755_4430],3374,[2755_4230],114,20,[10_20] (1_161),107,69.53,74.68,366,313
220,70,104,11,69,69,25,5,1_0_0,4_0_0,10,[7_14] (1_2),10,[7_14] (1_2),4384,[3790_5190],4384,[3790_5190],66,11,[11_11] (35_35),73,33.65,33.65,65,65
221,78,699,20,70,51,85,11,41_35_30,13_16_26,19,[13_29] (1_2),19,[13_29] (1_2),5135,[4285_6045],5116,[4285_6045],149,20,[16_25] (2_4),146,89.99,92.70,681,572
222,75,321,12,74,61,35,0,28_32_13,26_7_10,12,[3_15] (1_2),12,[8_15] (1_2),2207,[1750_3800],2172,[1750_3350],80,12,[9_12] (1_243),69,76.95,81.00,340,323
223,80,248,8,77,71,50,2,27_11_19,7_2_6,8,[6_16] (7_1),8,[6_16] (7_1),3875,[3230_5150],3856,[3230_5150],70,8,[8_8] (171_171),60,68.95,71.37,217,198
224,79,301,18,75,62,40,16,34_24_17,11_9_15,17,[2_25] (1_1),17,[12_25] (1_1),3602,[2905_6350],3554,[2905_4355],103,18,[16_18] (1_225),101,75.08,79.40,336,321
225,75,557,16,72,61,105,11,88_25_10,30_9_10,17,[11_34] (1_1),17,[11_30] (1_1),5009,[4500_8800],4932,[4500_6000],132,16,[14_21] (1_1),101,87.07,89.05,642,573
226,73,366,10,71,61,105,7,36_22_15,13_8_13,10,[7_16] (1_1),10,[8_14] (5_3),4281,[3900_5245],4245,[3900_5000],96,10,[1_15] (1_2),81,80.60,83.33,578,425
227,75,386,15,69,63,60,46,30_16_12,26_3_7,15,[10_24] (2_2),15,[10_24] (2_1),3091,[2350_4525],3025,[2350_4175],107,15,[8_20] (1_2),96,82.12,83.68,405,347
228,69,85,20,69,63,5,38,45_42_14,5_3_6,13,[6_23] (1_1),13,[7_23] (1_1),6583,[4950_7615],6555,[4950_7610],103,20,[20_20] (16_16),121,18.82,25.88,109,104
229,70,81,20,71,67,10,51,36_21_12,5_4_2,16,[10_27] (5_1),16,[10_20] (5_7),3941,[2250_5150],3970,[2250_5150],97,20,[20_20] (10_10),122,12.35,17.28,86,86
230,70,145,15,70,57,45,103,60_36_15,10_15_7,14,[10_25] (1_1),14,[11_19] (4_1),4500,[4000_5240],4487,[4000_5240],114,15,[13_15] (2_72),112,51.72,60.69,307,300
231,75,292,10,72,64,55,55,33_30_10,13_8_10,10,[5_19] (2_1),10,[5_16] (1_3),2942,[2300_4210],2917,[2300_4210],99,10,[3_10] (1_212),80,75.34,78.08,368,341
232,75,421,20,69,58,45,34,41_37_19,23_12_13,20,[15_28] (2_1),20,[15_28] (2_1),4166,[3515_5185],4155,[3515_5185],135,20,[18_25] (3_3),124,83.61,86.22,468,406
233,68,86,20,69,63,15,45,72_38_19,12_5_3,18,[13_23] (2_1),18,[13_23] (1_1),4803,[4105_5955],4789,[4105_5595],125,20,[20_20] (17_17),115,19.77,26.74,147,147
234,72,165,20,71,68,30,67,69_39_19,15_1_7,18,[13_27] (2_2),18,[13_27] (1_2),4773,[4095_5950],4741,[4095_5650],116,20,[18_25] (1_2),124,56.97,58.79,239,193
235,74,440,16,70,52,65,16,18_32_23,12_15_15,16,[9_26] (1_1),16,[10_26] (1_1),5317,[4605_6380],5244,[4605_6380],114,16,[7_16] (1_367),98,84.09,88.18,471,432
236,72,168,15,70,63,35,6,30_34_16,13_5_18,12,[5_27] (1_1),12,[5_22] (1_1),3803,[2570_5260],3749,[2570_5260],116,15,[7_25] (1_2),106,58.33,62.50,491,341
237,76,278,15,69,60,65,44,56_45_20,19_8_18,15,[12_29] (7_1),15,[12_26] (7_1),5119,[4650_6140],5104,[4650_5955],129,15,[12_15] (1_205),109,75.18,78.42,476,466
238,69,120,15,69,62,55,4,30_28_11,5_2_8,14,[5_22] (1_1),14,[9_22] (1_1),3165,[2580_4680],3140,[2580_3925],92,15,[15_15] (51_51),84,42.50,48.33,213,213
239,71,250,18,71,61,60,12,33_43_22,17_5_9,18,[15_28] (2_1),18,[15_28] (1_1),3838,[3400_4750],3824,[3400_4750],114,18,[18_18] (179_179),125,71.60,75.60,301,301
240,75,429,18,71,51,80,15,46_23_9,25_9_24,18,[12_32] (1_1),18,[14_23] (1_1),4610,[4070_5655],4475,[4070_5320],132,18,[15_18] (1_357),111,83.45,88.11,606,587
241,72,73,15,73,73,0,0,0,0,6,[6_7] (71_2),6,[6_7] (71_2),3145,[2950_3150],3145,[2950_3150],31,,,,,,0,0
242,72,243,15,71,67,95,0,36_26_11,24_4_1,16,[10_33] (2_1),16,[10_33] (2_1),2449,[1700_3750],2425,[1700_3600],78,15,[15_15] (172_172),77,70.78,72.43,420,407
243,70,137,20,70,67,15,11,41_21_11,19_1_3,19,[13_29] (1_1),19,[13_29] (1_1),3244,[2765_4155],3234,[2765_4155],96,20,[19_25] (2_1),103,48.91,51.09,168,154
244,81,852,20,67,56,135,15,31_20_16,55_7_7,22,[17_29] (1_1),22,[17_29] (1_1),3272,[2605_4380],3276,[2605_4380],119,20,[1_25] (1_5),99,92.14,93.43,759,622
245,68,76,20,68,65,0,34,73_36_18,8_2_3,14,[8_20] (1_1),14,[8_20] (1_1),5840,[4750_7295],5823,[4750_7295],114,20,[20_20] (8_8),157,10.53,14.47,78,78
246,69,85,20,68,63,20,30,45_30_11,9_3_5,18,[10_26] (1_2),18,[13_26] (1_2),3509,[2655_5015],3481,[2655_4450],100,20,[20_20] (17_17),112,20.00,25.88,190,152
247,67,88,20,66,61,25,28,64_35_25,17_3_4,18,[14_30] (2_1),18,[14_24] (2_1),4198,[3450_4950],4195,[3450_4950],113,20,[20_20] (22_22),119,25.00,30.68,192,192
248,82,1670,20,63,41,195,22,34_22_21,70_17_18,23,[12_35] (1_1),23,[18_35] (2_1),3592,[2665_5515],3470,[2665_4635],140,20,[3_30] (1_1),121,96.23,97.54,1681,1100
249,62,69,20,62,56,25,48,29_34_8,3_3_4,16,[12_26] (3_1),16,[12_26] (3_1),4270,[3250_5000],4269,[3250_5000],103,20,[20_20] (7_7),98,10.14,18.84,128,123
250,62,68,20,62,59,5,49,46_23_8,4_3_4,16,[10_21] (1_2),16,[10_21] (1_2),4595,[3500_5830],4596,[3500_5830],96,17,[20_20] (5_5),76,8.82,13.24,82,82
251,61,64,15,61,59,15,6,28_27_8,4_1_1,12,[7_20] (1_1),12,[7_20] (1_1),3758,[2550_4550],3744,[2550_4550],82,15,[15_15] (3_3),91,4.69,7.81,62,62
252,61,102,20,61,55,40,30,46_27_14,31_0_7,18,[10_31] (1_1),18,[12_31] (1_1),4685,[3440_6455],4655,[3440_5940],125,20,[2_20] (1_40),123,40.20,46.08,322,304
253,60,65,20,60,58,5,9,48_33_9,4_5_3,16,[6_25] (1_1),16,[11_25] (2_1),4502,[3605_6710],4458,[3605_5455],108,20,[20_20] (5_5),129,7.69,10.77,88,88
254,62,97,20,61,55,5,12,53_37_13,15_5_8,17,[9_25] (1_1),17,[11_25] (1_1),4067,[3040_5700],4068,[3040_5350],101,20,[20_20] (36_36),118,37.11,43.30,190,185
255,68,559,20,57,36,90,67,40_10_13,31_22_12,20,[14_27] (1_2),20,[14_26] (1_2),5177,[4340_6285],5082,[4340_6030],133,20,[5_30] (1_2),122,89.80,93.56,732,595
256,61,196,18,60,48,35,18,33_21_13,26_8_9,17,[7_23] (1_4),17,[12_23] (1_3),3371,[2300_5500],3364,[2300_4505],116,18,[17_18] (1_135),117,69.39,75.51,342,322
257,60,98,20,60,53,25,15,48_37_14,12_6_5,19,[8_25] (1_1),19,[13_25] (1_1),4089,[3470_6080],4061,[3470_5060],116,20,[20_20] (38_38),125,38.78,45.92,197,187
258,63,190,18,60,49,105,37,66_30_15,17_4_11,19,[16_27] (2_1),19,[16_25] (2_1),3647,[2955_4910],3585,[2955_4490],111,18,[18_23] (128_2),100,68.42,74.21,443,410
259,63,128,15,61,54,25,10,32_19_9,11_2_10,13,[0_21] (1_1),14,[9_21] (2_1),2870,[1755_5450],2775,[1755_3785],87,15,[8_15] (1_65),106,52.34,57.81,212,207
260,61,101,20,59,55,15,13,51_22_17,26_5_1,18,[11_29] (2_1),18,[11_29] (2_1),3608,[2300_4950],3593,[2300_4950],123,20,[20_20] (42_42),125,41.58,45.54,199,199
261,58,70,20,57,53,15,29,40_29_13,7_5_5,17,[13_26] (6_1),17,[13_21] (6_1),4390,[3200_5285],4401,[3200_5285],108,20,[20_20] (13_13),161,18.57,24.29,153,138
262,58,193,15,56,46,35,53,53_39_16,17_5_11,14,[10_25] (5_1),14,[10_24] (5_1),4234,[3185_5095],4226,[3185_5095],115,15,[15_15] (137_137),111,70.98,76.17,310,293
263,57,66,15,58,55,5,15,33_12_5,7_0_4,10,[7_18] (12_1),10,[7_15] (12_3),4314,[3225_4930],4336,[3225_4930],68,15,[15_15] (8_8),80,12.12,16.67,77,77
264,63,371,15,55,42,120,3,14_29_12,13_15_3,16,[13_23] (7_1),16,[13_22] (6_3),2502,[2025_3675],2461,[2025_3275],94,15,[15_20] (313_3),100,85.18,88.68,526,449
265,57,197,15,57,47,55,6,26_23_7,27_6_7,15,[12_24] (3_1),15,[12_24] (2_1),2997,[2000_4655],2895,[2000_4380],96,15,[1_20] (1_3),93,71.07,76.14,389,342
266,59,126,15,58,54,65,22,35_18_12,15_4_3,15,[10_21] (1_1),15,[10_21] (1_1),4265,[3700_5200],4241,[3700_5105],85,15,[15_15] (68_68),80,53.97,57.14,255,255
267,58,87,20,60,56,20,1,31_26_20,6_3_5,17,[1_25] (1_1),17,[9_25] (1_1),3195,[2100_6400],3132,[2100_4850],104,20,[20_20] (27_27),119,31.03,35.63,127,127
268,59,174,16,57,51,70,61,24_16_20,24_2_7,16,[12_28] (1_1),16,[12_28] (1_1),3506,[2240_5250],3465,[2240_5250],98,16,[16_16] (117_117),92,67.24,70.69,372,348
269,56,271,20,57,45,55,12,41_45_24,11_12_5,20,[16_36] (1_1),20,[16_36] (1_1),4520,[4015_5405],4482,[4015_5295],120,20,[20_25] (213_1),110,78.97,83.39,336,307
270,58,700,14,52,34,85,17,30_10_17,43_10_11,15,[12_25] (8_1),16,[12_25] (4_1),3630,[2390_5265],3408,[2390_5250],103,14,[13_14] (2_646),89,92.57,95.14,652,557
271,50,50,20,50,50,0,0,0,0,6,[6_6] (50_50),6,[6_6] (50_50),4750,[4750_4750],4750,[4750_4750],31,,,,,,0,0
272,50,62,15,50,47,15,13,32_16_2,4_3_2,14,[12_19] (11_1),14,[12_17] (11_1),3215,[2725_4125],3194,[2725_3880],69,15,[15_15] (12_12),73,19.35,24.19,84,84
273,49,188,13,49,37,90,13,21_15_13,9_13_5,14,[10_20] (2_1),14,[10_18] (2_3),3051,[2655_3770],3070,[2655_3770],84,13,[13_18] (138_1),75,73.94,80.32,352,336
