Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
135,157,2287,20,105,89,165,13,35_68_0,37_2_22,20,[14_42] (1_1),20,[15_42] (3_1),3290,[2850_4510],3254,[2850_4510],155,20,[1_40] (1_2),141,95.41,96.11,1569,848
136,108,113,20,113,113,0,5,3_0_0,0,7,[5_16] (36_1),7,[5_16] (36_1),3107,[2660_3210],3107,[2660_3210],51,,,,,,0,0
137,128,1005,30,106,76,110,15,63_59_37,35_49_25,29,[4_42] (1_1),29,[20_35] (1_1),3895,[3375_5020],3833,[3375_4335],186,30,[0_40] (1_1),176,89.45,92.44,1248,957
138,126,1067,15,110,94,95,29,45_43_16,32_15_9,15,[8_26] (1_1),15,[12_26] (12_1),2869,[2260_3790],2841,[2260_3790],111,15,[8_20] (1_9),100,89.69,91.19,817,568
139,131,1023,25,113,86,100,50,59_47_48,81_14_39,24,[6_44] (1_1),24,[18_30] (1_1),4292,[3740_6600],4192,[3750_4665],153,25,[0_35] (1_1),145,88.95,91.59,1366,1122
140,113,253,25,107,95,35,9,58_34_23,52_11_12,22,[0_35] (1_1),22,[12_34] (2_1),4226,[3480_6110],4195,[3480_4730],129,25,[24_30] (1_2),132,57.71,62.45,563,515
141,119,1041,25,95,76,80,10,39_33_25,35_7_21,24,[19_37] (2_1),24,[19_33] (2_1),4369,[3650_5895],4299,[3650_5475],142,25,[0_35] (1_1),163,90.87,92.70,832,591
142,129,1601,25,88,54,75,81,45_69_25,22_36_35,24,[7_41] (1_1),24,[14_41] (1_1),3379,[2965_4565],3376,[3090_4565],157,25,[3_35] (1_1),144,94.50,96.63,1151,839
143,95,273,25,90,71,25,7,61_43_19,28_11_25,23,[5_39] (1_1),23,[15_29] (1_1),3983,[3405_5050],3975,[3405_4510],144,25,[18_35] (1_2),150,67.03,73.99,532,476
144,99,461,30,87,74,115,85,35_114_0,28_4_20,28,[3_43] (1_1),28,[18_38] (1_2),4993,[4455_5870],4918,[4455_5475],229,30,[1_40] (1_2),234,81.13,83.95,826,650
145,92,354,30,86,63,55,20,55_58_35,25_17_19,29,[0_54] (1_1),29,[24_36] (1_1),3868,[3600_5105],3828,[3600_4160],156,30,[19_35] (1_1),163,75.71,82.20,620,567
146,105,795,20,102,79,115,12,38_42_19,36_21_26,20,[8_30] (1_1),20,[14_27] (1_1),3096,[2650_4670],3030,[2650_3855],124,20,[0_25] (2_4),120,87.17,90.06,887,776
147,106,422,23,96,75,75,14,47_30_32,24_24_21,23,[14_32] (1_1),23,[16_32] (1_1),3125,[2750_3655],3098,[2750_3655],141,23,[11_28] (1_1),131,77.25,82.23,670,599
148,112,980,30,82,54,25,2,42_33_12,32_32_46,26,[5_35] (1_1),27,[18_35] (1_1),3742,[3010_5050],3634,[3010_4310],171,30,[0_35] (3_7),162,91.63,94.49,993,800
149,87,478,25,79,57,60,2,30_30_22,34_30_25,24,[12_41] (1_1),24,[19_31] (2_1),3737,[3350_4910],3690,[3350_4045],152,25,[0_35] (1_1),148,83.47,88.08,807,737
150,104,693,33,80,59,85,66,57_52_40,61_26_26,33,[24_44] (1_1),33,[27_41] (2_1),4574,[3980_5455],4510,[4090_5180],207,33,[0_43] (1_2),199,88.46,91.49,1094,889
151,81,81,20,81,81,0,0,0,0,7,[6_14] (42_1),7,[6_14] (42_1),3264,[3000_3330],3264,[3000_3330],48,,,,,,0,0
152,86,390,20,78,65,165,34,35_28_15,31_7_11,21,[14_37] (2_1),21,[14_28] (2_1),3541,[2775_4725],3486,[2775_4225],128,20,[8_30] (1_1),111,80.00,83.33,794,721
153,90,558,20,76,57,80,6,24_32_22,40_14_14,20,[13_27] (1_1),20,[15_26] (1_1),3576,[3050_4315],3551,[3050_4230],120,20,[0_35] (1_1),116,86.38,89.78,786,556
154,84,536,23,77,60,50,19,10_27_43,14_22_12,22,[7_35] (1_1),22,[17_35] (2_1),3463,[3050_4150],3453,[3055_4150],124,23,[15_28] (1_2),123,85.63,88.81,545,429
155,82,322,15,79,68,45,11,34_24_13,42_6_8,14,[8_26] (1_1),15,[10_26] (1_1),3178,[2680_3950],3155,[2680_3865],96,15,[6_20] (1_1),139,75.47,78.88,429,407
156,78,136,25,76,64,10,5,43_27_14,24_9_14,21,[2_31] (1_1),21,[12_26] (1_3),2836,[2510_3815],2802,[2510_3235],168,25,[17_35] (1_1),171,44.12,52.94,357,314
157,82,263,15,79,71,80,2,26_16_11,19_9_12,15,[6_33] (1_1),15,[12_33] (3_1),3163,[2810_4065],3135,[2810_4065],96,15,[8_15] (1_181),88,69.96,73.00,468,468
158,88,611,18,74,61,80,3,12_34_26,43_17_5,18,[7_27] (1_1),18,[13_27] (2_1),3905,[3505_4725],3866,[3505_4515],115,18,[12_18] (2_535),101,87.89,90.02,586,534
159,76,87,15,75,71,5,15,36_30_7,11_4_2,13,[9_18] (4_1),13,[9_18] (4_1),3139,[2800_3365],3142,[2800_3365],78,15,[15_15] (12_12),81,13.79,18.39,106,106
160,83,286,20,73,68,55,32,40_28_0,40_1_6,19,[13_34] (1_2),19,[13_34] (1_2),3108,[2315_4255],3086,[2315_4005],137,20,[15_25] (1_4),124,74.48,76.22,499,426
161,83,310,15,77,64,85,7,23_36_10,23_12_5,15,[12_22] (1_1),15,[13_22] (8_1),2453,[2135_3145],2419,[2135_3145],94,15,[11_20] (1_1),80,75.16,79.35,486,422
162,75,100,20,75,71,60,3,47_21_11,9_3_3,17,[11_31] (2_1),17,[11_31] (2_1),3359,[2960_3900],3342,[2960_3810],93,20,[20_20] (25_25),109,25.00,29.00,228,228
163,75,91,15,81,77,5,110,48_20_10,29_4_2,11,[5_19] (1_1),11,[7_19] (1_1),3760,[3325_5070],3749,[3325_5070],89,15,[15_15] (10_10),96,10.99,15.38,206,198
164,79,217,15,75,68,50,1,38_26_14,27_6_5,13,[8_31] (2_1),13,[8_20] (2_1),3083,[2600_3855],3049,[2600_3450],93,15,[0_15] (1_134),98,65.44,68.66,423,357
165,128,3027,22,53,9,155,13,5_24_27,45_34_38,24,[11_44] (1_1),28,[22_44] (1_1),4666,[3800_6325],4919,[4300_6205],168,22,[0_27] (6_9),136,98.25,99.70,1612,1235
166,53,54,20,54,53,0,0,0,0_1_0,7,[5_8] (1_1),7,[7_8] (52_1),3011,[2960_3110],3009,[2960_3010],42,,,,,1.85,7,7
167,51,94,10,52,46,50,7,28_12_6,10_4_2,10,[6_16] (1_1),10,[6_14] (1_1),2362,[2120_2835],2349,[2120_2835],83,10,[10_10] (42_42),58,44.68,51.06,192,184
168,53,229,15,51,44,30,0,20_20_7,24_7_3,14,[10_24] (1_1),14,[12_24] (9_1),3154,[2800_3755],3142,[2800_3755],94,15,[8_35] (1_1),105,77.73,80.79,996,257
169,54,149,15,53,40,40,5,26_7_14,23_11_13,15,[3_22] (1_1),15,[10_22] (1_1),2331,[2050_3010],2282,[2050_2905],101,15,[13_15] (1_93),98,64.43,73.15,395,390
170,53,92,12,53,50,20,12,32_18_1,14_2_2,11,[7_16] (2_2),11,[7_16] (2_1),2836,[2605_3270],2825,[2605_3270],82,12,[12_12] (39_39),74,42.39,45.65,137,137
171,51,135,15,52,35,50,2,36_6_10,28_18_6,15,[11_28] (1_1),15,[13_28] (3_1),2566,[2200_3700],2564,[2200_3700],100,15,[14_20] (1_1),98,61.48,74.07,479,450
172,50,114,12,50,30,25,0,37_10_0,18_13_12,11,[5_17] (1_1),12,[9_17] (1_1),2948,[2465_3885],2867,[2465_3395],93,12,[12_12] (64_64),81,56.14,73.68,325,320
173,52,121,18,50,36,40,18,23_17_10,4_5_13,15,[9_40] (1_1),16,[10_40] (3_1),3687,[3365_4950],3693,[3365_4950],108,18,[6_18] (1_67),115,58.68,70.25,366,302
174,49,58,15,50,44,10,1,28_13_8,2_6_3,13,[9_17] (1_1),13,[11_17] (8_1),2952,[2755_3255],2950,[2755_3255],71,15,[12_15] (1_7),78,13.79,24.14,116,94
175,50,54,17,51,47,15,1,22_10_6,3_5_0,15,[13_20] (10_1),15,[13_20] (9_1),3249,[2800_3570],3251,[2800_3570],67,17,[17_17] (3_3),80,5.56,12.96,76,76
176,51,85,14,48,39,25,2,25_15_7,22_7_4,13,[9_20] (1_1),13,[10_20] (2_1),3017,[2600_3415],3013,[2600_3415],91,14,[8_14] (1_34),83,43.53,54.12,262,237
177,50,169,15,49,35,60,7,23_16_8,18_15_12,15,[0_25] (1_1),16,[13_25] (2_1),2893,[2625_3540],2878,[2625_3450],114,15,[4_20] (1_1),93,71.01,79.29,422,408
178,52,59,15,53,53,5,11,13_5_5,8_0_0,10,[4_20] (3_1),10,[4_20] (3_1),3518,[3150_3950],3518,[3150_3950],64,13,[3_15] (1_5),80,10.17,10.17,49,49
179,55,268,15,52,37,65,10,12_28_9,8_17_4,15,[9_25] (1_1),15,[12_23] (5_1),3228,[2510_3910],3214,[2510_3910],91,15,[12_15] (1_215),87,80.60,86.19,421,326
180,58,332,15,51,40,80,1,38_3_7,41_19_4,16,[13_31] (2_1),16,[13_28] (1_1),2570,[2230_3605],2525,[2230_3280],122,15,[6_20] (1_1),87,84.64,87.95,629,578
181,51,51,15,51,51,0,0,0,0,5,[4_5] (19_32),5,[4_5] (19_32),1932,[1915_1960],1932,[1915_1960],25,,,,,,0,0
182,54,469,15,44,34,115,3,6_5_0,28_3_15,17,[1_29] (1_1),17,[13_20] (1_6),2697,[2025_4385],2556,[2025_3075],118,15,[9_20] (1_2),82,90.62,92.75,623,552
183,45,45,15,45,44,0,0,0,1_0_2,9,[0_13] (1_4),9,[4_13] (1_4),2481,[2140_2765],2488,[2140_2765],51,,,,,2.22,22,22
184,47,139,15,45,38,70,54,33_11_0,10_0_14,16,[1_24] (1_1),16,[12_24] (1_1),4902,[4265_5840],4870,[4430_5640],137,15,[4_15] (1_93),139,67.63,72.66,321,311
185,46,119,15,45,37,25,11,16_10_14,15_2_10,14,[0_19] (1_1),14,[10_18] (1_1),2554,[2005_3130],2552,[2005_3130],96,15,[4_20] (1_2),100,62.18,68.91,253,218
186,44,156,15,44,37,30,1,25_13_6,25_7_6,15,[11_25] (3_1),15,[11_19] (2_2),3004,[2550_3500],2976,[2550_3500],98,15,[3_15] (1_111),87,71.79,76.28,286,286
187,45,45,20,45,44,0,5,18_10_3,1_0_3,8,[0_12] (1_4),8,[5_12] (4_4),3201,[2700_3760],3211,[2700_3760],64,,,,,2.22,30,30
188,45,49,15,45,42,20,1,18_10_11,6_2_1,12,[7_25] (2_1),12,[7_25] (1_1),2966,[2665_3280],2966,[2665_3280],78,15,[15_15] (4_4),72,8.16,14.29,98,98
189,45,98,15,44,37,50,25,20_18_6,15_6_2,15,[12_25] (1_1),15,[12_25] (1_1),2930,[2640_3550],2914,[2640_3550],98,15,[15_15] (54_54),93,55.10,62.24,242,242
190,44,48,10,44,43,10,2,0_4_0,2_3_0,7,[4_13] (2_1),7,[4_13] (2_1),1699,[1460_1855],1700,[1460_1855],55,10,[10_10] (4_4),60,8.33,10.42,48,48
191,55,425,15,38,31,105,4,23_6_1,23_3_7,17,[14_26] (5_1),17,[14_26] (5_1),2724,[1900_3555],2704,[1900_3555],105,15,[13_20] (1_1),79,91.06,92.71,516,432
192,39,122,15,38,31,35,7,11_9_4,15_5_7,15,[9_25] (2_1),15,[9_25] (1_1),2442,[1930_3510],2406,[1930_3510],126,15,[15_20] (82_2),97,68.85,74.59,267,239
193,38,112,15,35,24,55,0,12_17_5,14_12_7,15,[4_23] (1_1),16,[12_23] (1_1),3441,[3205_3960],3409,[3205_3955],103,15,[15_20] (76_1),94,68.75,78.57,326,317
194,36,59,15,35,25,45,5,11_15_8,8_8_5,14,[7_25] (1_1),14,[11_22] (7_1),3222,[2575_5225],3032,[2575_3950],115,15,[7_20] (1_3),122,40.68,57.63,300,256
195,41,408,18,36,26,90,25,17_9_10,33_3_15,20,[10_33] (1_2),20,[14_33] (1_1),3148,[2400_4040],3091,[2400_3800],142,18,[0_23] (1_2),94,91.18,93.63,627,551
196,36,36,15,36,35,0,0,0,0_1_0,7,[3_9] (1_2),7,[5_9] (3_2),2418,[2255_2655],2411,[2255_2555],49,,,,,2.78,7,7
197,36,58,10,36,33,25,0,3_1_0,6_1_2,8,[5_21] (4_1),8,[5_21] (4_1),3224,[2980_3600],3220,[2980_3600],98,10,[10_15] (20_2),69,37.93,43.10,136,118
198,37,50,15,37,32,0,7,14_7_9,6_0_6,11,[8_15] (3_4),12,[8_15] (2_4),2892,[2600_3165],2882,[2600_3080],89,15,[15_15] (13_13),92,26.00,36.00,84,79
199,40,110,20,40,25,40,19,13_22_7,11_17_8,19,[14_26] (1_2),19,[15_26] (1_2),3654,[3450_4080],3654,[3450_4080],138,20,[2_25] (1_2),118,63.64,77.27,356,308
200,42,124,15,41,34,55,11,6_1_0,12_4_8,14,[0_27] (1_1),15,[10_27] (1_1),2779,[2300_3650],2739,[2300_3650],108,15,[13_20] (1_3),104,66.94,72.58,343,292
201,42,43,15,42,42,0,3,23_15_4,1_0_0,10,[8_15] (10_2),10,[8_15] (10_2),3427,[3000_3650],3427,[3000_3650],82,15,[15_15] (1_1),92,2.33,2.33,5,5
202,43,103,13,39,26,30,59,23_14_6,22_13_5,13,[9_21] (1_1),13,[10_19] (3_1),3700,[3450_4560],3662,[3450_4080],123,13,[13_13] (64_64),111,62.14,74.76,318,303
203,41,67,15,41,36,50,20,30_3_4,10_2_3,15,[11_26] (1_1),15,[13_20] (1_1),2463,[2215_3175],2442,[2215_2815],110,15,[15_20] (25_1),87,38.81,46.27,217,208
204,39,41,15,39,36,5,29,5_1_0,5_4_0,10,[4_20] (1_1),11,[6_20] (2_1),2603,[2270_3155],2571,[2270_2930],72,15,[15_15] (2_2),64,4.88,12.20,61,61
205,40,40,15,40,36,0,12,23_10_4,0_4_1,12,[6_15] (1_2),12,[9_15] (1_2),2492,[2355_2700],2482,[2355_2640],67,,,,,10.00,35,35
206,49,342,20,39,21,65,12,12_19_9,19_16_20,20,[12_32] (1_1),20,[15_30] (3_1),3713,[2855_4770],3691,[3040_4575],137,20,[16_45] (1_1),129,88.60,93.86,699,514
207,45,454,15,35,17,50,6,13_7_14,12_14_13,16,[12_22] (2_1),16,[12_20] (2_1),2469,[2300_3050],2442,[2300_2750],128,15,[1_20] (1_1),79,92.29,96.26,405,361
208,36,36,15,36,33,5,4,20_10_5,6_3_0,11,[6_16] (1_1),11,[6_16] (1_1),2272,[2055_2690],2258,[2055_2455],86,,,,,8.33,60,60
209,35,38,13,35,34,5,0,20_9_6,4_0_1,11,[9_14] (2_1),11,[9_14] (2_1),2194,[1955_2450],2194,[1955_2450],78,13,[13_13] (3_3),98,7.89,10.53,37,37
210,45,460,15,36,24,45,4,27_7_2,32_15_13,16,[12_27] (2_1),16,[14_21] (7_1),3332,[2900_4210],3265,[2900_3785],141,15,[15_20] (421_3),92,92.17,94.78,555,490
211,37,37,15,37,37,0,0,0,2_0_0,4,[4_7] (35_1),4,[4_7] (35_1),4329,[4145_4485],4329,[4145_4485],49,,,,,,10,10
212,42,191,13,38,29,80,14,9_11_18,8_6_3,14,[9_21] (1_2),14,[9_21] (1_2),4021,[3755_4760],3985,[3755_4760],114,13,[13_13] (153_153),89,80.10,84.82,278,270
213,38,279,18,35,22,95,10,10_12_15,7_18_8,18,[5_36] (1_1),18,[11_28] (1_1),5345,[4925_6320],5338,[4990_5840],169,18,[0_23] (1_1),110,87.46,92.11,525,475
214,36,64,13,35,27,35,52,21_11_4,4_9_0,13,[8_26] (1_1),13,[8_26] (1_1),3272,[3100_4045],3248,[3100_4045],102,13,[13_13] (29_29),98,45.31,57.81,175,175
215,35,109,10,35,31,45,8,7_4_0,17_1_3,11,[8_16] (4_2),11,[8_16] (4_1),2867,[2450_3400],2843,[2450_3250],97,10,[10_10] (74_74),61,67.89,71.56,207,207
216,45,425,20,36,21,85,11,19_9_10,30_17_16,22,[14_37] (1_1),22,[17_31] (2_1),5097,[4720_5795],5035,[4720_5680],174,20,[0_25] (1_3),118,91.53,95.06,653,621
217,36,46,20,36,33,5,2,26_7_0,6_1_2,17,[12_24] (2_1),17,[12_21] (2_2),2934,[2355_3790],2884,[2355_3345],122,20,[20_20] (10_10),117,21.74,28.26,62,62
218,37,66,20,37,32,35,1,20_13_6,8_3_3,19,[14_27] (2_1),19,[14_24] (2_1),5026,[4740_5525],5004,[4740_5225],135,20,[20_25] (28_1),121,43.94,51.52,168,159
219,39,102,20,38,28,25,3,37_0_0,19_8_5,19,[6_30] (1_1),20,[16_24] (1_1),3132,[2825_3695],3101,[2825_3500],116,20,[7_20] (1_63),98,62.75,72.55,255,245
220,39,57,11,39,36,40,2,0,6_2_3,11,[8_21] (1_1),11,[9_21] (2_1),4041,[3630_4580],4022,[3630_4580],87,11,[11_11] (18_18),63,31.58,36.84,150,150
221,43,486,20,34,19,55,7,13_16_10,12_18_16,20,[14_40] (1_1),20,[16_27] (1_1),4793,[4345_6020],4740,[4345_5435],169,20,[0_30] (1_1),125,93.00,96.09,576,482
222,36,178,12,36,28,5,1,16_8_9,12_11_4,12,[8_15] (1_2),12,[10_15] (1_2),1955,[1800_2300],1939,[1800_2300],127,12,[7_17] (1_1),70,79.78,84.27,212,176
223,36,91,8,33,28,25,2,3_3_5,6_4_3,8,[1_18] (1_1),8,[6_18] (4_1),3700,[3230_4450],3684,[3230_4450],76,8,[7_8] (3_55),56,63.74,69.23,137,137
224,35,105,18,33,26,45,9,17_13_3,24_9_2,18,[13_31] (2_1),18,[13_31] (2_1),3288,[3000_3950],3279,[3000_3950],124,18,[15_23] (1_1),102,68.57,75.24,338,319
225,38,157,16,36,23,45,10,36_9_8,17_7_16,17,[13_22] (2_2),17,[13_21] (2_1),4763,[4580_5160],4720,[4580_5160],146,16,[3_16] (1_114),102,77.07,85.35,361,346
226,38,78,10,39,35,70,4,23_12_4,8_3_3,11,[8_25] (6_1),11,[8_18] (6_1),4104,[3905_4720],4085,[3905_4655],105,10,[2_10] (1_34),79,50.00,55.13,258,251
227,44,188,15,42,33,80,30,17_4_4,25_9_3,16,[9_34] (2_1),16,[9_33] (1_1),2823,[1950_4280],2739,[1950_3900],127,15,[5_20] (1_4),103,77.66,82.45,561,466
228,41,46,20,42,37,0,23,31_11_6,7_3_4,12,[4_20] (1_3),13,[7_20] (2_2),5151,[4455_6075],5127,[4455_5755],101,20,[20_20] (4_4),127,8.70,19.57,87,87
229,39,43,20,39,37,30,33,17_9_6,7_2_0,16,[11_36] (2_1),16,[11_36] (2_1),3024,[2325_3925],3024,[2325_3925],100,20,[20_20] (4_4),109,9.30,13.95,153,153
230,41,98,15,41,39,15,57,18_18_7,6_2_0,14,[11_20] (2_1),15,[11_20] (2_1),4234,[3960_4470],4229,[3960_4470],109,15,[14_15] (2_55),104,58.16,60.20,76,71
231,41,158,10,40,33,30,38,21_7_10,14_6_6,10,[5_16] (1_2),10,[6_16] (3_1),2741,[2525_3105],2721,[2525_3010],102,10,[9_10] (1_117),78,74.68,79.11,232,213
232,43,238,20,36,23,70,14,23_14_4,21_15_11,20,[11_31] (2_1),21,[12_31] (1_1),3998,[3600_4680],4010,[3600_4680],156,20,[18_20] (1_199),122,84.87,90.34,470,465
233,36,43,20,36,30,0,27,32_13_5,6_5_4,18,[12_21] (1_2),18,[12_21] (1_1),4424,[4155_4640],4431,[4155_4640],129,20,[20_20] (7_7),103,16.28,30.23,98,98
234,44,69,20,44,42,75,36,34_19_2,8_1_2,19,[14_32] (1_1),19,[14_32] (1_1),4411,[3905_5250],4389,[3905_5250],120,20,[19_25] (1_1),112,36.23,39.13,282,268
235,47,300,16,41,27,85,17,13_20_7,24_18_7,17,[11_24] (1_2),17,[11_24] (1_2),5068,[4600_5860],5057,[4600_5860],162,16,[2_21] (1_1),96,86.33,91.00,554,515
236,44,98,15,44,36,25,5,19_14_8,15_11_9,13,[5_25] (1_1),13,[5_25] (1_1),3070,[2620_3700],3041,[2620_3700],117,15,[12_20] (1_2),119,55.10,63.27,307,279
237,47,143,15,43,36,65,34,28_21_10,14_3_8,15,[4_28] (1_1),15,[9_22] (1_1),4995,[4700_5900],4955,[4700_5310],132,15,[13_20] (1_4),139,69.93,74.83,384,325
238,42,63,15,41,38,30,19,22_12_7,7_3_0,14,[10_21] (1_1),14,[11_21] (5_1),2855,[2525_3440],2849,[2525_3440],125,15,[14_15] (2_20),76,34.92,39.68,120,120
239,43,147,18,42,36,40,6,13_20_10,26_4_2,18,[15_25] (1_1),19,[15_25] (1_1),3681,[3350_4100],3667,[3350_4100],127,18,[0_23] (2_2),104,71.43,75.51,301,256
240,47,159,18,42,27,65,12,33_10_5,17_16_11,18,[12_30] (1_1),18,[13_30] (1_1),4409,[4120_5090],4401,[4120_5090],169,18,[1_23] (2_1),113,73.58,83.02,483,451
241,42,42,15,42,42,0,0,0,0,6,[6_8] (40_1),6,[6_8] (40_1),1797,[1705_1800],1797,[1705_1800],28,,,,,,0,0
242,40,126,15,40,38,45,1,13_15_6,11_1_1,15,[11_23] (1_1),15,[11_23] (1_1),2155,[1850_2800],2164,[1850_2800],75,15,[15_15] (86_86),83,68.25,69.84,176,161
243,40,58,20,39,34,20,6,19_17_4,6_1_4,19,[17_32] (6_1),19,[17_32] (6_1),2958,[2755_3555],2954,[2755_3555],125,20,[20_25] (18_1),110,32.76,41.38,124,115
244,46,424,20,35,23,125,9,21_7_8,21_6_10,23,[16_35] (1_1),23,[17_34] (1_2),3109,[2585_3735],3068,[2585_3735],139,20,[2_30] (1_1),110,91.75,94.58,706,574
245,35,41,20,35,31,10,11,26_18_7,9_3_5,16,[10_30] (2_1),16,[10_30] (2_1),4888,[4565_5805],4898,[4565_5805],129,20,[20_20] (6_6),128,14.63,24.39,135,135
246,35,44,20,35,33,15,21,18_12_5,8_2_0,18,[12_24] (2_1),18,[12_24] (2_1),3036,[2765_3650],3037,[2765_3650],98,21,[20_25] (8_1),109,20.45,25.00,90,81
247,35,38,20,34,31,5,6,33_15_6,7_2_2,18,[14_23] (2_2),18,[14_23] (2_1),3757,[3550_4100],3761,[3550_4100],113,20,[20_20] (4_4),100,10.53,18.42,74,74
248,49,801,20,32,17,90,9,10_8_13,40_12_14,22,[15_33] (2_1),23,[15_33] (1_1),3268,[2625_3930],3348,[2675_3930],151,20,[0_45] (2_1),105,96.00,97.88,897,609
249,31,38,20,31,27,5,26,16_10_5,4_7_3,16,[12_22] (6_1),16,[12_22] (5_1),3684,[3350_3905],3698,[3350_3905],102,20,[20_20] (7_7),103,18.42,28.95,100,100
250,32,38,20,32,27,10,39,17_9_6,1_4_2,17,[12_25] (2_1),17,[12_25] (2_1),3926,[3345_4255],3975,[3550_4255],108,17,[0_20] (1_5),124,15.79,28.95,79,66
251,29,30,15,29,29,0,2,16_5_4,4_0_0,11,[7_16] (1_1),11,[7_16] (1_1),2917,[2430_3435],2917,[2430_3435],79,15,[15_15] (1_1),93,3.33,3.33,20,20
252,32,52,20,32,29,25,14,21_5_8,16_2_1,19,[14_30] (3_1),19,[14_29] (3_1),3657,[2855_4605],3656,[2855_4405],132,20,[20_20] (20_20),147,38.46,44.23,167,167
253,32,36,20,32,28,25,4,17_10_7,2_4_4,16,[11_30] (1_1),16,[11_30] (1_1),3935,[3605_4115],3946,[3660_4115],110,20,[18_20] (1_3),124,11.11,22.22,125,125
254,33,64,20,32,23,10,9,24_6_8,13_10_6,18,[13_25] (1_1),18,[13_25] (1_1),3388,[2990_3705],3337,[2990_3605],171,19,[0_25] (1_1),159,50.00,64.06,267,200
255,37,341,20,30,17,65,32,27_2_7,23_13_18,22,[18_32] (3_1),23,[18_32] (1_1),4790,[4290_5740],4852,[4445_5740],164,20,[18_25] (1_2),144,91.20,95.01,554,509
256,31,119,18,29,23,40,4,13_9_7,8_6_5,18,[12_26] (1_1),18,[12_26] (1_1),2938,[2455_3710],2985,[2455_3710],116,18,[18_23] (89_1),126,75.63,80.67,223,204
257,30,42,20,30,23,5,8,11_14_6,15_8_4,18,[11_26] (1_1),19,[14_22] (1_1),3793,[3545_4120],3788,[3565_4035],121,20,[20_25] (11_1),124,28.57,45.24,180,171
258,31,78,18,31,29,40,24,20_8_9,16_1_4,19,[15_25] (1_1),19,[15_25] (1_1),3414,[2890_3840],3413,[2890_3840],126,18,[18_23] (46_1),128,60.26,62.82,219,192
259,32,50,15,32,28,20,4,16_10_5,10_4_1,14,[10_22] (3_2),14,[10_16] (3_2),2322,[1905_2780],2290,[1905_2680],100,15,[15_15] (18_18),91,36.00,44.00,121,121
260,32,54,20,30,26,35,10,15_11_6,9_3_1,19,[13_33] (1_1),19,[13_22] (1_1),3218,[2655_3880],3183,[2655_3565],121,19,[0_20] (1_23),119,44.44,51.85,157,157
261,30,32,20,30,29,20,12,18_8_7,4_1_0,18,[14_26] (1_2),18,[14_26] (1_2),3558,[2650_4170],3560,[2650_4170],115,20,[20_20] (2_2),115,6.25,9.38,73,73
262,31,106,15,30,25,30,40,18_15_14,6_3_7,14,[4_27] (1_1),14,[11_20] (3_1),3788,[2840_4300],3745,[2840_4085],130,15,[15_15] (76_76),109,71.70,76.42,204,171
263,31,36,15,31,31,0,12,6_3_4,2_0_0,10,[7_15] (3_1),10,[7_15] (3_1),3555,[3185_3745],3555,[3185_3745],72,15,[15_15] (5_5),95,13.89,13.89,10,10
264,34,184,15,29,19,90,1,13_8_3,6_13_3,17,[11_25] (1_1),18,[14_25] (4_1),2342,[2025_2825],2399,[2025_2825],110,15,[4_20] (1_1),77,84.24,89.67,348,334
265,29,76,15,28,24,35,3,13_6_6,17_5_2,16,[11_22] (1_1),16,[14_22] (4_1),2646,[2125_3570],2604,[2125_3570],107,15,[15_15] (48_48),96,63.16,68.42,221,209
266,28,56,15,28,26,30,13,8_12_7,13_2_1,15,[9_22] (2_1),15,[9_22] (2_1),4022,[3800_4450],4026,[3800_4450],92,15,[15_15] (28_28),99,50.00,53.57,161,151
267,27,40,20,27,24,0,1,16_6_5,5_2_2,18,[12_22] (1_1),18,[14_22] (2_1),2497,[2200_2755],2474,[2200_2755],110,20,[18_20] (1_12),110,32.50,40.00,54,54
268,29,82,16,27,23,5,30,12_8_7,14_0_4,16,[12_20] (1_1),16,[12_20] (1_1),3028,[2340_3495],2999,[2340_3495],105,16,[15_16] (1_54),101,67.07,71.95,111,111
269,32,133,20,30,23,35,11,7_19_11,9_6_2,20,[16_26] (1_1),20,[16_26] (1_1),4322,[4000_4765],4343,[4050_4765],119,20,[20_20] (103_103),114,77.44,82.71,167,167
270,32,375,14,27,17,40,8,17_7_8,19_8_6,15,[11_24] (1_1),16,[11_24] (1_1),3360,[1825_4590],3321,[1825_4590],114,14,[0_19] (1_2),93,92.80,95.47,345,292
271,27,27,20,27,27,0,0,0,0,6,[6_7] (26_1),6,[6_7] (26_1),2646,[2550_2650],2646,[2550_2650],44,,,,,,0,0
272,27,28,15,27,26,10,4,16_9_2,3_1_0,13,[10_20] (1_1),13,[10_20] (1_1),2940,[2725_3280],2938,[2725_3280],75,15,[15_15] (1_1),73,3.57,7.14,40,40
273,28,106,13,27,23,60,12,10_10_7,10_6_0,14,[9_20] (1_1),14,[9_20] (1_1),2889,[2610_3355],2883,[2610_3355],88,13,[13_13] (79_79),88,74.53,78.30,215,208
274,26,32,15,26,25,0,2,8_9_2,2_2_0,10,[7_16] (1_1),10,[7_16] (1_1),3135,[2865_3320],3135,[2865_3320],77,15,[15_15] (6_6),98,18.75,21.88,23,23
