Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
273,69,295,13,65,56,85,25,38_25_8,10_10_4,13,[10_21] (3_2),13,[10_21] (3_1),2812,[2595_3455],2800,[2595_3455],81,13,[11_18] (1_1),374,77.97,81.02,166,161
274,64,80,15,64,64,20,2,29_24_12,6_0_0,11,[6_21] (2_1),11,[6_21] (2_1),3125,[2785_3400],3125,[2785_3400],269,15,[15_15] (16_16),83,20.00,20.00,28,28
275,67,195,18,63,61,15,1,45_26_5,4_1_1,17,[14_22] (1_1),17,[14_21] (1_2),3624,[2475_4245],3614,[2475_4245],91,18,[0_18] (1_128),89,67.69,68.72,34,34
276,69,446,20,60,49,75,0,33_39_40,13_9_5,20,[16_29] (2_1),20,[16_29] (2_1),4427,[4200_4920],4414,[4200_4855],120,20,[16_20] (1_385),159,86.55,89.01,181,171
277,68,501,20,58,51,165,22,53_28_25,28_9_2,22,[15_44] (1_1),22,[15_44] (1_1),3100,[2550_4290],3041,[2550_4290],151,20,[0_35] (1_1),215,88.42,89.82,644,539
278,59,208,15,57,55,60,24,22_11_4,6_1_1,15,[8_26] (1_1),15,[8_21] (1_1),2898,[2050_3840],2885,[2050_3840],94,15,[15_15] (151_151),148,72.60,73.56,85,58
279,58,78,20,58,56,30,4,43_32_13,9_2_1,18,[13_26] (2_1),18,[13_24] (2_1),2789,[2450_3570],2770,[2450_3540],102,20,[20_20] (20_20),170,25.64,28.21,72,72
280,61,349,20,57,45,85,7,37_47_28,23_12_4,21,[18_45] (7_1),21,[18_45] (5_1),4222,[3875_5600],4196,[3875_5600],136,20,[19_25] (2_1),133,83.67,87.11,385,347
281,54,54,20,54,52,0,19,31_25_13,2_3_0,11,[6_21] (1_1),11,[6_17] (1_3),4601,[4130_4850],4606,[4130_4850],104,,,,,3.70,30,30
282,58,233,20,57,53,55,6,43_35_13,7_4_4,20,[15_30] (2_1),20,[15_30] (2_1),3304,[2955_3875],3309,[2955_3875],119,20,[19_20] (2_174),175,75.54,77.25,112,107
283,57,66,24,57,56,5,11,64_38_18,3_0_1,20,[13_27] (1_1),20,[15_27] (4_1),4710,[4380_4965],4706,[4380_4965],111,20,[9_24] (1_6),111,13.64,15.15,23,23
284,58,109,20,57,51,50,5,38_32_18,7_5_3,19,[15_40] (3_1),19,[15_40] (3_1),4244,[3800_5160],4256,[3980_5160],111,20,[20_25] (50_2),148,47.71,53.21,199,195
285,59,839,24,52,41,105,12,52_34_25,29_8_5,25,[19_43] (1_1),25,[20_35] (4_1),4596,[3790_5850],4474,[3790_5275],171,24,[0_34] (1_1),211,93.80,95.11,541,374
286,53,54,20,53,52,15,59,40_22_13,6_1_1,17,[10_28] (1_1),17,[10_28] (1_1),3360,[2820_3740],3365,[2820_3740],117,20,[20_20] (1_1),129,1.85,3.70,53,53
287,54,67,15,53,53,10,3,22_19_9,12_0_0,13,[8_19] (3_1),13,[8_19] (3_1),2925,[2225_3605],2925,[2225_3605],110,15,[15_15] (14_14),136,20.90,20.90,59,59
288,58,529,20,51,44,100,10,47_26_19,24_9_5,21,[16_37] (1_1),21,[16_33] (1_1),3047,[2350_4655],2971,[2350_4150],143,20,[3_30] (2_2),145,90.36,91.68,415,353
289,50,62,15,50,48,5,3,18_23_10,6_0_2,13,[8_20] (1_1),13,[8_20] (1_1),3826,[3465_4155],3824,[3465_4155],80,15,[15_15] (12_12),100,19.35,22.58,46,46
290,52,136,20,50,39,20,4,33_22_15,8_8_14,16,[7_28] (2_1),16,[7_21] (2_2),4217,[3455_5710],4066,[3455_4975],113,20,[16_30] (1_1),149,63.24,71.32,271,215
291,53,155,20,52,44,60,49,26_25_17,8_5_5,19,[12_34] (1_1),19,[12_29] (1_1),3077,[2630_4105],3040,[2630_3640],157,20,[17_25] (1_1),212,66.45,71.61,191,167
292,55,137,20,55,54,100,66,41_28_14,13_0_1,21,[13_39] (1_1),21,[13_39] (1_1),4154,[3155_5260],4133,[3155_4885],132,20,[16_20] (1_81),134,59.85,60.58,235,235
293,54,137,18,52,49,40,3,45_16_14,22_1_2,18,[15_31] (3_1),18,[15_25] (3_1),2790,[1950_3430],2767,[1950_3430],101,18,[18_23] (84_1),131,62.04,64.23,179,167
294,54,55,15,54,53,0,22,18_17_7,0_1_0,9,[6_13] (1_2),9,[6_13] (1_2),2821,[2425_3385],2819,[2425_3385],51,15,[15_15] (1_1),84,1.82,3.64,7,7
295,52,62,25,52,49,5,3,42_35_16,2_4_2,22,[17_28] (1_1),22,[17_28] (1_1),3142,[2850_3405],3139,[2850_3405],129,25,[25_25] (10_10),390,16.13,20.97,53,53
296,55,235,20,51,45,80,6,41_30_30,12_5_7,20,[15_37] (1_1),20,[15_37] (1_1),3485,[3065_4645],3479,[3065_4645],122,20,[3_20] (1_183),138,78.30,80.85,256,239
297,50,89,20,50,44,45,20,40_15_13,11_1_10,19,[13_32] (1_1),19,[14_32] (2_1),3931,[3650_4660],3921,[3650_4660],120,20,[20_25] (38_1),146,43.82,50.56,192,169
298,53,117,20,53,50,70,12,36_30_25,6_5_3,19,[11_34] (1_1),19,[11_34] (1_1),3166,[2700_4150],3167,[2700_4150],144,20,[20_20] (64_64),138,54.70,57.26,180,175
299,55,173,15,50,46,45,4,35_19_5,23_6_5,15,[8_30] (1_1),15,[8_23] (1_1),2831,[2175_4250],2759,[2175_3555],233,15,[7_30] (1_1),111,71.10,73.41,300,238
300,50,60,20,50,47,20,5,38_34_11,4_3_0,16,[11_26] (2_1),16,[11_26] (2_1),3325,[2850_3655],3334,[2945_3655],104,20,[20_25] (9_1),122,16.67,21.67,39,39
301,51,51,20,51,51,0,0,1_0_0,0,6,[4_9] (5_1),6,[4_9] (5_1),2902,[2700_2950],2902,[2700_2950],31,,,,,,0,0
302,49,51,20,49,48,0,31,42_22_17,1_0_2,13,[8_20] (1_1),13,[8_20] (1_1),4238,[3780_4605],4241,[3780_4605],149,20,[20_20] (2_2),120,3.92,5.88,22,22
303,49,57,20,48,48,0,22,38_20_11,4_0_0,16,[10_20] (1_1),16,[10_20] (1_1),4361,[3730_4820],4361,[3730_4820],143,20,[18_20] (1_8),169,15.79,15.79,20,20
304,50,68,20,49,45,5,28,47_18_16,8_8_2,17,[12_24] (1_1),17,[12_24] (1_1),4261,[3655_4955],4258,[3655_4640],114,20,[20_20] (19_19),1731,27.94,33.82,110,110
305,49,53,15,49,49,5,6,18_16_4,1_0_0,8,[4_19] (7_1),8,[4_19] (7_1),2646,[2200_3050],2646,[2200_3050],107,15,[15_15] (4_4),122,7.55,7.55,5,5
306,49,50,20,49,48,0,5,43_25_15,2_0_2,13,[7_20] (2_2),13,[7_20] (1_2),3835,[3030_4160],3831,[3030_4160],93,20,[20_20] (1_1),134,2.00,4.00,27,27
307,59,953,18,51,35,90,5,20_20_35,35_10_8,19,[10_31] (1_1),19,[10_27] (1_1),4074,[3575_4805],4040,[3575_4575],123,18,[0_23] (1_4),210,94.65,96.33,456,382
308,50,50,20,50,48,0,0,43_34_11,3_3_0,15,[11_20] (2_2),15,[11_20] (2_2),3721,[3425_3950],3718,[3425_3950],89,,,,,4.00,35,35
309,53,123,15,52,49,60,17,32_16_11,13_5_2,15,[10_35] (5_1),15,[10_23] (5_1),3598,[2980_5085],3542,[2980_4470],109,15,[15_15] (71_71),167,57.72,60.16,238,223
310,53,64,20,53,53,10,30,45_30_24,1_0_0,17,[10_25] (1_1),17,[10_25] (1_1),3844,[3430_4190],3844,[3430_4190],110,20,[20_20] (11_11),111,17.19,17.19,5,5
311,54,96,18,54,46,35,51,25_17_12,10_4_7,16,[9_26] (1_1),16,[9_26] (1_1),3828,[3530_4340],3812,[3530_4340],103,18,[13_18] (1_41),103,43.75,52.08,147,139
312,54,143,20,54,48,30,13,39_33_18,14_6_2,19,[14_27] (1_1),19,[14_24] (1_1),3238,[2680_3735],3231,[2680_3735],131,20,[12_20] (1_87),146,62.24,66.43,128,123
313,53,53,15,53,53,0,32,30_20_10,1_0_0,10,[6_15] (1_1),10,[6_15] (1_1),4912,[4495_5210],4912,[4495_5210],80,,,,,,5,5
314,53,59,20,52,50,10,36,50_35_12,4_2_1,17,[10_21] (1_2),17,[10_21] (1_1),3505,[2805_3860],3495,[2805_3860],141,20,[20_20] (7_7),129,11.86,15.25,39,39
315,56,333,15,54,39,40,8,25_20_14,18_16_5,15,[12_25] (3_1),15,[12_25] (2_1),2964,[2810_3585],2943,[2810_3385],99,15,[14_20] (1_1),146,83.78,88.29,299,264
316,56,173,20,54,49,55,15,39_22_16,11_2_4,20,[13_30] (1_1),20,[13_30] (1_1),3648,[3300_4135],3632,[3300_4060],129,20,[16_30] (1_1),188,68.79,71.68,174,102
317,59,132,20,57,54,30,9,58_32_9,10_3_0,19,[14_25] (1_1),19,[14_25] (1_1),3498,[2730_4130],3472,[2730_4130],152,20,[20_20] (75_75),122,56.82,59.09,86,68
318,57,307,20,56,49,65,3,36_53_21,13_4_6,20,[14_29] (1_2),20,[14_29] (1_2),3697,[3005_4705],3671,[3005_4610],136,20,[11_25] (1_1),134,81.76,84.04,192,162
319,55,60,15,55,52,0,73,48_28_20,4_2_1,12,[6_15] (1_7),12,[6_15] (1_6),4376,[3930_4745],4387,[3930_4745],97,15,[15_15] (5_5),112,8.33,13.33,42,42
320,56,58,15,56,55,5,11,25_26_5,1_1_0,12,[10_18] (7_1),12,[10_18] (7_1),2104,[1505_2255],2101,[1505_2255],62,15,[15_15] (2_2),74,3.45,5.17,12,12
321,61,427,18,56,46,60,16,15_39_23,16_11_7,18,[13_45] (1_1),18,[13_45] (1_1),3466,[2700_5930],3421,[2700_5930],120,18,[15_23] (1_3),180,86.89,89.23,381,332
322,56,89,15,56,53,10,31,27_18_7,1_2_1,11,[6_23] (2_1),11,[6_23] (2_1),3942,[3605_4455],3946,[3605_4455],78,15,[15_15] (33_33),139,37.08,40.45,42,35
323,56,63,20,57,55,0,66,32_21_8,4_1_10,14,[11_21] (5_1),14,[11_21] (5_1),3332,[2990_3640],3337,[2990_3640],97,20,[20_20] (6_6),145,9.52,12.70,110,110
324,55,55,25,55,53,0,16,28_24_11,3_2_0,20,[14_26] (3_1),20,[14_25] (3_1),3057,[2450_3545],3058,[2450_3545],169,,,,,3.64,29,29
325,57,67,20,57,54,0,20,57_26_17,3_2_6,16,[3_20] (1_7),16,[10_20] (1_7),5117,[4810_5515],5114,[4810_5515],115,20,[20_20] (10_10),117,14.93,19.40,79,79
326,65,861,18,53,40,75,43,21_28_26,22_17_9,18,[11_30] (1_1),18,[11_26] (1_1),4210,[3515_5390],4166,[3515_5390],157,18,[0_23] (1_2),245,93.84,95.35,376,346
327,53,61,15,53,50,0,1,25_17_11,8_2_1,11,[6_15] (2_11),11,[6_15] (2_10),2396,[1925_2775],2389,[1925_2675],67,15,[15_15] (8_8),83,13.11,18.03,62,62
328,52,81,20,51,47,25,15,40_32_20,9_6_1,18,[13_29] (2_1),18,[13_24] (2_1),4161,[3785_4660],4131,[3785_4425],112,20,[20_20] (30_30),110,37.04,41.98,99,99
329,52,67,20,52,49,0,18,20_13_7,3_2_1,11,[2_20] (4_3),11,[2_20] (3_3),3901,[3450_4305],3913,[3450_4305],135,20,[20_25] (14_1),228,22.39,26.87,45,37
330,52,239,15,51,44,45,95,25_23_16,26_6_3,15,[11_26] (1_1),15,[11_18] (1_3),4106,[3705_4820],4062,[3705_4425],178,15,[14_20] (1_1),124,78.66,81.59,221,199
331,52,52,20,52,52,0,50,3_1_1,0,6,[6_11] (43_1),6,[6_11] (43_1),3724,[3450_3750],3724,[3450_3750],46,,,,,,0,0
332,52,78,20,51,49,5,40,37_41_16,1_0_2,16,[10_23] (2_1),16,[10_20] (2_6),4462,[3965_4940],4464,[3965_4940],107,20,[20_20] (27_27),138,34.62,37.18,20,20
333,53,104,20,52,47,20,53,34_32_24,12_3_2,18,[12_29] (1_1),18,[12_27] (1_1),5346,[4990_5940],5325,[4990_5625],138,20,[20_20] (52_52),121,50.00,54.81,113,103
334,53,78,20,52,47,35,13,55_41_21,8_6_1,18,[10_43] (1_1),18,[10_25] (1_1),4870,[4550_5915],4852,[4550_5220],192,19,[0_20] (1_25),144,33.33,39.74,164,152
335,56,237,20,55,50,35,27,46_27_29,10_5_4,19,[14_26] (2_1),19,[14_26] (2_1),4186,[3630_4680],4153,[3630_4680],141,20,[18_20] (1_181),183,76.79,78.90,142,111
336,53,85,15,52,48,20,15,47_35_16,9_5_1,14,[9_19] (2_1),14,[9_19] (1_1),3877,[3540_4345],3862,[3540_4345],124,15,[0_15] (1_32),116,38.82,43.53,89,84
337,54,118,20,53,51,45,37,36_19_22,6_3_0,19,[14_32] (4_1),19,[14_32] (4_1),3572,[2800_4900],3568,[2800_4900],137,20,[20_25] (64_1),249,55.08,56.78,107,93
338,55,80,15,55,47,15,32,41_22_11,4_7_3,13,[6_21] (1_2),13,[6_21] (1_1),3351,[3065_3720],3336,[3065_3625],94,15,[14_15] (1_24),93,31.25,41.25,89,89
339,55,206,20,53,45,20,40,35_32_25,11_7_3,19,[14_27] (1_1),19,[14_27] (1_1),4126,[3820_4525],4129,[3820_4525],229,20,[3_20] (2_151),197,74.27,78.16,141,124
340,54,64,15,54,53,5,8,22_21_12,0_3_0,10,[6_19] (3_1),10,[6_15] (3_2),2814,[2490_3000],2813,[2490_3000],67,15,[15_15] (10_10),86,15.62,17.19,19,19
341,55,74,20,54,49,0,4,42_34_14,0_3_2,13,[7_20] (1_1),13,[7_20] (1_1),4629,[4175_4925],4639,[4175_4925],100,19,[4_25] (1_1),138,27.03,33.78,60,37
342,63,836,20,52,45,95,3,19_29_25,31_5_7,21,[13_36] (1_2),21,[16_36] (1_1),3370,[2225_5655],3252,[2225_5285],191,20,[3_20] (1_779),185,93.78,94.62,487,429
343,53,69,20,53,49,10,40,22_30_19,4_5_1,16,[9_25] (2_1),16,[9_20] (2_8),4365,[3770_5015],4348,[3770_4810],109,20,[20_20] (16_16),183,23.19,28.99,74,69
344,56,119,15,56,55,35,50,27_15_6,9_2_0,12,[7_31] (2_1),12,[7_31] (2_1),2876,[2400_3850],2870,[2400_3850],90,15,[14_15] (1_62),117,52.94,53.78,139,132
345,55,89,18,54,47,15,8,38_37_20,5_7_2,16,[12_28] (5_1),16,[12_28] (5_1),4186,[3890_4465],4191,[3890_4465],133,18,[18_28] (34_1),175,39.33,47.19,125,97
346,53,84,20,52,51,15,29,45_27_10,7_0_1,17,[7_23] (1_1),17,[7_23] (1_1),5182,[4650_5920],5168,[4650_5660],184,20,[19_20] (1_31),117,38.10,39.29,47,42
347,53,148,15,50,46,5,7,21_18_13,8_4_3,13,[9_19] (6_1),13,[9_16] (6_2),2970,[2815_3510],2954,[2815_3225],83,15,[15_20] (97_1),112,66.22,68.92,90,90
348,54,82,15,54,50,10,7,30_21_11,4_3_2,13,[9_24] (4_1),13,[9_24] (4_1),3421,[3050_3965],3419,[3050_3965],144,15,[15_15] (28_28),82,34.15,39.02,65,65
349,56,244,15,51,45,20,23,34_48_8,6_6_5,14,[11_25] (2_1),14,[11_19] (2_1),5326,[5085_5865],5316,[5085_5865],104,15,[6_15] (1_187),337,79.10,81.56,155,120
350,53,168,20,52,45,10,41,52_28_19,6_11_4,19,[14_26] (2_1),19,[14_26] (2_1),5322,[4990_5585],5320,[4990_5580],160,20,[16_30] (1_1),289,69.05,73.21,156,136
351,53,331,20,45,40,40,44,29_27_20,17_10_3,20,[14_32] (1_1),20,[14_32] (1_1),3681,[3115_4325],3681,[3115_4325],146,20,[0_25] (1_1),209,86.40,87.92,212,191
352,47,89,20,47,44,10,44,37_30_21,7_1_5,19,[14_24] (1_1),19,[15_24] (3_1),3742,[3050_4145],3747,[3050_4145],110,20,[19_20] (2_40),250,47.19,50.56,97,82
353,50,53,20,49,47,10,25,28_14_12,5_2_1,17,[9_29] (1_1),17,[9_29] (1_1),3856,[3160_4945],3861,[3160_4945],105,15,[0_20] (1_3),95,7.55,11.32,54,54
354,50,56,20,50,49,0,2,27_7_8,1_1_0,12,[8_19] (6_1),12,[8_19] (6_1),3404,[2795_3785],3398,[2795_3785],81,13,[0_20] (2_4),894,10.71,12.50,12,12
355,47,74,15,47,44,5,16,29_16_14,3_3_0,12,[5_17] (2_1),12,[5_15] (2_11),4319,[3995_4740],4314,[3995_4740],87,15,[15_15] (27_27),162,36.49,40.54,35,35
356,48,59,20,48,45,0,43,55_19_16,1_1_2,15,[6_21] (1_1),15,[6_21] (1_1),4570,[4125_4980],4576,[4125_4980],99,20,[20_20] (11_11),118,18.64,23.73,28,28
357,56,588,15,51,44,115,34,35_13_4,30_8_7,16,[10_38] (1_1),16,[10_28] (1_1),3048,[2400_4950],2913,[2400_4080],144,15,[9_25] (1_1),294,91.33,92.52,505,411
358,52,151,20,51,42,30,29,53_28_19,16_10_9,18,[13_30] (1_1),18,[13_21] (1_2),4524,[4000_5025],4499,[4000_4905],131,20,[9_25] (1_1),138,66.23,72.19,259,227
359,50,60,20,50,46,10,30,51_31_14,3_5_0,17,[11_22] (1_1),17,[11_22] (1_1),5377,[5105_5825],5390,[5105_5825],113,20,[20_20] (10_10),1446,16.67,23.33,49,49
360,58,498,15,53,44,85,18,27_22_30,15_7_6,15,[12_22] (4_1),15,[12_22] (4_1),3083,[2405_4000],3068,[2480_3975],135,15,[2_15] (1_420),300,89.36,91.16,202,192
361,50,51,20,51,51,0,0,20_21_3,0,7,[5_15] (7_1),7,[5_15] (7_1),2515,[2150_2600],2515,[2150_2600],36,,,,,,0,0
362,54,132,15,55,50,20,30,34_24_15,14_4_2,14,[8_24] (1_1),14,[8_24] (1_1),3732,[2675_4760],3726,[2675_4760],98,15,[12_15] (1_76),546,58.33,62.12,129,119
363,52,146,18,53,42,20,4,22_18_23,23_8_3,17,[12_26] (1_1),17,[12_20] (1_2),2185,[1915_2615],2181,[1915_2615],106,18,[2_18] (1_87),146,63.70,71.23,197,192
364,51,91,15,51,48,10,52,17_17_17,7_2_1,13,[8_18] (3_1),13,[8_18] (3_1),3262,[2945_3680],3260,[2945_3680],103,15,[13_20] (2_1),122,43.96,47.25,78,56
365,52,116,20,52,48,25,16,47_33_13,9_3_4,18,[10_26] (1_1),18,[10_23] (1_1),3793,[2975_4325],3774,[2975_4325],124,20,[3_25] (1_1),170,55.17,58.62,114,96
366,54,77,20,57,56,5,11,26_32_12,4_1_0,16,[9_21] (2_1),16,[9_21] (2_1),3479,[2995_4160],3476,[2995_4160],96,20,[20_20] (20_20),140,25.97,27.27,27,27
367,57,116,20,55,49,10,3,43_32_15,9_5_3,17,[10_28] (1_1),17,[10_22] (1_1),3685,[3255_4100],3665,[3255_4100],115,19,[0_20] (2_59),126,52.59,57.76,112,102
368,57,323,24,56,48,40,4,30_38_44,18_6_4,23,[18_30] (1_1),23,[18_30] (1_1),3362,[2900_3800],3358,[2900_3800],136,24,[11_29] (1_1),198,82.66,85.14,199,160
369,56,246,15,56,44,50,13,38_29_16,13_13_7,15,[11_29] (1_1),15,[13_21] (11_1),3310,[2750_4105],3291,[2750_3845],107,15,[10_15] (1_186),125,77.24,82.11,269,252
370,55,66,20,55,52,5,0,46_29_13,2_1_2,15,[7_21] (1_1),15,[9_21] (2_1),3624,[3255_4155],3610,[3255_3955],112,20,[20_20] (11_11),140,16.67,21.21,32,32
371,60,207,20,57,51,15,77,26_28_39,12_4_6,18,[10_23] (1_3),18,[13_23] (1_1),3325,[2640_4120],3319,[2640_3790],129,20,[7_20] (1_140),144,72.46,75.36,145,135
372,61,667,20,57,45,70,0,45_23_44,13_12_6,20,[15_31] (2_1),20,[15_31] (1_1),4607,[4105_5315],4591,[4105_5315],127,20,[1_25] (1_4),141,91.45,93.25,234,206
373,59,77,20,60,54,30,18,40_32_8,12_5_2,17,[5_31] (1_1),17,[5_24] (1_2),3423,[2475_4465],3394,[2475_3880],118,20,[20_20] (17_17),184,22.08,29.87,144,144
374,56,148,25,55,49,15,24,42_32_26,6_5_9,23,[12_28] (1_1),23,[18_28] (3_1),4432,[3875_4925],4421,[3875_4905],146,25,[11_25] (1_90),154,62.84,66.89,136,136
375,60,198,18,56,46,75,2,30_27_28,21_6_5,18,[9_28] (1_2),18,[10_28] (1_1),3157,[2175_4570],3096,[2175_4570],477,18,[2_23] (1_1),149,71.72,76.77,256,252
376,59,100,20,58,54,25,47,33_29_12,12_1_4,17,[5_33] (1_1),17,[5_26] (1_1),2904,[2030_3955],2888,[2030_3955],112,20,[12_20] (1_41),205,42.00,46.00,135,135
377,56,59,20,56,55,0,6,46_37_12,2_1_0,15,[10_20] (1_2),15,[10_20] (1_2),4420,[4020_4670],4419,[4020_4670],100,20,[20_20] (3_3),111,5.08,6.78,17,17
378,56,60,25,56,53,25,5,54_39_19,0_2_3,19,[13_37] (3_1),19,[13_37] (3_1),4469,[3830_5135],4467,[3830_5135],125,25,[25_25] (4_4),198,6.67,11.67,74,74
379,70,1297,20,55,38,105,17,34_32_31,32_11_12,21,[11_35] (1_1),21,[16_31] (3_1),3300,[2630_4210],3305,[2755_4025],140,20,[2_25] (1_5),300,95.76,97.07,565,408
380,55,89,20,55,51,15,7,59_27_16,10_5_2,18,[13_27] (1_1),18,[13_22] (1_1),4009,[3315_4925],4001,[3315_4530],205,20,[18_20] (1_32),183,38.20,42.70,108,108
381,57,65,20,57,54,5,6,33_26_14,3_3_1,17,[12_22] (2_1),17,[12_22] (2_1),2547,[1650_3355],2535,[1650_3355],110,18,[1_20] (1_7),468,12.31,16.92,43,43
382,62,308,20,58,51,45,135,37_23_32,6_4_8,19,[7_29] (1_1),19,[13_29] (1_1),4374,[3840_4835],4382,[3840_4835],138,20,[10_20] (1_241),174,81.17,83.44,155,131
383,62,199,20,58,48,30,3,26_26_47,21_7_9,19,[14_35] (5_1),19,[14_27] (5_1),2859,[2300_4210],2773,[2300_3655],105,20,[3_20] (1_134),187,70.85,75.88,244,232
384,62,96,20,61,58,15,12,48_35_22,10_3_1,17,[8_25] (1_1),17,[8_25] (1_1),4196,[3815_4520],4192,[3815_4520],140,20,[19_25] (1_1),185,36.46,39.58,85,78
385,62,116,25,60,52,10,6,54_43_23,5_5_4,22,[16_28] (2_2),22,[16_28] (2_1),5865,[5600_6130],5872,[5600_6130],216,25,[0_30] (1_1),498,48.28,55.17,112,91
386,61,154,20,60,55,30,7,51_33_22,20_4_2,19,[9_36] (1_1),19,[15_36] (2_1),3602,[3255_4865],3588,[3255_4865],140,20,[4_20] (1_90),172,61.04,64.29,236,209
387,65,512,25,61,51,60,66,45_40_28,39_10_11,25,[18_56] (1_1),25,[18_56] (1_1),3812,[2775_5805],3714,[2775_5805],257,25,[11_30] (1_4),204,88.09,90.04,567,521
388,60,196,25,59,55,15,16,48_44_32,8_3_1,23,[17_36] (1_1),23,[17_28] (1_1),4538,[4000_5010],4537,[4000_4975],144,25,[25_30] (136_1),355,69.90,71.94,77,77
389,65,253,20,62,55,30,6,41_24_34,9_7_6,19,[10_24] (1_1),19,[10_23] (1_1),3196,[2750_3705],3171,[2750_3650],120,20,[16_73] (2_1),145,75.49,78.26,608,138
390,63,93,25,59,54,45,28,61_33_19,2_2_4,22,[14_46] (1_1),22,[14_46] (1_1),3484,[2925_4575],3496,[2925_4575],491,25,[25_25] (34_34),347,36.56,41.94,164,159
391,58,58,20,58,58,0,0,0,0,4,[4_4] (58_58),4,[4_4] (58_58),2800,[2800_2800],2800,[2800_2800],28,,,,,,0,0
392,58,67,20,58,58,20,22,32_20_16,2_0_0,15,[8_25] (1_1),15,[8_25] (1_1),4208,[3735_4605],4208,[3735_4605],90,20,[20_20] (9_9),114,13.43,13.43,9,9
393,57,225,18,56,51,20,3,39_31_10,11_5_1,17,[9_28] (1_1),17,[9_28] (1_1),3254,[2905_3910],3263,[2910_3910],118,18,[8_21] (1_1),171,75.11,77.33,110,105
394,60,74,20,60,56,10,69,46_40_26,3_4_0,17,[13_28] (1_1),17,[13_21] (1_1),5003,[4700_5505],4991,[4700_5310],119,20,[20_20] (14_14),146,18.92,24.32,51,51
395,59,80,20,59,59,15,3,39_32_16,4_0_0,18,[12_23] (1_1),18,[12_23] (1_1),4635,[4260_4930],4635,[4260_4930],112,20,[20_25] (20_1),128,26.25,26.25,24,19
396,60,66,25,60,59,0,27,62_47_19,2_1_0,19,[10_24] (1_4),19,[10_24] (1_4),4787,[4415_5205],4791,[4415_5205],272,25,[25_25] (6_6),152,9.09,10.61,17,17
397,62,147,20,59,53,60,9,50_32_22,21_7_0,20,[15_36] (2_1),20,[15_36] (2_1),3597,[3030_4955],3587,[3030_4955],129,20,[19_20] (1_87),236,59.86,63.95,260,253
398,60,76,25,60,56,10,1,47_33_16,0_3_3,21,[14_35] (2_1),21,[14_25] (2_4),3497,[3115_3920],3494,[3115_3920],119,24,[17_25] (1_14),2149,21.05,26.32,53,53
399,60,83,25,60,57,10,21,49_44_17,3_5_0,19,[10_29] (1_1),19,[10_29] (1_1),4144,[3490_5105],4119,[3490_5045],103,24,[0_30] (1_1),1516,27.71,31.33,47,47
400,64,70,20,64,63,10,8,30_28_13,3_1_1,13,[6_30] (5_1),13,[6_20] (5_1),3557,[3120_3940],3552,[3120_3940],84,20,[20_20] (6_6),100,8.57,10.00,38,38
401,67,684,20,63,48,110,49,43_35_32,20_11_12,21,[15_33] (2_1),21,[15_28] (2_2),3926,[3565_4635],3901,[3565_4380],143,20,[14_20] (2_610),151,90.79,92.98,375,328
402,63,121,20,60,55,35,4,47_33_17,7_4_1,19,[11_39] (1_1),19,[11_39] (1_1),3859,[3250_5060],3858,[3250_5060],118,20,[17_20] (2_59),103,50.41,54.55,149,144
403,62,76,20,62,61,15,18,54_45_18,5_1_0,16,[7_29] (1_1),16,[7_29] (1_1),3449,[2925_3825],3455,[2925_3825],102,20,[20_20] (14_14),176,18.42,19.74,39,39
404,64,94,20,63,58,55,6,55_33_20,15_4_1,19,[15_32] (1_1),19,[15_32] (1_1),3392,[2480_4530],3384,[2480_4530],115,20,[19_20] (1_30),194,32.98,38.30,169,162
405,67,369,18,62,51,90,6,42_26_33,21_6_6,18,[13_47] (1_1),18,[13_47] (1_1),3351,[2805_5025],3336,[2805_5025],129,18,[0_28] (1_1),249,83.20,86.18,358,323
406,63,102,20,63,60,60,9,50_48_22,7_0_3,18,[10_29] (2_2),18,[10_29] (2_1),3906,[3535_4460],3903,[3535_4460],114,20,[19_20] (1_38),448,38.24,41.18,81,81
407,63,189,20,62,51,65,27,41_38_31,8_13_4,19,[11_39] (1_1),19,[11_39] (1_1),4337,[3860_5060],4360,[3860_5060],127,20,[19_20] (2_125),144,67.20,73.02,245,230
408,62,86,20,63,61,25,6,53_30_17,6_1_1,16,[9_38] (2_1),16,[9_38] (2_1),3963,[3305_5070],3965,[3305_5070],105,20,[20_20] (23_23),161,26.74,29.07,116,111
409,63,363,18,63,56,85,18,37_31_38,13_7_4,18,[11_29] (1_1),18,[12_29] (2_1),3509,[3245_4270],3503,[3245_4270],179,18,[0_18] (1_291),164,82.64,84.57,242,214
410,63,96,20,61,57,20,22,40_26_13,4_6_1,17,[13_22] (5_3),17,[13_22] (5_2),3000,[2510_3395],3002,[2510_3395],123,20,[16_20] (1_32),145,36.46,40.62,98,68
411,63,149,20,63,60,40,8,47_29_16,9_4_0,19,[10_31] (1_1),19,[10_31] (1_1),3631,[3150_4300],3638,[3150_4300],104,20,[18_20] (1_84),541,57.72,59.73,87,87
