Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
266,87,163,15,80,71,50,27,43_30_15,15_6_3,14,[9_25] (1_1),14,[9_25] (1_1),4226,[3700_5200],4221,[3700_5140],84,15,[2_15] (1_80),78,50.92,56.44,241,241
267,81,133,20,80,74,25,4,49_33_23,7_5_2,17,[9_29] (1_1),18,[10_29] (4_1),3188,[2200_4900],3117,[2200_4655],100,20,[7_20] (1_50),101,39.85,44.36,147,140
268,88,342,16,85,70,95,95,51_20_24,25_5_12,16,[9_34] (2_1),16,[9_28] (2_1),3472,[2270_5445],3403,[2270_5205],96,16,[15_16] (4_253),91,75.15,79.53,538,519
269,85,367,20,82,62,80,13,65_64_36,27_17_12,20,[15_29] (1_1),20,[15_29] (1_1),4421,[4050_5215],4381,[4050_5155],118,20,[3_25] (1_2),117,77.66,83.11,546,503
270,94,1352,13,83,49,170,31,58_13_21,63_18_22,15,[9_29] (1_1),16,[12_29] (1_1),3551,[1825_5605],3616,[1825_5605],101,13,[9_23] (1_1),83,93.86,96.38,1169,1006
271,84,84,20,84,84,0,0,0,0,6,[6_6] (84_84),6,[6_6] (84_84),4750,[4750_4750],4750,[4750_4750],31,,,,,,0,0
272,84,101,15,83,82,50,20,60_15_9,3_1_0,14,[11_24] (4_2),14,[11_24] (4_2),3267,[2725_4015],3267,[2725_4015],69,15,[15_15] (18_18),91,17.82,18.81,132,132
273,83,431,13,76,67,115,29,38_29_9,14_10_7,14,[10_20] (3_1),14,[10_20] (3_1),2969,[2655_4005],2966,[2655_4005],88,13,[0_18] (1_3),87,82.37,84.45,473,413
274,77,99,15,77,73,20,6,47_21_8,14_2_6,11,[6_20] (5_1),11,[6_20] (5_1),3771,[2750_4770],3799,[2750_4770],80,15,[15_15] (22_22),88,22.22,26.26,175,170
275,78,154,18,78,75,60,3,49_22_8,15_3_3,18,[14_28] (1_1),18,[14_28] (1_1),4008,[3300_5035],4013,[3300_5035],94,18,[10_18] (1_74),89,49.35,51.30,248,238
276,84,590,20,75,56,110,6,45_38_40,12_11_17,20,[14_30] (1_1),21,[16_30] (1_1),4627,[4255_5460],4586,[4255_5410],128,20,[0_30] (1_1),112,87.29,90.51,548,503
277,81,698,20,70,52,175,8,69_38_24,52_16_20,22,[16_44] (1_1),22,[16_44] (1_1),3469,[2455_4525],3418,[2455_4525],162,20,[6_25] (1_4),134,89.97,92.55,1120,1039
278,70,208,15,69,64,80,28,32_19_13,14_1_5,15,[3_29] (1_1),15,[10_29] (3_1),3457,[2000_5850],3380,[2000_4590],110,15,[8_15] (1_138),100,66.83,69.23,324,302
279,70,89,20,68,64,25,5,33_26_17,12_4_1,18,[13_24] (3_1),18,[13_24] (3_1),3414,[2330_4355],3415,[2330_4355],93,20,[20_20] (21_21),97,23.60,28.09,141,141
280,71,420,20,67,45,160,7,36_18_18,38_27_16,22,[18_42] (6_2),22,[18_28] (1_1),4522,[4000_6310],4478,[4000_5290],123,20,[1_20] (1_345),113,84.05,89.29,942,922
281,66,68,20,67,65,5,19,43_21_9,2_2_0,11,[6_24] (1_1),11,[6_19] (1_1),5942,[4445_7055],5981,[4445_7055],100,6,[6_6] (1_1),39,1.47,4.41,33,33
282,69,255,20,66,55,90,6,48_23_12,11_11_13,20,[15_27] (1_1),20,[15_27] (1_1),3547,[3025_4540],3548,[3025_4540],117,20,[20_20] (189_189),102,74.12,78.43,430,417
283,66,73,24,66,63,10,19,79_40_14,4_3_1,19,[13_31] (1_1),19,[13_31] (1_1),5465,[4380_6680],5480,[4380_6680],127,24,[24_24] (7_7),144,9.59,13.70,76,76
284,67,144,20,65,55,40,10,35_29_14,18_9_8,19,[15_30] (4_1),19,[15_24] (4_1),4557,[3815_5550],4530,[3815_5355],127,20,[20_25] (77_2),117,54.86,61.81,362,319
285,73,811,22,56,33,150,14,43_8_19,63_16_24,24,[0_32] (1_1),24,[17_30] (1_2),5017,[3690_8955],4922,[3780_6200],159,22,[1_27] (1_5),121,93.09,95.93,1054,940
286,56,69,20,56,53,25,64,39_24_9,19_3_0,17,[10_27] (1_1),17,[10_27] (1_1),4123,[3040_5475],4125,[3040_5475],119,20,[20_20] (13_13),133,18.84,23.19,171,171
287,57,77,15,57,54,10,6,21_9_0,8_4_0,11,[8_18] (6_2),11,[8_18] (6_2),4275,[2750_5500],4259,[2750_5500],96,15,[15_20] (19_1),110,25.97,29.87,94,85
288,65,482,20,57,39,155,13,49_34_12,53_11_15,22,[17_32] (1_3),22,[18_30] (1_1),3526,[2575_4655],3446,[2575_4450],140,20,[0_25] (3_4),106,88.17,91.91,893,822
289,57,75,15,57,53,5,2,27_20_10,15_4_1,13,[9_20] (1_1),13,[9_20] (1_1),4241,[3610_4965],4241,[3610_4965],90,15,[14_15] (3_15),77,24.00,29.33,124,119
290,58,113,20,56,41,50,3,47_16_10,9_7_24,15,[6_36] (1_1),15,[6_24] (1_1),5389,[3470_7405],5173,[3470_6380],107,19,[2_30] (1_1),101,50.44,63.72,506,442
291,61,154,20,56,41,40,64,26_22_14,19_14_9,19,[9_32] (1_2),19,[14_32] (1_1),3486,[2450_5360],3395,[2450_4625],134,19,[4_20] (1_88),113,63.64,73.38,376,356
292,56,127,20,56,49,70,67,48_36_0,28_4_11,20,[10_36] (1_1),20,[10_29] (1_1),4512,[3600_5915],4471,[3600_5915],137,20,[18_25] (1_1),125,55.91,61.42,423,414
293,56,174,18,56,45,55,7,37_16_17,34_12_3,18,[13_29] (1_1),18,[13_29] (1_1),3174,[2150_4580],3179,[2150_4580],109,18,[14_18] (2_115),92,67.82,74.14,412,405
294,56,58,15,56,56,0,26,18_12_6,0,9,[6_15] (1_1),9,[6_15] (1_1),4183,[3020_4960],4183,[3020_4960],61,15,[15_15] (2_2),70,3.45,3.45,0,0
295,57,61,25,57,56,10,0,51_35_18,7_1_0,22,[17_28] (1_2),22,[18_28] (1_2),3686,[3005_4755],3667,[3005_4505],131,25,[25_25] (4_4),108,6.56,8.20,60,60
296,61,248,20,57,53,100,5,52_26_21,36_3_4,21,[17_30] (3_1),21,[17_30] (3_1),3830,[3265_4930],3846,[3265_4930],127,20,[14_30] (1_1),117,77.02,78.63,513,453
297,60,124,20,59,52,65,26,29_29_7,21_4_13,20,[13_48] (2_1),20,[13_31] (2_1),4278,[3685_5335],4259,[3685_5185],126,20,[6_25] (1_1),141,52.42,58.06,485,456
298,59,116,20,59,50,55,6,45_21_9,37_5_7,20,[15_29] (2_2),20,[15_29] (2_1),3773,[2625_5080],3748,[2625_5080],122,20,[18_20] (2_53),114,49.14,56.90,411,396
299,61,190,15,61,53,50,9,32_24_8,23_11_4,14,[8_30] (1_1),14,[8_30] (1_1),3360,[2275_4600],3336,[2275_4600],106,15,[8_25] (1_1),114,67.89,72.11,515,373
300,75,978,15,65,47,285,41,80_3_7,45_20_14,19,[12_37] (1_1),19,[12_37] (1_1),4030,[3305_5540],4025,[3415_5540],124,15,[0_20] (1_6),85,93.35,95.19,1522,1311
301,65,65,20,65,65,0,0,8_2_2,0,6,[4_10] (3_1),6,[4_10] (3_1),4963,[4200_5400],4963,[4200_5400],41,,,,,,0,0
302,66,180,15,63,42,95,68,67_33_23,24_15_10,16,[11_24] (1_1),16,[11_21] (1_3),4413,[3740_5440],4351,[3755_5085],132,15,[14_15] (1_116),113,65.00,76.67,527,504
303,65,133,15,65,56,40,29,24_25_17,23_4_7,14,[10_22] (1_1),14,[10_22] (1_1),4519,[3455_5755],4496,[3455_5755],103,15,[13_15] (1_67),94,51.13,57.89,293,293
304,67,156,17,64,51,90,23,49_37_17,16_12_6,17,[13_28] (4_1),17,[13_28] (3_1),5018,[3850_6150],4977,[3850_6150],115,17,[8_22] (1_1),103,58.97,67.31,435,421
305,65,165,15,64,61,150,10,44_18_15,24_2_2,16,[7_41] (2_1),16,[7_41] (2_1),3366,[2600_5100],3344,[2600_5100],109,15,[14_15] (2_99),106,61.21,63.03,595,590
306,64,105,15,62,52,15,29,40_22_7,23_6_11,14,[9_21] (1_1),14,[10_16] (1_5),3967,[3005_5295],3923,[3005_4905],110,15,[15_15] (43_43),107,40.95,50.48,278,273
307,72,533,18,59,38,150,12,21_25_28,23_22_17,19,[12_33] (3_1),19,[12_33] (3_1),4340,[3630_5385],4347,[3630_5335],116,18,[6_28] (1_2),105,88.93,92.87,963,785
308,59,60,20,59,54,0,1,43_29_13,5_7_1,15,[10_19] (1_2),15,[11_19] (1_2),4953,[3925_5950],4905,[3925_5550],100,20,[20_20] (1_1),120,1.67,10.00,80,80
309,58,106,15,57,53,35,27,44_10_5,14_0_4,14,[9_20] (1_1),14,[9_20] (1_1),4072,[2075_5370],4042,[2075_5370],106,15,[0_15] (1_47),101,46.23,50.00,170,165
310,62,171,15,59,47,80,35,46_29_17,12_9_5,15,[12_23] (3_1),15,[12_23] (3_1),4221,[3675_5445],4243,[3675_5445],112,15,[15_20] (111_1),100,65.50,72.51,360,327
311,62,502,15,55,41,90,58,34_16_9,34_24_7,16,[11_30] (1_1),16,[12_26] (2_1),4304,[3615_5550],4260,[3615_5550],114,15,[1_25] (2_1),86,89.04,91.83,665,602
312,59,209,18,57,47,100,17,33_24_7,28_10_13,18,[10_33] (1_1),19,[14_33] (2_1),3632,[2740_4655],3613,[2740_4475],124,18,[17_18] (1_151),118,72.73,77.51,543,535
313,57,79,10,57,53,5,35,32_12_11,6_5_0,9,[6_15] (2_1),9,[6_15] (2_1),4770,[4260_5270],4777,[4260_5270],89,10,[10_10] (22_22),87,27.85,32.91,73,73
314,60,122,15,59,49,65,33,42_32_16,24_7_4,15,[12_24] (2_1),15,[12_20] (2_1),3437,[2450_4330],3406,[2450_4330],104,15,[15_15] (63_63),108,51.64,59.84,334,329
315,65,1232,13,52,21,170,20,36_5_5,42_35_25,16,[10_33] (1_1),18,[11_26] (1_1),3654,[3075_4685],3869,[3345_4455],124,13,[0_18] (3_4),86,95.78,98.30,1201,1077
316,54,101,20,52,38,55,13,37_20_11,17_11_22,20,[13_26] (1_1),20,[13_23] (1_2),3914,[3360_5035],3888,[3360_5035],260,20,[20_20] (49_49),119,48.51,62.38,455,440
317,55,115,20,54,42,55,12,48_13_13,17_7_12,19,[11_30] (1_1),19,[11_25] (1_1),4261,[3085_5775],4133,[3085_5730],141,20,[10_30] (1_1),169,53.04,63.48,451,341
318,56,201,20,54,39,100,2,42_30_14,37_14_6,21,[18_41] (6_1),21,[18_34] (3_1),4147,[2800_5465],4049,[2800_5465],140,20,[18_25] (1_2),147,73.13,80.60,629,601
319,54,102,15,54,43,35,38,47_34_21,16_13_4,14,[7_23] (1_1),14,[7_23] (1_1),5141,[4355_6350],5185,[4355_6350],118,15,[14_15] (1_47),125,47.06,57.84,273,273
320,54,55,15,54,54,0,15,28_14_10,2_0_0,11,[9_15] (5_2),11,[9_15] (5_2),3122,[2290_3600],3122,[2290_3600],66,15,[15_15] (1_1),78,1.82,1.82,10,10
321,55,70,20,55,50,30,15,45_20_12,9_8_3,17,[10_28] (1_1),17,[10_25] (1_1),4893,[3720_6325],4854,[3720_6325],127,20,[20_20] (15_15),137,21.43,28.57,193,188
322,54,119,13,53,41,60,43,41_10_5,30_11_4,12,[7_26] (1_1),12,[7_26] (1_1),5030,[4340_6100],4965,[4340_6055],98,13,[10_23] (1_1),97,55.46,65.55,514,446
323,54,57,20,54,53,5,58,33_28_14,3_0_1,15,[11_24] (5_1),15,[11_24] (5_1),4503,[2945_5390],4508,[2945_5390],95,20,[20_20] (3_3),196,5.26,7.02,32,32
324,57,141,20,56,47,45,3,32_17_8,27_14_6,20,[12_26] (1_3),20,[15_26] (1_1),3267,[2105_4550],3221,[2105_4405],105,20,[20_20] (85_85),100,60.28,66.67,369,359
325,57,136,15,56,46,50,25,33_21_16,14_15_8,14,[9_22] (1_1),14,[9_20] (1_2),5116,[4550_6245],5110,[4560_6245],123,15,[13_20] (2_1),105,58.82,66.18,353,337
326,65,629,18,54,29,115,46,33_25_15,52_12_19,20,[11_35] (1_1),20,[16_35] (2_1),4597,[3555_6320],4571,[3555_6320],147,18,[3_23] (1_8),138,91.41,95.39,977,795
327,55,65,15,55,54,20,2,38_11_4,14_1_0,13,[7_20] (1_1),13,[7_20] (1_1),3422,[2150_4750],3413,[2150_4750],89,15,[15_15] (10_10),93,15.38,16.92,113,113
328,57,205,18,53,43,45,13,32_32_14,13_18_6,18,[12_23] (1_1),18,[12_23] (1_1),4410,[4035_5340],4408,[4035_5340],132,18,[14_23] (1_3),122,74.15,79.02,359,317
329,54,112,15,54,46,50,63,47_15_0,30_4_8,14,[7_27] (2_1),14,[7_27] (1_1),4655,[3465_6030],4604,[3465_6030],120,15,[12_20] (1_1),118,51.79,58.93,448,351
330,59,749,14,51,24,170,51,35_9_9,42_27_11,17,[11_33] (1_1),18,[14_33] (3_1),4414,[3630_5560],4470,[3630_5310],143,14,[11_27] (2_1),99,93.19,96.80,1191,877
331,51,51,20,51,50,0,45,27_17_6,0_1_0,6,[6_9] (39_1),6,[6_9] (38_1),5754,[5200_5855],5755,[5200_5855],49,,,,,1.96,7,7
332,52,72,20,52,42,20,33,45_42_15,7_11_7,17,[10_22] (1_1),17,[10_21] (1_4),5190,[4055_6385],5259,[4055_6385],127,20,[20_20] (20_20),163,27.78,41.67,218,203
333,52,66,20,52,44,30,32,40_37_15,10_10_0,18,[10_26] (1_1),18,[10_26] (1_1),5865,[4970_7220],5945,[4970_7220],135,20,[19_20] (1_13),128,21.21,33.33,173,173
334,58,475,18,53,29,85,12,44_48_17,23_25_14,19,[15_27] (1_1),19,[16_27] (1_1),5183,[4620_6415],5136,[4620_6060],152,18,[2_33] (1_1),156,88.84,93.89,788,581
335,53,170,20,52,41,60,22,42_32_26,17_10_10,19,[11_31] (1_1),19,[11_31] (1_1),5015,[4210_6300],5008,[4210_6300],161,20,[16_25] (1_2),141,69.41,75.88,441,385
336,54,83,15,53,48,65,19,46_41_12,16_5_4,15,[8_28] (1_1),15,[8_28] (1_1),4297,[3795_5245],4317,[3795_5245],125,15,[15_15] (30_30),115,36.14,42.17,293,293
337,53,312,15,52,41,115,40,39_19_17,27_16_7,16,[11_30] (3_1),16,[11_30] (3_1),3922,[2450_5200],3967,[2650_5000],115,15,[14_20] (2_1),118,83.33,86.86,638,578
338,55,267,15,51,39,60,19,45_26_17,33_17_9,15,[8_22] (1_2),15,[8_22] (1_2),3916,[3290_4915],3899,[3290_4915],120,15,[0_15] (1_200),109,80.90,85.39,529,482
339,53,133,20,52,41,45,62,36_29_13,10_9_6,17,[10_29] (2_1),17,[10_25] (2_1),4852,[3910_6110],4929,[3985_6110],130,20,[5_30] (1_1),130,60.90,69.17,347,261
340,51,102,15,52,47,35,19,32_18_7,9_2_5,14,[10_23] (3_1),14,[10_23] (3_1),3295,[2550_4225],3287,[2550_4225],92,15,[15_15] (50_50),89,49.02,53.92,182,172
341,53,286,18,46,33,110,11,41_35_12,20_13_4,20,[16_38] (3_1),20,[16_28] (3_1),5193,[4550_6325],5201,[4550_6110],149,18,[0_23] (1_4),143,83.92,88.46,593,470
342,50,129,20,49,40,75,54,32_22_16,20_9_3,20,[15_31] (1_1),20,[15_31] (1_1),4764,[3005_6770],4670,[3005_6770],123,20,[13_25] (1_3),124,62.02,68.99,429,371
343,49,56,20,49,45,15,37,31_19_12,5_3_2,17,[11_29] (2_1),17,[11_29] (2_1),5131,[3850_6325],5142,[3850_6325],119,19,[12_20] (1_6),119,12.50,19.64,98,98
344,49,96,15,49,46,65,47,30_14_6,24_3_0,14,[9_32] (5_1),14,[9_29] (5_1),3568,[2430_5115],3549,[2430_4725],108,15,[8_20] (1_1),113,48.96,52.08,397,348
345,54,631,16,49,24,125,4,47_12_0,24_22_18,18,[8_37] (1_1),19,[15_37] (3_1),4892,[4280_6505],4988,[4505_6505],128,16,[4_21] (2_12),99,92.23,96.20,995,774
346,49,60,20,49,47,10,19,44_28_10,4_1_5,16,[7_23] (2_1),17,[7_23] (2_1),6098,[4855_9150],6008,[4855_7875],113,20,[20_20] (11_11),111,18.33,21.67,87,87
347,53,182,20,52,41,65,5,28_18_29,22_5_14,19,[4_27] (1_1),20,[12_27] (1_1),4046,[3385_6580],3965,[3385_5030],121,20,[3_30] (1_1),124,71.43,77.47,442,377
348,53,271,15,52,35,60,9,23_27_5,11_21_8,14,[7_28] (1_2),15,[9_28] (1_2),3874,[3315_4970],3938,[3315_4955],102,15,[5_20] (1_3),115,80.81,87.08,533,440
349,52,211,15,49,40,65,20,43_35_11,8_8_8,15,[0_26] (1_1),15,[11_26] (2_1),5621,[5130_8150],5584,[5130_6830],113,15,[8_20] (1_1),103,76.78,81.04,339,308
350,51,141,20,51,40,30,33,55_27_18,16_19_9,19,[15_25] (5_1),19,[15_25] (5_1),5731,[5140_6645],5705,[5140_6360],142,20,[13_20] (1_86),135,63.83,71.63,348,335
351,49,146,20,49,43,60,60,39_34_11,26_8_3,20,[13_31] (1_2),20,[13_27] (1_1),4026,[3200_5315],3990,[3200_5180],136,20,[8_25] (1_1),132,66.44,70.55,385,366
352,49,84,20,48,44,30,4,52_37_9,15_4_0,20,[16_27] (3_1),20,[16_26] (3_1),4169,[3175_5165],4149,[3175_5165],125,20,[18_20] (1_34),135,42.86,47.62,187,157
353,49,113,15,49,47,55,21,31_13_6,10_0_4,15,[10_24] (2_1),15,[10_24] (2_1),4002,[2425_4950],4002,[2425_4950],96,15,[11_15] (1_60),89,56.64,58.41,210,202
354,50,191,20,45,35,55,12,22_15_9,28_5_8,19,[0_42] (1_1),19,[14_29] (1_1),4024,[2595_7755],3704,[2595_5050],110,20,[12_20] (1_141),100,76.44,81.68,470,429
355,46,209,15,44,27,75,41,23_17_12,16_10_9,15,[10_27] (1_1),15,[10_27] (1_1),5111,[4090_6325],5131,[4090_5965],109,15,[12_15] (1_162),105,78.95,87.08,419,407
356,45,93,15,43,37,55,40,35_25_21,8_3_3,14,[8_23] (2_1),14,[8_23] (2_1),4777,[4170_5680],4750,[4170_5680],104,15,[15_15] (50_50),104,53.76,60.22,199,194
357,46,298,15,41,34,115,28,30_12_9,23_5_5,17,[8_32] (1_1),17,[8_32] (1_1),3565,[2350_5200],3492,[2350_5200],122,15,[2_20] (1_3),98,86.24,88.59,582,527
358,42,95,20,41,36,65,24,46_22_11,10_5_3,20,[15_39] (3_1),20,[15_39] (3_1),5036,[4205_6165],5038,[4205_6165],131,20,[16_25] (1_1),113,56.84,62.11,300,286
359,40,84,15,40,36,30,13,34_26_4,8_7_1,14,[10_24] (1_1),14,[10_20] (1_1),5394,[4845_6155],5385,[4845_6155],116,15,[14_15] (1_43),95,52.38,57.14,159,159
360,43,310,14,38,25,105,8,34_7_0,26_6_11,16,[12_26] (2_1),17,[13_26] (1_1),3238,[2225_4550],3201,[2225_4225],114,14,[10_19] (1_1),93,87.74,91.94,501,479
361,39,39,20,39,39,0,0,16_8_5,0,7,[5_14] (6_1),7,[5_14] (6_1),4525,[3290_4900],4525,[3290_4900],44,,,,,,0,0
362,41,83,15,38,34,85,13,20_10_17,4_1_5,15,[9_28] (2_1),15,[9_28] (2_1),4498,[3230_5655],4471,[3230_5655],97,15,[9_20] (1_1),97,54.22,59.04,325,311
363,39,183,16,37,25,70,12,2_22_19,11_11_3,17,[13_33] (4_1),17,[13_33] (3_1),2619,[2005_3855],2580,[2005_3855],101,16,[10_20] (1_1),100,79.78,86.34,354,340
364,38,53,15,38,34,15,37,15_16_7,6_2_3,13,[8_20] (3_1),13,[8_20] (2_1),3810,[2805_4645],3805,[2805_4645],98,15,[15_15] (15_15),108,28.30,35.85,96,96
365,38,98,20,33,30,30,12,28_25_0,8_2_4,18,[14_27] (3_1),18,[14_27] (3_1),4538,[3525_5550],4509,[3525_5550],125,20,[15_25] (1_1),123,66.33,69.39,172,151
366,34,44,20,34,29,25,11,22_11_4,4_3_3,17,[8_26] (1_1),17,[8_26] (1_1),4802,[3135_6460],4889,[3135_6460],106,20,[17_20] (1_9),125,22.73,34.09,126,121
367,34,47,20,34,27,20,3,26_20_12,3_6_7,18,[11_31] (1_1),18,[14_25] (2_1),4106,[3300_5360],3976,[3300_4760],125,20,[20_25] (12_1),182,27.66,42.55,193,179
368,37,143,24,37,26,45,5,32_29_13,14_10_7,24,[16_35] (1_1),24,[18_35] (1_1),3760,[2900_4950],3655,[2900_4650],135,24,[16_24] (1_96),133,74.13,81.82,301,286
369,40,155,15,39,34,45,9,23_19_12,22_4_2,15,[8_22] (2_3),15,[8_22] (2_1),3987,[3275_5025],3940,[3275_5025],101,15,[7_15] (1_104),91,74.84,78.06,254,244
370,42,144,16,40,27,65,0,22_24_12,9_9_7,16,[9_36] (1_1),16,[9_23] (1_1),4062,[3410_5050],4001,[3410_4910],119,16,[8_21] (1_1),101,72.22,81.25,366,352
371,43,112,20,42,34,20,61,29_23_21,22_7_4,19,[9_29] (1_1),19,[14_29] (2_1),3991,[2890_6040],3850,[2890_5245],136,20,[17_20] (1_69),153,62.50,69.64,225,225
372,49,133,20,45,38,45,7,47_23_18,10_7_2,19,[13_26] (1_1),19,[13_26] (1_1),4899,[4325_5860],4887,[4325_5860],126,20,[9_25] (1_1),129,66.17,71.43,221,194
373,46,66,20,45,39,25,19,28_14_10,8_5_2,17,[9_35] (1_1),17,[9_35] (1_1),4304,[2945_5830],4342,[2945_5830],102,20,[20_20] (21_21),129,31.82,40.91,167,167
374,46,94,25,45,36,40,30,50_19_13,6_3_14,23,[6_35] (1_1),24,[18_35] (2_1),5008,[3850_8125],4804,[3850_5850],149,24,[3_25] (1_45),175,52.13,61.70,248,248
375,48,492,15,43,24,110,4,34_6_0,20_14_12,16,[0_35] (1_1),16,[11_35] (1_1),3881,[2625_6805],3595,[2625_4705],102,15,[0_20] (1_2),98,91.26,95.12,648,612
376,44,56,20,44,42,20,37,34_16_7,7_1_3,16,[5_26] (1_1),16,[5_26] (1_1),4047,[2690_6300],4045,[2690_6300],108,20,[16_20] (1_11),116,21.43,25.00,122,113
377,44,55,18,44,40,35,13,31_24_10,5_3_3,17,[11_25] (1_1),17,[11_25] (1_1),4566,[3950_5455],4577,[3950_5455],101,18,[18_18] (11_11),104,20.00,27.27,144,144
378,45,54,25,45,40,10,7,33_31_13,6_4_6,19,[4_30] (1_1),20,[13_30] (2_1),5414,[3915_8220],5308,[3915_6545],127,24,[19_25] (1_8),177,16.67,25.93,124,124
379,46,126,20,45,34,50,4,43_17_18,27_8_9,20,[7_31] (1_1),20,[14_31] (1_1),3588,[2855_6085],3550,[2855_4605],120,19,[4_20] (1_72),138,64.29,73.02,384,384
380,47,260,15,45,34,45,3,28_9_9,12_7_11,15,[10_26] (1_1),15,[10_26] (1_1),4025,[3180_5180],4047,[3180_5180],109,15,[0_20] (1_2),109,82.69,86.92,350,299
381,46,58,20,47,42,25,8,36_23_11,4_1_4,18,[10_34] (1_1),18,[10_22] (1_1),3308,[2190_4755],3325,[2190_4755],133,19,[10_20] (1_9),138,18.97,27.59,139,134
382,47,251,20,43,34,55,100,38_24_18,9_9_6,20,[13_25] (1_3),20,[13_25] (1_2),4659,[3985_5840],4641,[3985_5725],143,20,[17_25] (4_1),132,82.87,86.45,304,265
383,45,176,20,41,29,70,4,30_20_24,17_3_12,20,[0_36] (1_1),20,[14_36] (1_1),3777,[2560_7300],3695,[2560_4710],123,20,[19_20] (2_133),107,76.70,83.52,419,419
384,44,77,20,42,33,25,9,38_22_6,3_6_5,17,[9_26] (1_1),17,[9_23] (1_1),4741,[3855_6195],4709,[3855_6195],135,19,[1_20] (1_33),135,45.45,57.14,152,152
385,44,74,25,44,35,30,5,41_27_20,9_5_8,22,[13_28] (2_2),22,[15_28] (1_1),6561,[5815_8085],6453,[5815_7930],161,25,[24_25] (1_29),176,40.54,52.70,198,198
386,44,88,20,44,34,10,3,37_22_17,7_11_2,19,[14_25] (1_1),19,[14_21] (1_1),3942,[3350_4800],3925,[3350_4800],149,18,[3_20] (1_34),122,50.00,61.36,145,145
387,51,364,25,45,30,85,34,46_28_14,37_6_17,26,[18_40] (1_1),26,[18_31] (1_1),4541,[3000_6195],4442,[3000_5830],188,25,[2_25] (1_307),157,87.64,91.76,659,598
388,50,230,20,47,34,65,23,39_30_22,18_9_12,20,[7_32] (1_1),20,[14_29] (1_1),4744,[3930_6860],4652,[3930_5380],144,20,[8_25] (1_2),123,79.57,85.22,442,419
389,49,152,20,46,37,35,4,24_24_23,11_10_10,18,[6_28] (1_1),19,[13_24] (2_1),3693,[2805_6005],3576,[2805_4575],128,20,[11_30] (1_1),145,69.74,75.66,370,277
390,49,225,18,46,34,90,18,42_5_9,11_6_14,18,[0_35] (1_1),19,[14_35] (1_1),3492,[2650_6700],3384,[2875_4700],127,18,[10_23] (1_2),106,79.56,84.89,483,442
391,45,45,20,45,45,0,0,0,0,4,[4_4] (45_45),4,[4_4] (45_45),5200,[5200_5200],5200,[5200_5200],29,,,,,,0,0
392,45,47,20,45,42,10,16,33_17_13,2_2_1,16,[9_25] (1_1),16,[10_25] (1_1),4832,[3825_6115],4811,[3825_5955],103,20,[20_20] (2_2),107,4.26,10.64,50,50
393,49,198,15,44,33,65,1,21_21_13,20_11_8,15,[7_25] (1_1),15,[7_22] (1_1),3607,[2710_4955],3560,[2710_4955],110,15,[0_15] (1_142),94,77.78,83.33,382,377
394,44,122,15,44,34,55,54,38_20_19,16_12_1,16,[12_26] (1_1),16,[12_26] (1_1),4840,[4405_6280],4828,[4455_6280],129,15,[11_20] (1_1),119,63.93,72.13,305,279
395,46,63,20,45,39,30,1,34_13_8,3_9_1,18,[13_26] (2_1),18,[13_26] (2_1),5103,[4325_5830],5117,[4325_5830],122,20,[20_20] (18_18),118,28.57,38.10,147,147
396,47,107,20,45,39,40,33,55_21_16,9_2_6,19,[15_29] (2_1),19,[15_29] (2_1),4931,[4245_5755],4943,[4245_5755],140,20,[18_20] (2_60),164,57.94,63.55,190,190
397,46,96,20,45,40,30,6,36_24_8,8_5_2,19,[14_23] (1_2),19,[14_23] (1_2),4089,[3285_5070],4063,[3285_5010],122,20,[17_20] (1_46),113,53.12,58.33,145,145
398,46,56,25,46,40,10,1,30_16_14,5_4_2,20,[10_26] (1_2),20,[14_26] (1_1),4422,[3255_6355],4339,[3255_5465],139,25,[25_25] (10_10),158,17.86,28.57,87,87
399,46,55,25,46,38,20,17,43_32_12,8_3_6,21,[0_36] (1_1),21,[13_36] (1_1),5421,[3260_9005],5260,[3260_7455],144,25,[25_25] (9_9),117,16.36,30.91,176,156
400,46,49,20,46,42,0,11,28_19_7,2_3_1,14,[5_20] (2_2),14,[5_20] (2_2),4534,[3065_6390],4567,[3065_6390],100,20,[20_20] (3_3),109,6.12,14.29,39,39
401,52,532,20,47,32,125,37,30_31_20,17_7_17,22,[14_35] (1_2),22,[17_33] (2_1),4189,[3565_5080],4137,[3565_5045],156,20,[7_30] (1_1),126,91.17,93.98,689,606
402,47,83,20,47,41,15,3,38_22_12,7_5_5,19,[12_30] (1_1),19,[12_22] (1_1),4226,[3500_5550],4132,[3500_5505],109,20,[20_20] (36_36),94,43.37,50.60,148,148
403,47,51,20,47,45,25,22,45_32_11,1_2_0,17,[10_32] (1_1),17,[10_32] (1_1),4158,[2975_5455],4151,[2975_5455],122,16,[5_20] (1_3),100,7.84,11.76,104,104
