Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
276,31,151,20,30,22,25,1,19_20_18,15_8_4,20,[17_26] (2_2),20,[17_26] (2_2),4399,[4255_4655],4399,[4255_4655],119,20,[2_25] (1_1),130,80.13,85.43,159,159
277,37,381,20,31,23,45,6,30_19_7,18_17_6,21,[17_27] (1_1),21,[17_26] (1_1),3070,[2600_3785],3012,[2600_3580],178,20,[20_25] (349_1),210,91.86,93.96,305,249
278,32,92,15,31,30,20,12,14_5_2,16_1_0,15,[10_21] (1_1),15,[10_21] (1_1),2975,[2250_4090],2999,[2290_4090],98,15,[15_15] (61_61),88,66.30,67.39,105,85
279,31,40,20,31,27,0,3,25_12_7,5_2_2,17,[10_20] (1_6),17,[10_20] (1_4),2843,[2500_3205],2829,[2500_3185],92,20,[20_20] (9_9),102,22.50,32.50,55,55
280,34,203,20,30,27,60,1,26_21_13,6_8_0,21,[18_31] (2_1),21,[18_31] (2_1),4250,[3875_4655],4241,[3875_4655],124,20,[20_25] (172_1),127,85.22,86.70,92,87
281,31,32,20,31,31,0,7,26_10_7,3_0_0,11,[6_20] (4_1),11,[6_20] (4_1),4612,[4080_5000],4612,[4080_5000],102,20,[20_20] (1_1),125,3.12,3.12,15,15
282,30,170,20,26,23,40,2,14_19_13,4_1_3,20,[17_27] (2_1),20,[17_27] (2_1),3286,[3000_3700],3265,[3000_3700],108,20,[20_25] (143_1),188,84.71,86.47,60,55
283,25,30,24,25,23,0,6,25_15_10,0_2_0,19,[14_23] (1_1),19,[14_23] (1_1),4740,[4525_4980],4743,[4525_4980],115,24,[24_24] (5_5),126,16.67,23.33,14,14
284,26,41,20,25,24,5,1,18_16_9,16_0_1,19,[13_23] (1_1),19,[13_23] (1_1),4240,[3965_4740],4241,[3965_4740],149,20,[20_20] (16_16),150,39.02,41.46,88,88
285,33,309,24,24,17,60,4,25_20_9,25_8_1,27,[23_36] (4_1),27,[23_34] (3_1),4745,[3995_5600],4693,[3995_5170],188,24,[16_29] (1_1),338,92.23,94.50,224,205
286,23,25,20,23,22,0,36,18_7_2,1_1_0,16,[13_20] (1_1),16,[13_20] (1_1),3428,[2965_3780],3425,[2965_3780],108,20,[20_20] (2_2),126,8.00,12.00,12,12
287,24,32,15,24,23,10,3,15_5_2,10_2_1,13,[7_17] (1_3),13,[7_17] (1_3),2959,[2440_3675],2933,[2440_3675],112,15,[15_15] (8_8),128,25.00,28.12,71,71
288,32,289,20,26,20,50,2,19_19_10,21_8_2,21,[17_31] (1_1),21,[17_31] (1_1),3020,[2225_4100],2964,[2225_3850],129,20,[7_20] (1_261),160,91.00,93.08,213,188
289,26,31,15,26,25,0,1,14_9_4,5_1_0,14,[10_18] (1_1),14,[10_18] (1_1),3784,[3400_4125],3793,[3400_4125],82,15,[15_15] (5_5),104,16.13,19.35,37,32
290,27,100,20,26,22,0,2,12_9_11,1_8_2,15,[8_20] (1_2),15,[8_19] (1_3),4055,[3600_4920],3947,[3600_4920],100,20,[20_25] (73_1),134,74.00,78.00,107,75
291,25,68,20,22,20,10,23,14_8_5,8_2_3,19,[15_24] (1_1),19,[15_24] (1_1),3083,[2555_3435],3056,[2555_3435],121,20,[20_30] (45_1),364,67.65,70.59,108,77
292,23,46,20,21,19,40,17,17_6_6,11_3_1,21,[16_32] (1_1),21,[16_32] (1_1),4056,[3185_4925],3983,[3185_4480],146,20,[20_20] (25_25),126,54.35,58.70,95,95
293,22,59,18,21,17,25,2,13_13_5,12_3_3,18,[13_24] (1_2),18,[13_24] (1_1),2864,[2300_3385],2868,[2300_3385],110,18,[18_18] (38_38),89,64.41,71.19,111,103
294,21,21,15,21,21,0,7,9_6_2,0,9,[7_12] (2_2),9,[7_12] (2_2),2780,[2425_3430],2780,[2425_3430],50,,,,,,0,0
295,21,25,25,21,19,0,0,10_15_9,0_2_0,21,[18_24] (1_3),21,[18_24] (1_3),3137,[2755_3405],3133,[2755_3405],121,25,[25_25] (4_4),164,16.00,24.00,14,14
296,24,74,20,20,16,20,1,20_14_7,11_3_2,20,[16_25] (1_1),20,[16_24] (1_3),3412,[2980_3840],3395,[2980_3840],127,20,[19_20] (1_53),140,72.97,78.38,95,90
297,19,38,20,19,18,0,9,13_7_6,9_2_1,18,[11_23] (1_1),19,[15_23] (1_1),3909,[3680_4140],3902,[3680_4140],111,20,[20_20] (19_19),141,50.00,52.63,90,67
298,19,37,20,18,16,5,0,12_11_7,9_2_1,18,[15_25] (2_1),18,[15_25] (1_1),3197,[2625_3805],3167,[2625_3805],108,20,[20_20] (19_19),106,51.35,56.76,65,65
299,18,64,15,17,13,15,6,13_5_3,8_4_0,15,[10_20] (1_1),15,[10_20] (1_1),2914,[2600_3255],2883,[2600_3255],125,15,[15_15] (47_47),100,73.44,79.69,66,66
300,17,56,20,17,16,25,11,17_11_5,7_1_0,20,[17_25] (4_1),20,[17_25] (4_1),3901,[3605_4400],3910,[3605_4400],118,20,[20_25] (38_1),113,69.64,71.43,59,41
301,17,17,20,17,17,0,0,0_0_1,0,6,[4_7] (1_1),6,[4_7] (1_1),2900,[2800_2950],2900,[2800_2950],32,,,,,,0,0
302,18,55,15,18,15,25,15,13_7_13,3_2_2,15,[10_22] (1_1),15,[10_22] (1_1),4208,[3880_4730],4243,[3930_4730],193,15,[14_15] (1_36),101,67.27,72.73,63,51
303,19,35,15,19,16,10,7,12_9_4,8_5_0,15,[12_17] (2_2),15,[12_17] (2_2),3979,[3555_4345],3953,[3555_4345],101,15,[14_15] (1_15),99,45.71,54.29,72,72
304,19,46,17,19,16,15,6,16_10_5,6_3_2,17,[13_21] (2_1),17,[13_21] (2_1),4513,[4050_5070],4540,[4155_5070],123,17,[17_22] (26_1),118,58.70,65.22,71,64
305,19,50,15,18,18,20,5,12_2_6,10_0_0,15,[12_21] (2_1),15,[12_21] (2_1),2988,[2600_3550],2988,[2600_3550],290,15,[13_20] (1_1),834,64.00,64.00,54,49
306,18,22,15,18,16,0,14,20_6_4,1_2_1,13,[7_15] (1_3),13,[11_15] (1_3),3574,[3370_3795],3590,[3370_3795],99,14,[13_15] (1_3),88,18.18,27.27,26,26
307,20,204,18,17,10,40,2,7_10_10,4_5_5,19,[16_26] (2_1),19,[16_23] (1_1),3815,[3475_4405],3676,[3475_3930],124,18,[6_18] (1_178),139,91.67,95.10,146,108
308,17,17,20,17,16,0,1,13_10_6,2_1_0,14,[10_20] (1_1),14,[11_20] (4_1),3802,[3500_4100],3784,[3500_3950],90,,,,,5.88,17,17
309,17,37,15,17,17,20,9,12_5_1,4_0_0,14,[11_22] (2_1),14,[11_22] (2_1),3705,[3085_4775],3705,[3085_4775],100,14,[0_15] (1_19),87,54.05,54.05,40,26
310,17,30,15,16,11,20,10,8_12_12,3_5_0,15,[11_23] (1_1),15,[11_23] (1_1),3998,[3730_4670],3948,[3730_4575],104,15,[15_15] (14_14),92,46.67,63.33,71,66
311,16,103,15,14,8,15,15,5_5_3,4_3_4,15,[11_20] (1_1),15,[11_15] (1_2),3921,[3735_4490],3837,[3755_3955],112,15,[13_20] (1_1),176,86.41,92.23,75,70
312,14,54,18,12,10,10,3,3_7_5,4_2_1,18,[13_23] (1_1),18,[13_23] (1_1),3194,[2855_3760],3227,[2855_3760],112,18,[18_18] (42_42),159,77.78,81.48,41,41
313,12,21,10,12,10,10,7,10_3_1,2_1_1,10,[7_13] (2_2),10,[7_11] (2_1),4555,[4310_4720],4530,[4310_4720],84,10,[10_10] (9_9),65,42.86,52.38,23,23
314,13,30,15,13,13,25,3,10_8_7,1_0_0,15,[12_23] (1_1),15,[12_23] (1_1),3187,[2630_3745],3187,[2630_3745],103,15,[15_15] (17_17),116,56.67,56.67,13,13
315,13,53,15,12,9,15,3,6_3_4,4_3_0,15,[10_20] (1_1),15,[10_20] (1_1),3280,[3055_3455],3257,[3055_3455],99,15,[15_20] (40_1),90,77.36,83.02,45,40
316,13,29,20,13,12,15,5,6_6_5,2_1_1,19,[14_22] (1_2),19,[14_22] (1_2),3677,[3360_4040],3685,[3360_4040],136,20,[20_20] (16_16),135,55.17,58.62,40,25
317,13,18,20,13,12,5,2,14_6_4,8_1_0,20,[16_25] (1_1),20,[16_22] (1_1),3498,[2815_4430],3420,[2815_3895],133,20,[20_20] (5_5),124,27.78,33.33,46,46
318,13,38,20,12,8,20,3,9_10_4,14_2_2,22,[18_29] (1_1),22,[18_24] (1_2),3904,[3200_4815],3764,[3200_4395],185,20,[20_20] (26_26),167,68.42,78.95,121,106
319,13,26,15,13,8,10,10,16_6_4,3_4_2,13,[6_21] (1_1),13,[6_15] (1_1),4871,[4485_5375],4776,[4485_5260],259,15,[15_15] (13_13),120,50.00,69.23,67,67
320,13,16,15,13,12,15,1,6_4_4,4_0_1,15,[12_28] (3_1),15,[12_28] (3_1),2349,[2050_3250],2358,[2050_3250],103,15,[15_15] (3_3),205,18.75,25.00,65,65
321,14,56,18,13,11,10,1,8_8_7,4_2_1,18,[15_24] (2_1),18,[15_24] (2_1),3463,[2875_4135],3471,[2875_4135],116,18,[18_18] (43_43),181,76.79,80.36,70,50
322,13,15,15,13,13,0,7,4_3_3,0,10,[7_15] (2_1),10,[7_15] (2_1),3937,[3765_4095],3937,[3765_4095],74,15,[15_15] (2_2),78,13.33,13.33,0,0
323,12,13,20,12,12,0,13,7_4_3,1_0_0,14,[11_19] (2_1),14,[11_19] (2_1),3390,[2950_3590],3390,[2950_3590],80,20,[20_20] (1_1),143,7.69,7.69,5,5
324,12,40,20,12,12,10,1,5_5_3,4_0_0,19,[16_21] (1_2),19,[16_21] (1_2),2839,[2305_3305],2839,[2305_3305],94,20,[20_20] (28_28),98,70.00,70.00,31,19
325,12,29,15,10,9,0,3,10_3_4,2_1_0,14,[11_17] (2_1),14,[11_17] (2_1),4692,[4505_4835],4683,[4505_4835],104,15,[15_15] (19_19),102,65.52,68.97,27,17
326,20,122,18,18,11,15,15,7_13_8,6_2_6,18,[16_23] (1_1),19,[16_23] (1_1),3914,[3305_4345],3975,[3635_4345],125,18,[18_18] (104_104),137,85.25,90.98,102,92
327,20,24,15,20,18,0,0,8_8_4,2_0_2,12,[6_15] (1_3),12,[6_15] (1_3),2513,[2100_2975],2486,[2100_2800],66,15,[15_15] (4_4),125,16.67,25.00,26,26
328,19,48,18,18,15,5,2,15_17_3,6_5_1,18,[15_20] (2_1),18,[15_19] (2_1),4145,[3945_4450],4131,[3945_4285],119,18,[18_23] (28_2),134,62.50,68.75,86,71
329,19,43,15,19,19,15,29,9_5_5,6_0_0,15,[10_23] (1_1),15,[10_23] (1_1),3862,[3190_4870],3862,[3190_4870],104,15,[15_20] (23_1),110,55.81,55.81,38,38
330,20,150,15,18,14,5,19,7_9_6,6_5_1,15,[12_19] (1_1),15,[12_15] (1_9),3859,[3530_4120],3824,[3530_4120],100,15,[11_15] (1_130),99,88.00,90.67,72,72
331,18,18,20,18,18,0,17,1_1_0,0,7,[6_11] (14_1),7,[6_11] (14_1),3708,[3455_3755],3708,[3455_3755],45,,,,,,0,0
332,18,28,20,18,16,0,5,18_13_4,1_1_1,16,[10_20] (2_5),16,[10_20] (2_4),4437,[3980_4970],4444,[3980_4970],105,20,[20_25] (9_1),134,35.71,42.86,31,20
333,18,34,20,17,15,10,19,11_10_9,1_2_0,18,[15_25] (2_1),18,[15_21] (2_1),5321,[5045_5635],5302,[5045_5635],124,20,[20_25] (16_1),134,50.00,55.88,18,18
334,17,152,18,15,14,25,2,14_13_9,3_1_0,19,[17_23] (6_1),19,[17_23] (5_1),4981,[4760_5350],4988,[4760_5350],121,18,[18_23] (134_3),170,90.13,90.79,65,21
335,15,65,20,14,13,5,13,16_3_8,1_0_1,18,[13_21] (1_1),18,[13_21] (1_1),4431,[4085_4900],4446,[4085_4900],133,20,[20_25] (48_3),178,78.46,80.00,42,13
336,14,27,15,14,14,10,4,14_6_6,0,14,[8_18] (1_1),14,[8_18] (1_1),3966,[3645_4430],3966,[3645_4430],148,15,[15_20] (12_1),121,48.15,48.15,0,0
337,14,72,15,11,11,10,13,7_3_1,2_0_0,15,[11_18] (1_1),15,[11_18] (1_1),3373,[2750_3700],3373,[2750_3700],91,15,[15_15] (61_61),81,84.72,84.72,8,8
338,12,43,15,11,7,5,4,6_6_7,5_5_3,15,[13_19] (2_1),15,[13_17] (1_2),3551,[3370_4005],3483,[3370_3575],103,15,[12_15] (1_29),191,74.42,83.72,90,83
339,12,31,20,11,9,10,9,10_4_5,4_3_0,19,[15_23] (2_1),20,[15_23] (1_1),4214,[3985_4480],4223,[3985_4480],127,20,[20_20] (20_20),122,64.52,70.97,39,39
340,11,22,15,11,11,5,8,8_1_5,1_0_0,14,[11_19] (1_1),14,[11_19] (1_1),2948,[2800_3065],2948,[2800_3065],82,15,[15_15] (11_11),85,50.00,50.00,5,5
341,11,59,18,10,7,15,1,6_9_6,3_5_2,18,[15_25] (1_1),18,[15_19] (1_1),4958,[4700_5515],4897,[4700_5225],168,18,[18_28] (48_1),164,83.05,88.14,126,74
342,14,40,20,14,13,25,16,10_7_3,3_1_1,21,[16_27] (1_1),21,[16_27] (1_1),4234,[3480_5125],4230,[3480_5125],114,20,[20_25] (25_1),123,65.00,67.50,64,37
343,14,16,20,14,12,5,7,11_9_2,1_3_0,17,[10_22] (1_1),17,[10_22] (1_1),4329,[3645_4795],4334,[3645_4795],107,20,[20_20] (2_2),132,12.50,25.00,25,25
344,14,39,15,13,13,5,8,4_6_2,5_0_0,13,[9_17] (1_2),13,[9_17] (1_2),2739,[2275_3365],2739,[2275_3365],89,15,[15_15] (26_26),106,66.67,66.67,36,24
345,13,37,18,13,11,5,4,10_9_5,1_1_1,17,[14_21] (1_1),17,[15_21] (1_1),4582,[4265_4740],4579,[4265_4740],110,18,[18_23] (22_2),95,64.86,70.27,29,20
346,13,23,20,13,13,5,8,12_7_3,0,19,[15_23] (1_1),19,[15_23] (1_1),5195,[4535_5590],5195,[4535_5590],113,20,[20_20] (10_10),402,43.48,43.48,0,0
347,13,59,20,12,8,5,2,8_4_7,3_3_2,19,[13_26] (1_1),19,[13_21] (1_1),3603,[3430_3925],3583,[3430_3825],109,20,[20_20] (47_47),236,79.66,86.44,66,51
348,12,40,15,10,9,0,0,1_3_8,1_1_2,13,[11_15] (2_3),13,[11_15] (2_3),3382,[3265_3550],3383,[3265_3550],81,15,[15_20] (28_2),99,75.00,77.50,32,28
349,14,70,15,14,10,20,6,6_10_7,0_3_2,15,[12_19] (1_1),15,[12_16] (1_2),5391,[5125_5865],5404,[5130_5865],100,15,[15_20] (55_1),518,80.00,85.71,55,36
350,13,31,20,13,11,5,8,13_10_3,1_3_0,18,[14_24] (1_1),18,[14_20] (1_1),5366,[5200_5575],5369,[5200_5575],129,20,[20_20] (18_18),121,58.06,64.52,24,24
351,15,89,20,15,13,5,24,7_5_7,2_1_1,19,[14_21] (1_1),19,[14_21] (1_1),3486,[3190_3735],3483,[3190_3735],113,20,[20_20] (74_74),315,83.15,85.39,29,24
352,15,25,20,14,14,15,12,13_9_6,3_0_0,20,[16_25] (1_1),20,[16_25] (1_1),4008,[3080_4390],4008,[3080_4390],110,20,[20_20] (11_11),134,44.00,44.00,14,14
353,13,35,15,13,12,0,8,6_3_4,3_0_1,14,[10_16] (1_1),14,[10_16] (1_1),3280,[2680_4015],3272,[2680_4015],81,15,[15_15] (22_22),92,62.86,65.71,23,23
354,13,54,20,13,11,0,0,7_4_4,4_1_1,18,[15_21] (2_2),18,[15_21] (2_1),2960,[2685_3260],2914,[2685_3215],86,20,[20_20] (41_41),1787,75.93,79.63,45,35
355,13,65,15,12,10,5,8,7_3_7,1_4_0,13,[8_18] (2_1),13,[8_18] (2_1),4449,[4270_4960],4470,[4285_4960],125,15,[15_15] (53_53),419,81.54,84.62,32,32
356,12,20,15,12,11,10,12,8_2_10,0_1_0,14,[10_20] (2_1),14,[10_15] (2_5),4357,[4070_4985],4300,[4070_4530],90,15,[15_15] (8_8),127,40.00,45.00,15,15
357,16,81,15,14,13,15,7,7_4_3,5_0_1,15,[9_23] (1_1),15,[9_23] (1_1),2904,[2375_3500],2872,[2375_3500],108,15,[15_15] (67_67),185,82.72,83.95,52,31
358,15,42,20,15,15,0,11,17_8_4,3_0_0,18,[13_20] (1_4),18,[13_20] (1_4),4563,[4175_4775],4563,[4175_4775],137,20,[20_20] (27_27),119,64.29,64.29,15,15
359,15,34,15,15,13,0,10,17_6_4,2_1_1,13,[11_16] (2_1),13,[11_16] (2_1),5162,[4940_5345],5193,[5045_5345],103,15,[15_15] (19_19),94,55.88,61.76,25,25
360,18,88,15,17,17,10,0,11_10_7,3_0_0,15,[13_19] (1_1),15,[13_19] (1_1),2811,[2450_3425],2811,[2450_3425],222,15,[15_15] (71_71),267,80.68,80.68,19,14
361,17,17,20,17,17,0,0,9_5_2,0,7,[5_8] (1_3),7,[5_8] (1_3),2542,[2450_2600],2542,[2450_2600],44,,,,,,0,0
362,17,36,15,17,16,0,6,13_4_6,3_1_0,13,[9_16] (1_1),13,[9_16] (1_1),3807,[3165_4255],3847,[3425_4255],107,15,[15_15] (19_19),105,52.78,55.56,22,22
363,17,71,16,16,13,5,5,2_6_13,5_2_1,15,[12_17] (1_2),15,[12_17] (1_1),2277,[1975_2605],2300,[1990_2605],85,16,[16_16] (55_55),95,77.46,81.69,53,46
364,15,23,15,15,15,0,15,8_6_1,3_0_0,13,[9_16] (1_1),13,[9_16] (1_1),3269,[3055_3430],3269,[3055_3430],94,15,[15_15] (8_8),101,34.78,34.78,15,15
365,15,34,20,12,12,5,6,8_7_4,0,18,[13_25] (1_1),18,[13_25] (1_1),3709,[3025_4350],3709,[3025_4350],120,20,[18_20] (1_21),142,64.71,64.71,0,0
366,12,18,20,12,12,5,3,6_3_5,1_0_0,16,[7_21] (1_2),16,[7_21] (1_2),3520,[3180_3795],3520,[3180_3795],179,17,[3_20] (1_5),111,33.33,33.33,5,5
367,13,25,20,13,12,5,3,8_9_5,3_1_0,19,[15_26] (1_1),19,[15_26] (1_1),3621,[3400_3840],3634,[3400_3840],171,20,[15_20] (1_11),600,48.00,52.00,21,21
368,13,57,24,13,10,0,1,9_8_9,5_2_1,23,[19_26] (1_1),23,[19_26] (1_1),3292,[2850_3550],3274,[2850_3550],176,24,[10_24] (1_43),1231,77.19,82.46,72,47
369,13,47,15,12,10,0,0,7_2_8,1_1_1,14,[12_15] (1_5),14,[13_15] (1_5),3524,[3150_3825],3504,[3150_3775],85,15,[15_15] (35_35),124,74.47,78.72,20,20
370,12,36,16,11,9,5,0,8_9_3,4_1_1,15,[9_20] (1_1),15,[9_20] (1_1),3547,[3405_3855],3544,[3405_3855],109,16,[16_16] (25_25),117,69.44,75.00,34,34
371,11,36,20,11,11,5,16,6_8_5,3_0_0,19,[16_24] (1_1),19,[16_24] (1_1),3393,[3090_3715],3393,[3090_3715],121,20,[20_20] (25_25),150,69.44,69.44,15,15
372,15,78,20,15,15,0,4,10_7_11,1_0_0,18,[15_21] (1_1),18,[15_21] (1_1),4553,[4305_4835],4553,[4305_4835],105,20,[20_20] (63_63),159,80.77,80.77,5,5
373,15,20,20,15,15,0,5,7_8_3,0,16,[7_20] (1_3),16,[7_20] (1_3),3342,[2725_3690],3342,[2725_3690],102,20,[20_20] (5_5),114,25.00,25.00,0,0
374,15,38,25,14,14,0,13,13_10_3,1_0_0,22,[17_26] (1_1),22,[17_26] (1_1),4440,[3575_4675],4440,[3575_4675],121,25,[25_25] (24_24),188,63.16,63.16,5,5
375,15,90,18,14,14,0,1,4_6_9,0,16,[12_18] (1_4),16,[12_18] (1_4),2909,[2275_3450],2909,[2275_3450],83,18,[18_18] (76_76),132,84.44,84.44,0,0
376,16,30,20,15,15,0,14,12_7_0,0,17,[11_20] (1_1),17,[11_20] (1_1),2806,[2320_3340],2806,[2320_3340],100,20,[20_20] (15_15),104,50.00,50.00,0,0
377,15,25,18,15,14,5,2,7_12_7,0_1_0,16,[10_21] (1_1),16,[10_21] (1_1),4250,[4100_4455],4242,[4100_4455],89,18,[18_18] (10_10),103,40.00,44.00,7,7
378,14,23,25,14,13,0,3,18_6_3,0_1_0,19,[15_24] (1_2),20,[15_24] (1_2),4488,[4095_4820],4496,[4095_4820],116,25,[25_25] (9_9),127,39.13,43.48,7,7
379,25,79,20,23,20,30,2,19_13_11,7_2_1,20,[17_27] (4_1),20,[17_25] (4_1),3210,[2705_3950],3164,[2705_3785],119,20,[20_20] (56_56),121,70.89,74.68,63,63
380,23,196,15,21,20,10,3,19_9_9,3_0_1,15,[12_19] (1_1),15,[12_19] (1_1),3591,[3185_4175],3600,[3185_4175],109,15,[7_15] (1_174),185,89.29,89.80,33,23
381,21,24,20,21,21,0,4,7_10_8,3_0_0,16,[10_21] (1_1),16,[10_21] (1_1),2631,[2100_3015],2631,[2100_3015],114,20,[20_20] (3_3),170,12.50,12.50,15,15
382,21,95,20,16,14,20,40,12_4_9,4_0_3,20,[15_27] (1_2),20,[15_27] (1_1),4373,[3580_5060],4334,[3580_5060],140,20,[20_20] (79_79),161,83.16,85.26,52,52
383,18,98,20,18,16,10,4,11_9_13,2_1_2,18,[13_24] (1_1),18,[13_24] (1_1),2858,[2350_3555],2877,[2415_3555],107,20,[20_20] (80_80),124,81.63,83.67,38,33
384,18,28,20,18,18,5,5,10_15_5,0,16,[8_22] (1_1),16,[8_22] (1_1),4177,[3760_4680],4177,[3760_4680],150,20,[20_20] (10_10),132,35.71,35.71,7,0
385,18,42,25,18,17,0,0,18_12_7,1_1_0,22,[17_25] (1_2),22,[17_25] (1_2),5911,[5665_6760],5925,[5670_6760],789,25,[25_25] (24_24),395,57.14,59.52,12,12
386,18,50,20,18,17,0,5,12_14_5,1_1_0,18,[12_20] (1_4),18,[12_20] (1_4),3552,[3280_3850],3554,[3280_3850],214,20,[20_20] (32_32),143,64.00,66.00,19,12
387,19,164,25,18,16,5,10,16_11_9,5_2_2,24,[17_28] (1_1),24,[20_28] (1_1),4003,[3140_4660],4080,[3425_4660],143,25,[20_25] (1_145),386,89.02,90.24,59,54
388,19,188,20,17,15,5,7,11_13_10,4_1_1,19,[15_24] (1_1),19,[15_21] (1_1),4239,[3895_4595],4226,[3895_4595],114,20,[10_20] (1_168),181,90.96,92.02,44,34
389,19,105,20,18,18,10,2,9_11_7,3_0_0,19,[15_23] (1_1),19,[15_23] (1_1),3169,[2905_3415],3169,[2905_3415],116,20,[19_20] (1_86),307,82.86,82.86,44,15
390,17,23,25,17,17,0,7,16_11_5,3_0_0,22,[17_25] (3_6),22,[17_25] (3_6),3411,[2550_3755],3411,[2550_3755],128,25,[25_25] (6_6),135,26.09,26.09,15,15
391,17,17,20,17,17,0,0,0,0,4,[4_4] (17_17),4,[4_4] (17_17),2794,[2700_2800],2794,[2700_2800],26,,,,,,0,0
392,16,22,20,16,16,0,8,8_9_2,0,16,[11_20] (1_2),16,[11_20] (1_2),4086,[3545_4360],4086,[3545_4360],89,20,[20_20] (6_6),147,27.27,27.27,0,0
393,18,137,15,14,12,15,0,4_10_4,6_2_1,15,[7_20] (1_1),15,[7_20] (1_1),3085,[2735_3585],3058,[2735_3405],99,15,[6_15] (1_119),123,89.78,91.24,57,49
394,14,44,15,12,10,15,15,9_8_5,3_2_0,16,[14_22] (5_1),16,[14_18] (5_1),4739,[4510_5105],4726,[4510_5105],115,15,[14_15] (1_31),105,72.73,77.27,38,28
395,12,13,20,12,12,0,0,8_8_1,2_0_0,18,[11_20] (1_3),18,[11_20] (1_3),4589,[4315_4955],4589,[4315_4955],122,20,[20_20] (1_1),78,7.69,7.69,10,10
396,12,49,20,12,12,10,12,14_7_4,3_0_0,20,[17_23] (1_1),20,[17_23] (1_1),4563,[4355_4990],4563,[4355_4990],164,20,[20_20] (37_37),204,75.51,75.51,20,13
397,14,47,20,14,14,0,4,13_6_3,4_0_0,19,[16_20] (1_8),19,[16_20] (1_8),3536,[3105_3830],3536,[3105_3830],112,20,[20_20] (33_33),110,70.21,70.21,27,20
398,14,15,25,14,13,0,0,10_10_3,1_1_0,22,[17_25] (1_2),22,[17_25] (1_2),3465,[3310_3735],3474,[3310_3735],111,25,[25_25] (1_1),124,6.67,13.33,12,12
399,15,26,25,15,14,0,4,8_15_5,0_0_1,20,[10_24] (1_3),20,[10_24] (1_2),4173,[3550_4960],4124,[3550_4960],2634,25,[25_25] (11_11),104,42.31,46.15,8,8
400,15,17,20,15,15,5,4,14_1_1,0,13,[7_23] (2_1),13,[7_23] (2_1),3628,[3385_3840],3628,[3385_3840],75,20,[20_20] (2_2),89,11.76,11.76,0,0
401,17,115,20,14,9,10,14,6_7_6,4_5_3,20,[18_22] (3_1),20,[18_22] (3_1),3909,[3705_4180],3958,[3705_4180],127,20,[0_20] (1_99),426,87.83,92.17,78,78
402,14,23,20,13,11,0,1,6_8_3,1_2_1,19,[17_20] (2_3),19,[17_20] (2_2),3739,[3600_3955],3737,[3600_3955],89,20,[20_20] (10_10),98,43.48,52.17,32,27
403,11,12,20,11,11,0,6,11_6_5,0,15,[12_19] (2_1),15,[12_19] (2_1),3527,[3060_3885],3527,[3060_3885],119,20,[20_20] (1_1),98,8.33,8.33,0,0
404,13,29,20,13,12,0,1,7_9_4,4_1_0,19,[17_22] (3_1),19,[17_22] (3_1),3262,[2905_3610],3239,[2905_3610],150,20,[20_20] (16_16),94,55.17,58.62,34,27
405,16,111,18,13,11,0,1,7_7_7,7_3_1,17,[12_19] (1_1),17,[12_19] (1_1),3262,[3010_3410],3257,[3010_3410],105,18,[0_18] (1_96),269,88.29,90.09,82,64
406,13,19,20,13,13,0,3,11_4_6,1_0_0,17,[13_20] (1_3),17,[13_20] (1_3),3807,[3480_4035],3807,[3480_4035],86,20,[20_20] (6_6),113,31.58,31.58,5,5
407,14,107,20,13,12,0,5,8_8_7,0_2_1,18,[15_20] (1_3),18,[15_20] (1_3),4356,[3955_4740],4374,[3955_4740],107,20,[20_20] (94_94),142,87.85,88.79,22,22
408,13,19,20,12,10,5,3,7_9_2,0_2_0,17,[10_24] (1_1),17,[10_19] (1_2),3918,[3590_4150],3903,[3590_4150],102,20,[20_20] (7_7),120,36.84,47.37,13,13
409,12,51,18,11,7,5,5,7_4_7,1_2_2,17,[14_19] (1_1),17,[14_19] (1_1),3502,[3365_3915],3546,[3405_3915],105,18,[18_18] (40_40),102,78.43,86.27,35,35
410,12,18,20,12,12,0,4,5_5_4,0,15,[10_19] (1_2),15,[10_19] (1_2),3056,[2810_3250],3056,[2810_3250],142,20,[20_20] (6_6),94,33.33,33.33,0,0
411,12,28,20,12,12,0,0,7_5_3,2_0_0,17,[13_20] (2_2),17,[13_20] (2_2),3539,[3150_3800],3539,[3150_3800],77,20,[20_20] (16_16),104,57.14,57.14,10,10
412,13,124,20,11,10,15,9,5_7_10,6_1_2,20,[14_25] (1_2),20,[14_25] (1_1),4604,[4395_4955],4579,[4395_4955],128,20,[20_25] (112_1),370,91.13,91.94,63,51
413,11,23,20,11,11,0,1,10_3_3,1_0_0,16,[9_20] (1_1),16,[9_20] (1_1),3014,[2800_3205],3014,[2800_3205],91,20,[20_20] (12_12),172,52.17,52.17,13,5
414,11,14,20,11,10,0,1,9_4_4,0_1_0,16,[12_20] (2_1),16,[12_20] (2_1),3609,[2985_4190],3617,[2985_4190],92,20,[20_20] (3_3),89,21.43,28.57,7,7
