Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
133,210,1131,25,197,170,110,1,82_59_56,34_21_37,24,[2_38] (2_1),24,[19_38] (8_1),7389,[5865_10020],7287,[5865_10020],131,25,[0_30] (3_2),126,82.58,84.97,1018,876
134,272,609,28,265,243,65,139,220_144_95,38_11_28,25,[0_34] (2_1),25,[15_34] (1_1),4882,[4000_9800],4798,[4000_6790],163,28,[1_33] (1_1),205,56.49,60.10,702,615
135,315,4677,20,205,179,350,24,66_139_0,94_5_47,21,[6_46] (1_1),21,[13_46] (2_1),3524,[2900_6450],3462,[2900_5400],156,20,[0_45] (1_2),135,95.62,96.17,3314,1921
136,210,212,20,210,208,0,17,5_6_1,5_0_2,7,[5_16] (57_2),7,[5_16] (57_2),5167,[3510_5610],5171,[3510_5610],54,10,[0_20] (1_1),56,0.94,1.89,41,41
137,221,385,32,222,203,35,38,135_104_51,9_29_21,27,[1_39] (1_1),27,[18_36] (1_1),4950,[3675_9645],4884,[3675_6735],149,31,[0_37] (2_1),161,42.34,47.27,509,488
138,235,2240,15,204,169,180,56,69_96_25,53_41_44,15,[0_26] (1_1),15,[10_26] (1_1),3245,[2270_5865],3159,[2270_4355],110,15,[0_20] (1_15),95,90.89,92.46,1751,1268
139,224,320,27,222,207,50,56,165_90_58,32_14_19,22,[1_33] (2_1),22,[12_33] (3_1),5356,[4100_9560],5314,[4100_7300],138,27,[25_32] (1_1),183,30.62,35.31,519,510
140,226,566,25,215,203,65,18,102_75_52,46_7_19,22,[0_33] (1_1),22,[13_32] (1_1),4940,[3700_9250],4872,[3700_6630],130,25,[0_30] (1_1),137,62.01,64.13,654,582
141,233,352,28,233,222,45,46,126_67_40,19_10_17,25,[0_39] (1_1),25,[18_34] (2_1),5608,[4205_10100],5563,[4205_6745],138,28,[0_33] (1_1),162,33.81,36.93,404,395
142,270,654,30,265,231,115,119,193_156_79,15_30_36,26,[0_49] (1_1),26,[17_38] (3_1),4557,[3405_9485],4503,[3405_6300],138,30,[0_35] (1_4),164,59.48,64.68,959,893
143,271,1030,25,266,235,105,21,191_110_85,41_21_44,23,[0_35] (1_1),23,[14_31] (1_1),4547,[3410_9100],4447,[3410_7065],137,25,[5_35] (1_4),148,74.17,77.18,1212,921
144,282,1700,30,241,225,180,226,109_304_0,53_7_32,28,[0_60] (1_1),28,[18_42] (1_1),5516,[4370_11155],5402,[4370_7300],203,30,[0_40] (1_2),220,85.82,86.76,1588,1081
145,249,1142,30,232,204,115,42,137_137_110,72_33_28,28,[1_40] (2_1),29,[21_40] (1_1),4259,[3555_9355],4123,[3555_5505],151,30,[0_30] (3_895),152,79.68,82.14,1097,1040
146,257,2345,20,222,186,210,14,76_85_57,64_43_29,20,[1_30] (1_1),20,[15_30] (1_1),3313,[2650_6675],3215,[2650_4455],121,20,[0_25] (6_4),105,90.53,92.07,1467,1279
147,236,1277,23,219,187,140,43,107_60_75,48_33_32,22,[1_33] (1_2),22,[14_33] (1_1),3464,[2755_7450],3399,[2755_4870],130,23,[0_28] (1_5),122,82.85,85.36,1154,1022
148,246,804,30,235,209,75,13,122_101_68,47_38_33,26,[0_46] (1_1),26,[13_37] (2_1),4865,[3300_9800],4733,[3300_7450],159,30,[10_35] (1_5),175,70.77,74.00,1058,909
149,242,1770,25,224,196,110,11,78_89_77,68_17_50,24,[1_37] (1_1),24,[16_31] (1_2),4201,[3265_8600],4088,[3265_5570],138,25,[10_30] (1_4),136,87.34,88.93,1272,1097
150,252,3286,33,190,131,220,171,204_82_72,62_44_74,32,[0_49] (3_1),32,[24_49] (1_1),5120,[3895_11050],4919,[3895_6390],206,33,[0_43] (3_2),191,94.22,96.01,2316,1786
151,190,191,20,191,191,0,0,1_0_0,0,7,[6_13] (105_2),7,[6_13] (105_2),5244,[4000_5430],5244,[4000_5430],48,,,,,,0,0
152,194,227,23,193,184,45,38,90_37_28,18_7_15,18,[0_29] (2_1),18,[11_27] (1_2),4737,[2830_8275],4691,[2830_6125],115,23,[7_28] (1_1),137,14.98,18.94,368,352
153,207,1531,20,189,164,290,19,52_78_69,71_17_25,20,[0_34] (1_1),20,[15_28] (1_2),3867,[3075_7375],3816,[3075_5150],117,20,[11_30] (1_1),117,87.66,89.29,1618,1280
154,199,1489,23,177,136,205,26,43_47_106,54_34_34,22,[1_34] (1_1),22,[16_33] (3_2),3880,[3200_7460],3800,[3200_4900],121,23,[16_28] (1_6),119,88.11,90.87,1381,1215
155,179,655,15,176,151,80,17,70_47_37,34_18_26,14,[1_26] (1_1),14,[10_26] (1_1),3512,[2680_5950],3459,[2680_4465],96,15,[10_25] (1_1),88,73.13,76.95,722,662
156,177,350,25,175,152,35,10,96_60_31,22_17_36,21,[5_30] (1_1),21,[14_30] (3_1),3606,[2560_6650],3456,[2560_4910],150,25,[20_25] (2_170),184,50.00,56.57,635,588
157,180,634,15,165,151,100,9,49_37_19,22_26_15,14,[3_26] (1_1),15,[11_26] (1_1),3372,[2870_5455],3318,[2870_4315],95,15,[13_20] (1_1),89,73.97,76.18,647,628
158,173,1554,18,159,124,150,6,47_56_51,77_33_32,18,[2_25] (1_1),18,[12_25] (1_1),4291,[3510_8110],4189,[3510_5375],114,18,[0_28] (2_1),105,89.77,92.02,1392,1161
159,159,195,15,158,152,30,29,89_42_24,10_3_14,12,[0_20] (1_2),13,[8_20] (1_2),3621,[2880_6050],3595,[2880_4480],79,15,[15_25] (36_1),103,18.97,22.05,281,241
160,165,720,20,149,130,100,60,91_45_0,56_8_28,19,[0_36] (2_1),19,[13_36] (3_1),3687,[2105_7415],3533,[2105_5155],136,20,[10_25] (1_4),127,79.31,81.94,973,865
161,152,814,15,144,119,115,14,25_70_35,28_17_23,15,[0_25] (1_1),15,[12_21] (2_1),2683,[2125_5225],2578,[2125_3785],88,15,[0_20] (1_1),79,82.31,85.38,702,673
162,144,198,20,144,138,50,0,92_36_21,20_7_18,17,[2_27] (1_1),17,[11_25] (6_3),3998,[2850_6900],3964,[2850_5455],102,20,[19_20] (1_53),99,27.27,30.30,387,387
163,146,156,15,145,137,5,205,74_45_24,6_7_9,11,[2_17] (1_1),11,[7_17] (1_1),4373,[3330_5875],4347,[3375_5080],87,15,[15_15] (11_11),361,7.05,12.18,160,160
164,143,413,15,140,124,55,5,73_38_26,30_12_36,13,[0_26] (1_1),13,[6_21] (1_1),3609,[2505_6050],3553,[2505_4850],88,15,[5_20] (1_2),92,66.10,69.98,728,660
165,205,5741,22,83,12,255,25,9_35_43,81_69_67,23,[11_43] (3_1),31,[23_42] (1_1),5406,[4125_6875],5439,[4625_6450],161,22,[0_32] (8_1),135,98.55,99.79,2909,2138
166,86,87,20,87,85,0,0,0_1_0,2_2_0,7,[5_13] (1_1),7,[7_11] (82_1),4942,[3710_5860],4946,[4160_4960],44,,,,,2.30,24,24
167,87,152,10,88,78,55,11,35_23_20,18_10_2,9,[6_15] (8_1),9,[6_15] (8_1),2626,[2060_3465],2632,[2060_3465],75,10,[1_15] (1_1),63,42.11,48.68,302,275
168,87,380,15,80,63,100,1,38_28_6,38_17_15,15,[9_26] (1_1),15,[11_24] (1_1),3537,[2905_4750],3462,[2905_4700],91,15,[11_45] (1_2),90,78.95,83.42,1444,690
169,83,235,15,79,57,60,5,49_7_14,42_23_18,14,[1_21] (1_2),15,[10_21] (2_2),2853,[2105_5215],2757,[2105_3845],89,15,[13_15] (1_152),76,66.38,75.74,653,641
170,79,140,12,80,71,45,13,49_22_7,14_6_5,11,[6_19] (1_1),11,[8_17] (9_1),3214,[2665_4120],3176,[2665_4120],74,12,[9_17] (1_1),70,42.86,49.29,302,253
171,79,230,15,79,57,50,4,47_14_15,47_25_16,15,[10_24] (4_1),15,[10_22] (2_1),2911,[2390_4155],2854,[2390_4155],86,15,[15_15] (151_151),73,65.65,75.22,639,639
172,79,208,12,78,55,80,2,63_11_0,20_17_25,12,[5_22] (1_1),12,[9_19] (3_1),3447,[2470_6900],3352,[2470_5205],86,12,[1_12] (2_128),70,62.50,73.56,607,594
173,80,182,18,79,57,30,26,34_24_16,20_18_34,14,[0_23] (1_1),15,[10_21] (5_1),4362,[3395_7130],4135,[3395_5100],119,18,[6_23] (1_1),111,56.59,68.68,632,566
174,79,105,15,81,75,40,4,39_28_10,4_6_10,13,[0_26] (1_1),13,[10_19] (2_1),3285,[2715_5850],3229,[2715_3900],71,15,[10_15] (1_23),74,22.86,28.57,370,246
175,79,82,17,79,76,15,2,38_9_7,8_3_7,15,[0_22] (1_1),15,[13_22] (11_1),3586,[3050_6350],3561,[3100_4155],63,17,[17_17] (3_3),61,3.66,7.32,145,145
176,80,169,14,79,69,15,1,38_22_16,26_8_11,12,[0_19] (1_2),13,[8_19] (2_2),3454,[2800_5850],3379,[2800_4250],82,14,[13_14] (2_88),87,53.25,59.17,310,303
177,81,424,15,77,54,115,8,37_18_17,37_22_30,15,[0_27] (1_1),16,[11_27] (1_1),3267,[2610_5860],3142,[2610_4250],100,15,[11_20] (1_2),87,81.84,87.26,920,852
178,75,86,15,75,74,10,12,21_11_3,16_0_7,10,[0_20] (1_1),10,[4_20] (2_1),4401,[3150_6300],4375,[3150_5600],60,14,[8_15] (1_10),71,12.79,13.95,156,156
179,82,501,15,69,52,125,10,16_31_14,18_8_19,15,[0_32] (1_1),16,[12_32] (6_1),3616,[2785_5650],3565,[2785_4860],87,15,[5_15] (1_431),80,86.23,89.62,641,599
180,77,520,15,69,53,95,2,45_7_7,40_10_24,15,[1_26] (1_2),16,[13_26] (6_1),2926,[2180_5345],2773,[2180_4070],99,15,[4_15] (2_427),87,86.73,89.81,788,678
181,68,68,15,68,68,0,0,0,0,5,[4_9] (24_1),5,[4_9] (24_1),3469,[2610_3610],3469,[2610_3610],25,,,,,,0,0
182,81,553,15,71,55,225,0,18_7_6,57_12_13,17,[12_30] (3_1),17,[12_30] (1_1),3426,[1825_5350],3248,[1825_5215],105,15,[0_20] (2_2),75,87.16,90.05,1146,991
183,68,68,15,68,67,0,6,1_0_0,3_1_0,9,[5_14] (1_2),9,[5_14] (1_2),3637,[2490_4465],3646,[2490_4465],50,,,,,1.47,22,22
184,74,325,15,69,62,160,79,49_20_0,34_1_7,17,[12_29] (2_1),17,[12_25] (2_2),5306,[4560_6710],5269,[4560_6710],143,15,[10_20] (1_2),108,78.77,80.92,684,601
185,72,199,15,70,56,45,25,34_20_7,46_8_18,14,[5_21] (1_1),15,[11_20] (4_3),3281,[2000_5585],3101,[2000_4765],96,15,[1_20] (1_1),86,64.82,71.86,550,514
186,70,187,15,67,51,90,4,33_19_12,45_19_13,15,[7_26] (1_1),15,[10_26] (1_1),3505,[2500_4905],3392,[2500_4460],96,14,[5_15] (3_110),85,64.17,72.73,679,650
187,68,68,20,68,68,0,6,31_11_5,1_0_0,9,[5_16] (4_1),9,[5_16] (4_1),5453,[4050_6255],5453,[4050_6255],74,,,,,,5,5
188,66,70,15,66,58,10,0,28_17_9,14_5_10,12,[5_17] (1_2),12,[8_16] (3_2),3585,[2760_4820],3561,[2760_4775],68,15,[15_15] (4_4),108,5.71,17.14,206,206
189,66,150,15,65,55,75,40,32_21_10,30_6_8,15,[10_21] (1_4),15,[12_21] (2_2),3273,[2565_4450],3207,[2565_4450],100,15,[7_15] (1_82),95,56.67,63.33,401,401
190,65,73,10,64,60,10,3,2_2_1,3_3_3,7,[5_11] (27_3),7,[5_11] (25_3),2209,[1455_2750],2205,[1455_2655],49,10,[10_10] (9_9),56,12.33,17.81,78,78
191,86,943,15,77,59,200,20,26_17_5,57_12_20,17,[12_25] (2_2),17,[12_25] (1_2),3139,[1900_5255],3088,[1900_4205],91,15,[2_20] (1_2),73,91.83,93.74,1069,943
192,75,232,15,75,58,75,13,26_10_9,35_14_19,14,[2_23] (1_2),14,[8_21] (1_1),3232,[1830_6050],3037,[1830_4680],102,15,[1_20] (1_1),90,67.67,75.00,672,570
193,77,257,15,73,59,100,5,31_28_10,26_15_9,15,[9_27] (1_1),16,[12_27] (1_1),3676,[3160_5815],3607,[3160_4900],88,15,[0_20] (1_1),74,71.60,77.04,572,536
194,76,133,15,74,58,70,14,21_32_16,25_11_15,14,[2_24] (1_1),14,[11_24] (10_1),3716,[2800_5525],3595,[2800_4775],115,15,[12_15] (1_56),100,44.36,56.39,468,458
195,80,540,18,68,46,155,48,25_19_17,39_25_28,19,[1_35] (1_1),19,[15_28] (1_1),3427,[2705_6350],3253,[2705_4210],116,18,[7_23] (1_1),91,87.41,91.48,1129,972
196,68,68,15,68,66,0,0,0,4_1_1,6,[3_9] (1_1),6,[5_9] (17_1),3808,[3255_4555],3791,[3255_4555],37,,,,,2.94,35,35
197,71,120,10,69,60,55,0,4_5_2,9_6_7,8,[0_17] (1_1),8,[5_15] (5_2),3602,[2925_5025],3526,[2925_4280],63,10,[9_15] (1_1),71,42.50,50.00,318,252
198,68,107,15,67,56,5,14,20_10_12,8_1_13,11,[6_19] (2_1),11,[8_19] (3_1),3574,[2600_4715],3480,[2600_4600],70,14,[8_20] (1_1),88,37.38,47.66,185,161
199,68,193,20,65,48,105,36,27_28_11,43_25_14,20,[1_27] (1_2),21,[15_27] (2_2),4102,[3365_7460],3969,[3365_4750],120,20,[0_25] (1_2),127,66.32,75.13,729,689
200,67,219,15,65,51,40,14,9_3_0,22_5_21,13,[0_22] (1_1),14,[9_22] (1_1),3364,[2150_5950],3143,[2150_4200],93,15,[11_15] (1_150),89,70.32,76.71,416,391
201,63,63,15,63,61,0,9,40_16_5,2_1_7,10,[0_14] (1_1),10,[8_14] (13_1),4378,[3550_6150],4359,[3550_4800],71,,,,,3.17,75,75
202,66,201,13,61,50,90,77,27_22_16,22_11_9,13,[7_28] (1_1),13,[10_28] (4_1),3938,[3415_5200],3869,[3450_5200],104,13,[4_13] (1_129),94,69.65,75.12,553,500
203,64,112,15,62,53,60,26,38_6_5,15_6_5,15,[11_24] (1_1),15,[11_24] (1_1),2694,[2225_3750],2676,[2225_3750],85,15,[13_15] (1_48),84,44.64,52.68,285,285
204,59,61,15,59,53,0,48,3_0_3,7_8_3,10,[1_14] (1_5),10,[5_14] (1_5),3418,[2510_5255],3303,[2510_4300],66,15,[15_15] (2_2),79,3.28,13.11,113,113
205,61,61,15,61,57,10,13,33_17_7,1_6_0,12,[5_16] (1_2),12,[7_16] (1_2),2989,[2300_4355],2972,[2300_3900],65,,,,,6.56,63,63
206,69,435,20,58,29,45,16,19_30_7,9_23_36,18,[10_29] (2_1),19,[12_29] (1_1),4359,[3040_5490],4146,[3040_5490],122,20,[0_30] (2_1),137,86.67,93.33,763,591
207,69,136,20,67,59,45,8,43_18_8,15_9_6,19,[15_27] (2_3),19,[15_27] (1_1),3011,[2550_3955],2972,[2550_3650],97,20,[10_25] (1_2),92,50.74,56.62,337,286
208,69,81,15,71,68,5,4,45_13_10,4_3_0,11,[6_16] (2_1),11,[6_16] (2_1),2899,[2055_3900],2907,[2100_3900],79,16,[15_20] (8_2),100,12.35,16.05,68,50
209,68,82,13,68,64,10,0,41_19_8,6_3_1,11,[8_16] (1_1),11,[8_16] (1_1),2514,[2050_3100],2522,[2050_3100],72,13,[7_13] (1_13),85,17.07,21.95,77,77
210,76,733,15,60,43,135,1,37_12_13,51_11_22,16,[5_29] (1_1),17,[12_29] (1_1),3851,[2955_5365],3706,[2955_5080],115,15,[0_25] (4_3),99,91.81,94.13,1132,836
211,59,60,15,60,60,0,0,0,0,4,[4_4] (60_60),4,[4_4] (60_60),5980,[5980_5980],5980,[5980_5980],49,,,,,,0,0
212,68,452,13,64,48,185,17,23_24_15,17_11_15,14,[5_21] (1_3),15,[10_21] (2_2),4356,[3705_5515],4323,[3705_5275],110,13,[3_18] (1_1),91,85.84,89.38,683,664
213,70,562,18,62,39,85,24,17_20_25,29_26_22,18,[3_29] (1_1),18,[11_29] (2_1),5591,[5015_7940],5541,[5015_6680],136,18,[9_28] (1_1),120,88.97,93.06,834,695
214,60,113,13,60,50,50,92,36_17_8,7_13_4,13,[6_20] (1_2),13,[9_18] (2_1),3487,[3100_4500],3424,[3100_4190],95,13,[13_13] (53_53),95,46.90,55.75,266,256
215,61,171,10,60,51,85,9,10_6_5,13_1_12,10,[6_16] (1_2),10,[8_16] (4_2),3108,[2650_4140],3046,[2650_4140],75,10,[5_15] (1_1),65,64.91,70.18,352,325
216,67,1002,20,55,35,125,15,23_23_13,42_31_23,21,[10_33] (1_1),21,[17_31] (2_1),5444,[4785_7280],5333,[4785_6230],155,20,[4_30] (1_1),125,94.51,96.51,1146,895
217,55,87,20,57,50,5,9,37_17_0,30_6_4,17,[10_26] (1_1),18,[11_26] (1_1),3886,[2455_6100],3770,[2455_5515],111,20,[17_20] (2_28),116,34.48,42.53,246,233
218,57,98,20,56,47,55,2,29_18_8,11_14_5,19,[10_26] (1_2),19,[13_24] (1_1),5445,[4675_7135],5343,[4675_6225],120,20,[13_25] (1_1),134,42.86,52.04,317,300
219,57,175,20,55,41,35,2,54_0_0,27_12_8,19,[4_26] (1_1),20,[16_26] (1_1),3500,[2665_6085],3299,[2665_4035],113,20,[16_20] (1_119),107,68.57,76.57,356,344
220,55,87,11,56,50,40,3,1_0_0,5_8_4,11,[7_20] (1_1),11,[10_20] (18_1),4218,[3605_5275],4183,[3605_5050],72,11,[11_11] (31_31),56,35.63,42.53,195,195
221,63,615,20,57,32,125,20,29_19_16,28_31_38,20,[0_31] (1_1),20,[13_28] (1_1),5286,[4435_8405],5137,[4435_5980],161,20,[0_25] (1_1),115,90.73,94.80,1041,940
222,57,278,12,55,42,50,0,22_15_13,27_15_5,12,[6_18] (1_1),12,[9_18] (1_1),2238,[1750_3200],2194,[1750_3000],84,12,[1_12] (1_220),66,80.22,84.89,382,367
223,54,149,8,55,48,65,3,12_12_2,15_5_7,8,[0_14] (1_1),8,[4_14] (2_1),4022,[3140_5230],3946,[3140_5080],66,8,[8_13] (92_2),53,63.09,67.79,311,293
224,57,185,18,54,39,40,13,23_16_8,35_15_9,18,[12_27] (1_1),18,[13_27] (2_1),3584,[2855_4705],3526,[2855_4355],102,18,[18_23] (130_1),103,70.81,78.92,500,433
225,58,264,16,57,40,70,13,66_24_4,30_14_22,16,[8_24] (1_2),16,[14_24] (9_1),4986,[4550_6705],4853,[4550_5550],123,16,[12_21] (1_6),106,78.41,84.85,686,552
226,56,155,10,57,45,85,8,28_20_9,6_17_9,10,[8_17] (4_1),10,[8_14] (3_1),4317,[3905_5235],4278,[3905_5055],93,10,[10_15] (97_1),79,63.23,70.97,404,382
227,58,271,15,58,48,75,42,19_7_5,38_11_6,15,[10_28] (1_1),15,[11_28] (1_1),3150,[2280_4725],3021,[2280_4725],169,15,[15_20] (210_3),92,78.60,82.29,532,490
228,56,67,20,57,46,10,27,34_17_9,13_3_11,12,[5_21] (1_2),12,[6_21] (1_2),6753,[5435_7695],6657,[5435_7605],94,21,[20_25] (8_2),123,14.93,31.34,212,194
229,57,62,20,58,54,5,42,31_15_3,5_4_4,16,[10_25] (1_1),16,[10_25] (1_1),3943,[2600_5150],3952,[2600_5150],94,20,[20_20] (4_4),102,6.45,12.90,95,95
230,58,113,15,59,46,30,85,26_22_13,8_15_5,14,[10_20] (1_1),15,[12_20] (3_1),4433,[4085_5385],4402,[4085_5245],110,15,[15_20] (52_2),105,47.79,59.29,266,238
231,59,191,10,59,50,75,48,31_15_10,15_6_5,10,[6_18] (2_1),10,[6_18] (1_1),3045,[2220_4110],2983,[2220_3970],94,10,[10_10] (132_132),78,69.11,73.82,328,323
232,60,268,20,54,41,70,28,23_17_17,22_12_13,20,[14_29] (2_1),20,[14_29] (1_1),4296,[3455_5180],4273,[3455_5180],146,20,[13_25] (2_2),118,79.85,84.70,502,456
233,51,66,20,52,41,10,35,39_19_17,22_11_3,18,[11_22] (1_1),19,[13_21] (1_2),4793,[4150_6355],4624,[4150_5750],119,20,[20_20] (14_14),125,21.21,37.88,229,229
234,51,75,20,51,48,30,44,33_19_2,20_3_5,19,[15_29] (10_2),19,[15_29] (10_1),4819,[3995_6200],4806,[3995_5505],107,20,[11_25] (1_2),137,32.00,36.00,256,225
235,54,382,16,49,33,60,13,12_23_13,23_15_15,16,[7_22] (1_2),16,[13_22] (1_2),5373,[4525_6805],5298,[4610_6160],121,16,[16_21] (332_1),98,87.17,91.36,509,447
236,50,101,15,50,40,30,2,28_16_3,14_7_14,12,[5_26] (3_1),12,[5_19] (3_1),4072,[2970_5510],4050,[2970_5510],100,15,[8_15] (1_50),103,50.50,60.40,334,327
237,54,256,15,51,39,70,37,27_24_11,18_9_21,15,[11_28] (2_1),15,[11_22] (2_1),5184,[4710_6055],5129,[4710_6055],117,15,[14_15] (1_204),100,80.08,84.77,501,501
238,51,71,15,51,45,20,13,25_15_10,8_1_13,14,[9_19] (1_2),14,[10_19] (3_1),3174,[2525_3875],3148,[2525_3770],83,15,[15_15] (20_20),89,28.17,36.62,198,191
239,52,191,18,49,36,90,6,20_22_8,16_11_10,19,[12_27] (1_1),19,[15_23] (1_1),4068,[3500_5900],3930,[3500_4750],116,18,[0_18] (1_140),100,74.35,81.15,429,419
240,53,226,18,51,37,60,16,35_13_10,48_21_13,19,[14_31] (2_1),19,[14_27] (1_1),4662,[4175_5855],4574,[4175_5260],136,18,[7_18] (1_172),111,77.43,83.63,627,617
241,50,50,15,50,50,0,0,0,0,6,[6_6] (50_50),6,[6_6] (50_50),3150,[3150_3150],3150,[3150_3150],27,,,,,,0,0
242,54,155,15,52,48,85,0,23_12_10,12_2_4,16,[13_25] (5_1),16,[13_25] (5_1),2423,[1750_3550],2413,[1750_3550],75,15,[15_20] (102_1),69,66.45,69.03,297,280
243,54,86,20,52,43,35,11,29_13_7,11_2_13,19,[11_25] (1_1),19,[15_25] (1_1),3352,[2755_5655],3272,[2755_4010],95,20,[20_20] (34_34),88,39.53,50.00,248,240
244,60,474,20,56,42,120,14,30_14_12,56_15_19,22,[17_34] (3_1),22,[17_31] (1_1),3354,[2575_4585],3333,[2575_4585],112,20,[0_25] (1_3),95,88.19,91.14,903,802
245,57,65,20,57,49,5,17,52_22_12,18_2_9,15,[7_23] (1_1),15,[7_23] (1_1),5751,[4715_7320],5698,[4715_7220],108,20,[20_20] (8_8),112,12.31,24.62,186,186
246,55,68,20,55,50,25,20,29_18_7,4_11_5,17,[0_25] (1_1),18,[10_23] (1_1),3546,[2620_7050],3485,[2620_4915],90,20,[20_20] (13_13),98,19.12,26.47,186,181
247,57,69,20,57,53,15,14,42_23_17,11_3_4,18,[9_25] (1_1),18,[14_23] (1_2),4227,[3450_6040],4187,[3450_4950],106,20,[20_20] (12_12),94,17.39,23.19,136,136
248,76,1159,20,56,33,195,19,25_18_16,82_18_21,24,[15_36] (1_1),25,[19_36] (2_1),3628,[2725_4780],3545,[2725_4780],136,20,[0_25] (1_14),97,95.17,97.15,1541,1203
249,57,61,20,57,49,10,49,39_11_8,8_9_2,16,[9_28] (1_1),17,[14_28] (13_1),4304,[3500_5750],4288,[3505_4855],94,20,[20_20] (4_4),112,6.56,19.67,145,145
250,56,62,20,56,53,10,55,28_22_6,4_7_1,16,[11_24] (2_1),16,[11_24] (2_1),4637,[3545_5610],4652,[3545_5610],99,20,[20_20] (6_6),102,9.68,14.52,94,94
251,57,65,15,58,58,5,2,30_18_3,5_0_0,11,[7_18] (5_1),11,[7_18] (5_1),3805,[2655_4965],3805,[2655_4965],74,15,[15_15] (7_7),113,10.77,10.77,34,34
252,57,90,20,57,52,60,30,31_21_13,20_2_4,19,[13_27] (1_1),19,[13_27] (1_1),4544,[3315_5645],4583,[3315_5645],119,20,[20_25] (32_1),129,36.67,42.22,274,265
253,57,60,20,57,54,5,11,42_12_5,5_3_9,16,[12_20] (6_4),16,[12_20] (5_3),4578,[3600_5755],4559,[3600_5755],96,20,[20_20] (3_3),99,5.00,10.00,128,128
254,57,118,20,57,47,35,10,39_22_10,26_7_12,18,[10_29] (2_1),18,[10_29] (1_1),4067,[2800_5890],4014,[2800_5550],113,20,[20_20] (61_61),101,51.69,60.17,364,359
255,64,772,20,55,32,185,56,44_6_19,35_18_17,23,[16_37] (3_1),23,[16_34] (1_1),5166,[4340_6645],5069,[4340_6465],143,20,[5_25] (1_3),121,92.88,95.85,1039,970
256,56,149,18,56,49,110,9,30_12_18,21_6_2,19,[10_27] (1_1),19,[10_27] (1_1),3562,[2355_4905],3526,[2355_4905],112,18,[18_23] (90_3),98,62.42,67.11,438,401
257,56,103,20,57,49,5,7,25_29_4,23_7_5,19,[12_24] (1_2),19,[15_24] (1_2),4128,[3545_5430],4081,[3545_4735],119,20,[20_20] (46_46),111,44.66,52.43,224,214
258,58,215,18,55,41,90,37,37_22_9,34_15_15,19,[14_26] (1_1),19,[15_25] (1_1),3728,[3145_4905],3631,[3145_4740],118,18,[17_33] (2_1),102,74.42,80.93,669,607
259,53,71,15,53,50,35,7,26_14_8,27_1_2,14,[9_23] (1_1),14,[9_23] (1_1),2799,[1850_4580],2777,[1850_4580],91,15,[15_15] (18_18),80,25.35,29.58,231,231
260,54,75,20,54,44,40,12,26_21_10,25_8_8,19,[10_30] (1_1),19,[10_27] (1_1),3672,[2650_5100],3672,[2650_5100],117,20,[20_20] (21_21),126,28.00,41.33,327,327
261,53,63,20,52,45,35,27,29_16_9,10_3_13,18,[14_33] (2_1),18,[14_24] (2_1),4176,[3155_4940],4158,[3155_4915],116,20,[20_20] (11_11),118,17.46,28.57,271,271
262,56,160,15,53,42,90,71,47_28_17,23_7_13,15,[10_26] (1_1),15,[10_26] (1_1),4233,[3445_5290],4172,[3445_5100],125,15,[12_25] (1_1),109,66.88,73.75,561,481
263,54,58,15,54,53,15,14,15_10_7,8_1_0,11,[7_20] (4_1),11,[7_20] (4_1),4211,[3180_5010],4204,[3180_5010],72,16,[15_20] (3_1),107,6.90,8.62,83,74
264,62,588,15,54,36,135,0,14_22_10,17_17_9,16,[9_28] (1_1),17,[14_28] (7_1),2543,[2025_3425],2511,[2025_3425],98,15,[3_25] (1_1),82,90.82,93.88,748,569
265,57,177,15,51,43,100,5,17_13_6,25_4_8,16,[11_24] (1_2),16,[13_24] (1_2),3111,[2125_4495],3035,[2125_4495],106,15,[15_25] (124_1),90,71.19,75.71,482,427
266,54,98,15,53,49,60,23,30_17_5,10_3_6,14,[10_22] (3_1),14,[10_22] (3_1),4349,[3800_5355],4329,[3800_5150],88,15,[15_15] (45_45),82,45.92,50.00,248,248
267,56,94,20,55,49,25,6,29_19_9,25_4_6,18,[4_25] (1_1),18,[12_24] (3_1),3181,[1950_6400],3037,[1950_4255],121,20,[20_20] (39_39),108,41.49,47.87,257,257
268,54,172,16,53,44,75,58,24_19_11,32_12_3,16,[9_29] (1_1),16,[9_29] (1_1),3623,[2240_5045],3576,[2240_5045],100,16,[14_16] (1_117),99,69.19,74.42,440,430
269,56,205,20,52,40,110,9,25_37_19,31_14_5,21,[16_31] (1_1),22,[17_31] (2_1),4584,[3965_5965],4540,[3965_5595],146,20,[4_25] (1_2),113,74.63,80.49,565,530
270,57,308,14,52,32,100,14,44_6_15,54_14_14,16,[10_23] (1_1),16,[12_23] (2_1),3789,[1925_5140],3753,[1925_5140],121,14,[6_19] (1_3),93,83.12,89.61,757,673
271,52,52,20,52,52,0,0,0,0,6,[6_7] (51_1),6,[6_7] (51_1),4746,[4550_4750],4746,[4550_4750],33,,,,,,0,0
