Level,User Count,Play Count,Start Moves,Win Count,Win No Booster Count,Win Extra Moves,Win Merged RB,Win Garage SCs,Win Booster SCs,Win Moves,Win Moves Range,Win No Booster Moves,Win No Booster Moves Range,Win Scores,Win Scores Range,Win No Booster Scores,Win No Booster Scores Range,Win Time,Lose Moves,Lose Moves Range,Lose Time,Lose Rate (%),Lose No Booster Rate (%),Used Coins,Win Used Coins
719,12,13,20,12,12,0,0,1_4_2,0,14,[9_20] (1_1),14,[9_20] (1_1),3562,[1500_4600],3562,[1500_4600],100,20,[20_20] (1_1),107,7.69,7.69,0,0
720,13,105,15,11,8,30,4,6_0_0,3_4_1,17,[14_20] (1_2),17,[15_20] (2_1),3327,[2900_4100],3269,[2900_3900],103,15,[15_15] (94_94),83,89.52,92.38,110,105
721,12,21,20,12,12,0,2,4_4_1,6_0_0,12,[7_20] (3_2),12,[7_20] (3_2),5895,[4650_6550],5895,[4650_6550],74,20,[18_20] (1_8),112,42.86,42.86,30,30
722,12,72,20,12,10,10,3,5_5_2,3_0_4,19,[11_24] (1_1),19,[11_24] (1_1),3683,[3050_4950],3764,[3050_4950],114,20,[0_25] (1_1),112,83.33,86.11,75,66
723,12,14,20,12,11,0,0,9_3_0,1_1_0,15,[6_20] (2_1),15,[6_20] (2_1),5548,[4690_6600],5589,[4690_6600],88,20,[20_20] (2_2),113,14.29,21.43,12,12
724,12,21,20,12,11,0,3,9_3_0,2_1_0,17,[13_21] (1_1),17,[13_20] (1_2),3651,[2600_4590],3746,[2800_4590],142,20,[20_20] (9_9),120,42.86,47.62,17,17
725,12,14,20,12,11,0,0,7_3_1,4_2_0,14,[8_20] (1_2),14,[8_20] (1_2),3725,[1950_5000],3786,[1950_5000],263,20,[20_20] (2_2),118,14.29,21.43,33,33
726,12,29,20,12,11,0,1,6_5_0,5_0_1,15,[7_22] (1_1),15,[7_22] (1_1),5295,[4200_6750],5304,[4200_6750],95,20,[20_20] (17_17),104,58.62,62.07,45,33
727,13,177,20,13,10,35,6,4_5_4,2_0_5,20,[14_29] (1_1),21,[17_29] (1_1),3646,[3050_4400],3590,[3050_4300],144,20,[3_20] (1_163),109,92.66,94.35,150,124
728,14,20,20,14,14,0,1,7_5_2,1_0_0,15,[9_20] (1_2),15,[9_20] (1_2),3467,[2100_4800],3467,[2100_4800],143,20,[20_20] (6_6),156,30.00,30.00,5,5
729,14,14,20,14,13,0,0,5_9_1,0_1_0,11,[6_19] (2_1),11,[6_17] (2_1),4546,[2600_5550],4696,[3000_5550],91,,,,,7.14,7,7
730,15,101,20,14,7,15,6,6_6_1,3_4_6,19,[13_25] (1_2),20,[15_25] (1_2),5036,[3850_6650],4821,[3850_6000],125,20,[15_25] (1_2),117,86.14,93.07,146,118
731,14,14,20,14,13,0,3,1_9_4,0_1_0,14,[11_20] (2_1),14,[11_20] (2_1),5394,[4080_6150],5355,[4080_6150],83,,,,,7.14,7,7
732,14,52,20,14,10,10,5,6_8_2,5_3_2,20,[18_25] (1_1),20,[18_20] (1_7),2564,[2150_2980],2503,[2150_2980],158,20,[20_20] (38_38),133,73.08,80.77,80,80
733,14,45,20,14,12,10,4,3_11_7,8_2_0,19,[14_24] (1_2),19,[14_24] (1_1),3130,[2505_4165],3152,[2505_4165],134,20,[20_20] (31_31),123,68.89,73.33,77,72
734,14,39,20,14,14,5,4,4_6_6,1_0_0,19,[15_24] (1_1),19,[15_24] (1_1),3211,[2650_3905],3211,[2650_3905],99,20,[13_20] (1_24),100,64.10,64.10,14,14
735,16,197,15,15,6,30,0,3_0_0,1_2_13,15,[6_24] (1_1),18,[15_24] (2_1),2821,[1950_4500],2895,[2100_3750],118,15,[0_20] (1_4),82,92.39,96.95,249,190
736,16,18,20,16,16,0,10,0_14_4,0,16,[11_20] (2_2),16,[11_20] (2_2),4139,[3215_5160],4139,[3215_5160],99,20,[20_20] (2_2),84,11.11,11.11,0,0
737,15,29,30,15,14,5,23,23_10_8,4_1_0,27,[21_34] (1_1),27,[21_34] (1_1),5530,[4640_6680],5562,[4640_6680],166,30,[30_30] (14_14),190,48.28,51.72,36,36
738,15,138,25,15,4,30,1,8_15_9,11_9_5,27,[23_37] (1_1),27,[25_27] (2_1),4619,[4020_5955],4056,[4020_4105],176,25,[25_25] (123_123),122,89.13,97.10,252,252
739,15,24,20,15,14,0,6,3_8_4,2_0_1,17,[13_20] (3_3),17,[13_20] (3_3),3693,[2540_4600],3742,[2540_4600],128,20,[20_20] (9_9),156,37.50,41.67,18,18
740,14,18,20,14,14,5,5,4_18_6,2_0_0,18,[12_26] (1_1),18,[12_26] (1_1),3618,[2900_4600],3618,[2900_4600],133,20,[20_20] (4_4),144,22.22,22.22,19,19
741,13,69,25,13,9,10,1,9_6_11,7_4_4,25,[22_31] (3_1),25,[22_29] (3_1),6522,[5815_8135],6372,[5815_8135],155,25,[25_25] (56_56),125,81.16,86.96,113,113
742,11,12,30,11,10,0,1,7_9_7,0_1_0,27,[23_30] (1_1),27,[23_29] (1_3),5236,[4585_5950],5302,[4705_5950],164,30,[30_30] (1_1),122,8.33,16.67,7,7
743,11,13,20,12,12,0,2,2_3_0,0,12,[9_15] (1_1),12,[9_15] (1_1),3878,[3150_4400],3878,[3150_4400],90,20,[20_20] (1_1),328,7.69,7.69,0,0
744,14,124,20,11,3,15,4,4_5_0,1_2_12,18,[13_24] (1_1),20,[17_24] (1_1),5333,[3250_6600],5310,[4890_5850],138,20,[10_35] (1_1),101,91.13,97.58,260,145
745,10,105,20,9,0,15,9,1_9_4,6_9_3,17,[6_24] (1_1),17,[0_0] (0_0),4311,[3600_6090],0,[0_0],160,20,[20_20] (96_96),168,91.43,100.00,193,143
746,8,10,20,8,8,10,0,1_1_0,3_0_0,18,[13_26] (1_1),18,[13_26] (1_1),4672,[3050_5980],4672,[3050_5980],101,20,[20_20] (2_2),104,20.00,20.00,33,33
747,8,16,20,8,5,20,0,2_8_2,2_2_1,22,[19_30] (2_1),22,[19_24] (1_1),3158,[2900_3420],3087,[2900_3420],116,20,[20_20] (8_8),83,50.00,68.75,78,78
748,9,18,25,9,7,15,5,11_4_2,3_3_1,26,[19_37] (1_1),27,[23_37] (1_1),4454,[3505_5550],4237,[3505_5395],153,25,[25_25] (9_9),116,50.00,61.11,80,80
749,9,9,20,9,9,0,0,1_3_2,2_0_0,12,[6_20] (1_1),12,[6_20] (1_1),4269,[2075_5575],4269,[2075_5575],96,,,,,,10,10
750,9,33,27,9,8,10,7,11_2_0,2_0_1,27,[22_33] (1_1),27,[22_33] (1_1),4331,[3555_5230],4340,[3555_5230],147,27,[27_32] (23_1),122,72.73,75.76,50,36
751,11,54,25,11,6,10,0,9_3_3,4_1_5,25,[22_30] (1_1),25,[22_26] (1_1),7580,[6100_9050],6944,[6100_8080],136,25,[14_25] (1_41),104,79.63,88.89,86,86
752,11,15,15,11,10,5,1,0_1_0,2_1_0,12,[8_18] (2_1),12,[8_18] (2_1),3081,[2025_3825],3122,[2025_3825],105,15,[15_15] (4_4),104,26.67,33.33,26,26
753,14,393,27,10,5,30,3,12_4_3,9_0_8,29,[17_42] (1_1),29,[26_33] (2_1),5763,[4325_7465],4991,[4325_5480],196,27,[1_37] (1_1),143,97.46,98.73,344,196
754,10,22,20,10,7,20,2,8_4_0,10_4_2,21,[13_32] (1_1),21,[18_25] (2_1),4345,[3695_5890],4178,[3695_5890],166,20,[20_25] (11_1),125,54.55,68.18,153,139
755,10,61,20,10,7,20,14,2_10_4,4_1_2,21,[18_27] (1_1),21,[18_27] (1_1),3530,[2500_4955],3550,[2500_4955],120,20,[20_25] (50_1),92,83.61,88.52,103,79
756,10,17,20,10,8,0,2,5_5_0,2_1_1,18,[13_21] (1_1),18,[13_21] (1_1),4709,[4230_5670],4735,[4230_5670],96,20,[20_20] (7_7),93,41.18,52.94,25,25
757,9,12,20,9,7,0,2,3_5_2,0_0_2,14,[6_19] (1_1),14,[6_17] (1_2),4726,[3250_6450],4940,[4090_6450],120,20,[20_20] (3_3),129,25.00,41.67,16,16
758,9,32,20,9,7,20,0,2_3_5,3_2_1,21,[17_31] (1_1),21,[17_24] (1_1),5154,[4600_5755],5140,[4600_5755],111,20,[20_20] (23_23),80,71.88,78.12,83,83
759,11,51,15,10,6,10,0,0_1_1,5_5_2,14,[2_18] (1_2),15,[11_18] (1_1),2485,[1450_4500],2333,[1450_3200],79,15,[15_15] (41_41),74,80.39,88.24,108,93
760,10,47,20,7,5,5,9,1_0_0,4_1_4,18,[13_22] (1_1),18,[17_18] (1_4),3061,[2480_3600],2956,[2480_3600],99,20,[0_20] (1_39),97,85.11,89.36,103,69
761,7,9,20,7,5,0,0,2_4_1,2_1_1,15,[9_21] (1_1),15,[12_16] (1_2),5921,[4500_6700],6070,[5450_6700],85,20,[20_20] (2_2),92,22.22,44.44,25,25
762,7,7,20,7,6,25,2,8_5_1,1_0_1,20,[10_34] (1_1),20,[10_24] (1_1),4091,[3000_5350],3992,[3000_5350],138,,,,,14.29,88,88
763,7,9,20,7,7,0,0,3_3_2,2_0_0,16,[9_20] (1_2),16,[9_20] (1_2),3850,[3000_5300],3850,[3000_5300],85,20,[20_20] (2_2),90,22.22,22.22,10,10
764,6,13,20,5,5,15,4,5_1_1,2_0_0,21,[15_29] (1_1),21,[15_29] (1_1),5301,[5060_5470],5301,[5060_5470],120,20,[20_20] (8_8),112,61.54,61.54,47,47
765,6,16,20,6,3,10,0,4_1_0,0_2_2,20,[18_24] (2_2),21,[18_24] (1_1),2713,[2365_3030],2820,[2500_3030],104,20,[20_20] (10_10),86,62.50,81.25,47,47
766,7,24,17,7,5,10,2,6_0_1,0_2_2,15,[11_22] (1_1),15,[11_22] (1_1),5626,[3850_7000],5670,[3850_7000],76,18,[17_27] (15_1),87,70.83,79.17,90,48
767,7,38,20,7,3,25,4,6_0_0,5_3_1,23,[18_26] (1_3),23,[20_26] (1_1),3590,[3075_4050],3512,[3075_4050],111,20,[20_20] (31_31),83,81.58,92.11,99,99
768,8,40,30,8,3,15,13,9_4_5,4_6_2,30,[26_38] (1_1),30,[26_30] (1_1),6934,[6470_7345],6950,[6735_7295],182,30,[30_35] (31_1),170,80.00,92.50,138,114
769,8,22,20,8,7,5,0,11_2_4,3_1_0,20,[18_23] (1_1),20,[18_23] (1_1),3338,[2900_4100],3336,[2900_4100],127,20,[20_20] (14_14),129,63.64,68.18,36,31
770,8,29,20,8,4,30,0,7_0_1,3_4_2,21,[7_41] (1_1),21,[18_24] (1_1),4419,[3250_6000],3875,[3250_4450],115,20,[20_20] (21_21),354,72.41,86.21,163,163
771,11,117,30,7,3,5,0,8_1_0,8_1_6,23,[10_34] (1_1),23,[10_25] (1_1),4991,[2850_7200],5900,[4700_7200],178,30,[30_40] (109_1),191,94.02,97.44,256,106
772,7,29,20,6,3,5,0,6_3_3,0_6_3,17,[15_21] (1_1),17,[15_17] (1_1),6201,[5550_6855],5850,[5550_6150],102,20,[20_25] (22_1),93,79.31,89.66,118,74
773,6,22,20,5,2,5,0,4_1_1,1_3_3,17,[13_21] (1_1),18,[16_21] (1_1),4342,[3815_4830],4442,[4155_4730],513,19,[2_20] (1_16),124,77.27,90.91,59,59
774,5,30,25,5,4,0,2,7_1_3,6_1_0,23,[16_28] (1_1),23,[16_27] (1_1),5206,[4745_6285],5236,[4745_6285],136,25,[25_25] (25_25),153,83.33,86.67,37,37
775,5,7,25,5,5,10,4,9_1_0,0,24,[19_29] (1_1),24,[19_29] (1_1),4614,[3600_5290],4614,[3600_5290],134,25,[25_25] (2_2),172,28.57,28.57,18,18
776,5,31,30,5,3,0,0,7_1_1,1_1_4,27,[22_31] (1_1),27,[22_31] (1_1),4890,[4450_5400],4967,[4450_5400],137,30,[30_35] (25_1),150,83.87,90.32,62,45
777,5,24,30,5,4,15,0,2_3_0,5_1_0,32,[27_40] (1_1),32,[27_40] (1_1),2381,[2000_2750],2289,[2000_2455],216,31,[30_40] (18_1),217,79.17,83.33,119,69
778,5,19,25,5,3,20,0,6_0_0,2_2_0,27,[22_38] (1_1),27,[22_25] (1_1),3110,[2150_4350],2667,[2150_3250],157,25,[25_25] (14_14),143,73.68,84.21,95,90
779,5,21,25,4,1,35,0,7_0_1,0_2_3,33,[25_39] (1_1),34,[34_34] (1_1),2838,[2350_3050],2950,[2950_2950],228,25,[25_25] (17_17),134,80.95,95.24,156,151
780,4,22,22,4,3,10,0,7_1_0,8_1_0,26,[23_31] (1_1),26,[23_31] (1_1),3842,[3650_4055],3772,[3650_4000],160,22,[22_22] (18_18),123,81.82,86.36,70,65
781,4,4,20,4,4,0,1,1_0_1,0,7,[5_11] (2_1),7,[5_11] (2_1),5526,[4680_5890],5526,[4680_5890],54,,,,,,0,0
782,4,7,23,4,3,0,1,2_3_1,0_0_1,18,[13_23] (1_1),18,[13_19] (1_1),4794,[3910_5970],5088,[4400_5970],125,23,[23_23] (3_3),124,42.86,57.14,8,8
783,4,11,20,4,1,5,0,0_2_0,1_3_3,18,[13_25] (1_1),18,[13_13] (1_1),4502,[3420_5020],4570,[4570_4570],116,20,[20_20] (7_7),94,63.64,90.91,59,59
784,5,9,20,5,4,0,1,1_3_5,1_1_0,18,[14_20] (1_2),18,[14_20] (1_1),4852,[4405_5715],4909,[4405_5715],121,20,[20_20] (4_4),114,44.44,55.56,17,12
785,6,13,20,6,6,10,0,3_1_5,1_0_0,21,[18_24] (1_2),21,[18_24] (1_2),4286,[3850_4750],4286,[3850_4750],127,20,[20_20] (7_7),129,53.85,53.85,23,23
786,6,7,20,6,6,10,11,3_5_0,2_0_0,21,[17_27] (1_1),21,[17_27] (1_1),3634,[3240_3850],3634,[3240_3850],143,20,[20_20] (1_1),129,14.29,14.29,28,28
787,6,7,20,6,6,0,1,4_3_2,1_0_0,18,[17_20] (2_1),18,[17_20] (2_1),3870,[3455_4130],3870,[3455_4130],117,20,[20_20] (1_1),107,14.29,14.29,5,5
788,6,15,18,6,5,0,0,3_2_2,0_1_0,15,[13_18] (1_1),15,[13_17] (1_1),3247,[2665_3680],3363,[2855_3680],94,17,[8_18] (1_8),95,60.00,66.67,7,7
789,6,13,25,6,5,5,3,8_2_0,4_0_1,21,[15_26] (1_1),23,[20_26] (1_1),5910,[5260_6945],5955,[5260_6945],135,24,[17_25] (1_6),123,53.85,61.54,42,37
790,6,19,13,6,5,5,6,7_2_1,3_1_0,14,[11_19] (1_1),14,[11_19] (1_1),3839,[3680_4090],3867,[3680_4090],114,13,[13_13] (13_13),88,68.42,73.68,36,31
791,6,14,15,6,6,0,0,4_2_1,3_0_0,9,[5_14] (1_1),9,[5_14] (1_1),5040,[4105_5980],5040,[4105_5980],80,16,[15_25] (7_1),107,57.14,57.14,60,15
792,7,63,20,7,5,10,4,4_6_3,2_2_1,21,[18_25] (2_1),21,[18_25] (2_1),3613,[3175_4200],3583,[3230_3900],140,20,[20_25] (55_1),129,88.89,92.06,59,50
793,7,24,20,7,6,5,1,5_7_2,2_0_1,19,[16_25] (1_1),19,[16_25] (1_1),4122,[3655_4860],4152,[3655_4860],142,19,[3_25] (1_1),119,70.83,75.00,41,27
794,7,21,20,7,5,0,1,1_4_2,0_3_1,16,[13_19] (2_1),16,[13_19] (2_1),3384,[2550_4100],3568,[2990_4100],130,20,[20_20] (14_14),125,66.67,76.19,37,29
795,8,54,21,8,7,10,1,9_1_3,4_1_1,22,[20_26] (3_1),22,[20_26] (3_1),4468,[3980_4715],4461,[3980_4715],162,21,[21_21] (46_46),113,85.19,87.04,58,53
796,8,14,25,8,6,0,2,1_11_3,0_3_0,24,[22_25] (1_2),24,[23_25] (2_2),3819,[3505_4255],3717,[3505_3955],144,22,[13_25] (1_4),124,42.86,57.14,25,20
797,9,17,20,9,9,0,1,9_1_1,1_0_0,13,[7_17] (1_2),13,[7_17] (1_2),5578,[4500_6700],5578,[4500_6700],113,20,[20_20] (8_8),151,47.06,47.06,5,5
798,9,28,18,9,6,0,8,4_3_2,1_0_5,13,[7_18] (1_1),14,[10_18] (1_1),3953,[2865_5300],3588,[2865_4405],83,18,[16_18] (1_18),105,67.86,78.57,54,47
799,9,49,25,8,4,5,0,2_3_2,5_3_2,25,[21_27] (1_1),25,[24_26] (1_1),3748,[3150_4675],3250,[3150_3400],119,24,[7_25] (1_36),104,83.67,91.84,92,70
800,8,22,25,6,4,5,1,2_7_2,4_2_0,25,[24_26] (2_1),25,[24_26] (1_1),4050,[2850_5090],4410,[3800_5090],152,24,[2_25] (1_15),142,72.73,81.82,43,43
801,8,25,20,8,3,0,1,5_0_5,1_0_9,16,[8_20] (1_1),18,[16_20] (1_1),5163,[3850_6800],4617,[3850_5350],140,13,[0_20] (1_10),103,68.00,88.00,80,80
802,8,12,18,8,8,0,0,6_3_0,1_0_0,16,[13_19] (1_1),16,[13_19] (1_1),3931,[3600_4500],3931,[3600_4500],86,18,[18_18] (4_4),108,33.33,33.33,10,5
803,7,12,17,7,4,0,3,3_2_3,0_0_4,14,[6_17] (1_1),14,[6_17] (1_1),5299,[4370_6690],5591,[4620_6690],85,8,[0_17] (1_2),55,41.67,66.67,33,33
804,8,81,23,8,6,10,1,7_5_1,4_3_0,23,[21_26] (2_2),24,[21_26] (1_2),3844,[3350_4550],3850,[3350_4550],135,23,[13_23] (1_71),144,90.12,92.59,58,58
805,8,11,15,8,8,0,3,8_1_0,2_0_0,10,[7_13] (1_2),10,[7_13] (1_2),4272,[3545_5115],4272,[3545_5115],75,15,[15_15] (3_3),97,27.27,27.27,10,10
806,8,9,20,8,8,0,0,0_2_2,3_0_0,8,[5_11] (1_3),8,[5_11] (1_3),6230,[5735_7010],6230,[5735_7010],70,20,[20_20] (1_1),104,11.11,11.11,15,15
807,9,49,20,8,4,5,9,6_5_2,3_2_2,19,[17_21] (2_1),19,[17_19] (1_2),5429,[4935_6000],5348,[4935_5825],134,20,[15_20] (2_39),142,83.67,91.84,76,54
808,10,10,20,10,10,5,4,14_2_2,0,18,[16_21] (5_1),18,[16_21] (5_1),4143,[3525_4505],4143,[3525_4505],91,,,,,,9,9
809,9,14,22,9,8,0,7,17_0_1,2_1_0,21,[20_23] (2_2),22,[20_23] (2_2),3427,[3210_3805],3429,[3210_3805],90,22,[22_22] (5_5),104,35.71,42.86,17,17
810,10,27,10,10,7,15,3,5_0_0,2_5_1,10,[7_17] (1_1),10,[8_11] (1_1),3488,[2350_4825],3376,[2725_4825],89,10,[10_10] (17_17),91,62.96,74.07,103,88
811,8,11,18,7,7,5,3,4_1_2,0,16,[15_20] (2_1),16,[15_20] (2_1),4118,[3845_4480],4118,[3845_4480],85,18,[18_18] (4_4),126,36.36,36.36,9,9
812,8,8,30,8,7,5,1,9_8_0,5_0_2,29,[24_38] (1_1),29,[25_38] (1_1),5335,[4560_6280],5200,[4560_5915],176,,,,,12.50,51,51
813,9,26,28,8,4,15,12,5_5_4,2_0_6,27,[16_38] (1_1),27,[23_28] (1_1),5469,[4600_7115],5354,[4795_6390],157,30,[27_38] (1_2),158,69.23,84.62,204,96
814,7,13,20,7,3,10,3,0_4_1,0_5_2,14,[8_27] (1_1),14,[9_20] (1_1),5993,[3525_6765],5388,[3525_6765],101,17,[12_20] (2_4),94,46.15,76.92,77,77
815,7,24,20,7,5,10,3,8_1_1,3_1_1,19,[15_25] (1_1),19,[15_21] (1_1),3289,[2350_4140],3574,[2940_4140],178,21,[20_31] (16_1),184,70.83,79.17,112,48
816,7,14,25,7,4,0,0,12_2_0,1_3_1,24,[23_26] (1_1),24,[23_26] (1_1),5694,[5405_5955],5746,[5610_5955],173,25,[25_25] (7_7),120,50.00,71.43,34,34
817,8,8,20,8,7,0,6,8_2_1,0_0_1,14,[7_20] (1_2),15,[12_20] (2_2),4334,[3025_5620],4151,[3025_4810],95,,,,,12.50,8,8
818,7,27,30,7,5,0,2,7_1_3,7_2_3,26,[14_30] (1_3),27,[23_30] (1_2),6576,[4250_8765],5864,[4250_7990],168,27,[7_30] (1_15),173,74.07,81.48,73,73
819,7,11,20,7,5,5,2,6_0_4,0_3_0,19,[17_21] (1_1),19,[17_21] (1_1),3649,[3300_4460],3712,[3300_4460],99,20,[20_20] (4_4),92,36.36,54.55,29,29
820,7,7,15,7,6,0,0,1_6_0,0_1_1,9,[7_12] (2_1),10,[7_12] (1_1),3896,[3525_4300],3888,[3525_4300],67,,,,,14.29,15,15
821,7,35,17,6,5,15,0,0_5_2,0_0_1,18,[15_26] (2_1),18,[15_26] (2_1),3552,[2305_4700],3801,[2655_4700],98,17,[17_17] (29_29),90,82.86,85.71,45,45
822,6,6,25,6,5,10,1,10_1_0,2_0_1,24,[15_31] (1_1),25,[15_31] (1_1),5626,[4810_7150],5553,[4810_7150],147,,,,,16.67,36,36
823,6,15,20,6,5,0,0,1_5_2,2_0_1,17,[10_20] (1_1),17,[10_20] (1_1),4718,[4300_5980],4801,[4300_5980],117,20,[20_20] (9_9),122,60.00,66.67,18,18
824,6,10,20,6,6,0,8,4_3_1,1_0_0,16,[11_20] (1_1),16,[11_20] (1_1),5022,[4350_6030],5022,[4350_6030],95,20,[20_20] (4_4),142,40.00,40.00,5,5
825,7,18,18,8,4,0,8,4_1_2,3_0_5,11,[8_15] (2_1),11,[8_15] (2_1),5731,[4750_6265],5775,[4750_6265],88,18,[18_18] (10_10),112,55.56,77.78,73,56
826,7,7,25,7,7,0,0,7_0_0,0,10,[9_13] (3_2),10,[9_13] (3_2),7256,[6725_7560],7256,[6725_7560],73,,,,,,0,0
827,5,5,20,5,5,0,0,5_0_0,0,14,[13_16] (2_1),14,[13_16] (2_1),4453,[4055_4650],4453,[4055_4650],63,,,,,,0,0
828,6,6,18,6,6,0,0,7_1_0,0,11,[6_14] (1_2),11,[6_14] (1_2),4442,[3700_5500],4442,[3700_5500],99,,,,,,0,0
829,6,23,18,5,0,15,1,8_1_1,1_3_4,19,[15_24] (1_1),19,[0_0] (0_0),4427,[3660_5365],0,[0_0],127,18,[18_18] (18_18),97,78.26,100.00,95,95
830,5,6,20,5,5,0,0,10_0_0,1_0_0,18,[14_20] (1_2),18,[14_20] (1_2),3524,[2815_4255],3524,[2815_4255],101,20,[20_20] (1_1),111,16.67,16.67,5,5
831,4,14,30,3,1,10,1,5_2_1,1_1_1,31,[26_40] (1_1),31,[28_28] (1_1),6872,[6665_6985],6665,[6665_6665],211,30,[30_30] (11_11),214,78.57,92.86,48,48
832,4,6,22,4,4,0,0,6_2_0,1_0_0,21,[18_23] (1_1),21,[18_23] (1_1),4838,[4505_5360],4838,[4505_5360],118,22,[22_22] (2_2),157,33.33,33.33,5,5
833,4,5,18,4,4,5,1,5_0_0,2_0_0,17,[13_23] (1_1),17,[13_23] (1_1),3790,[3090_4165],3790,[3090_4165],96,18,[18_18] (1_1),133,20.00,20.00,19,19
834,4,24,12,4,2,5,6,3_0_1,1_1_2,12,[11_16] (2_1),14,[12_16] (1_1),3388,[3230_3610],3520,[3430_3610],110,12,[12_17] (19_1),94,83.33,91.67,47,38
835,6,13,20,7,6,20,1,14_0_0,0_1_0,21,[16_26] (1_1),21,[16_26] (1_1),3550,[3000_4300],3608,[3000_4300],96,20,[20_20] (6_6),114,46.15,53.85,53,53
836,5,12,28,5,2,5,1,8_1_4,2_1_2,28,[24_32] (1_1),28,[24_28] (1_1),4620,[4290_5200],4790,[4380_5200],166,28,[28_28] (7_7),167,58.33,83.33,42,42
837,6,23,20,6,1,0,5,7_4_0,1_10_4,18,[9_21] (1_1),20,[20_20] (1_1),4644,[4095_6340],4140,[4140_4140],170,20,[20_25] (16_1),134,73.91,95.65,119,105
838,6,12,20,6,6,10,4,5_5_1,2_0_0,20,[15_24] (1_1),20,[15_24] (1_1),5128,[4690_5640],5128,[4690_5640],146,21,[20_25] (5_1),125,50.00,50.00,37,28
839,7,22,25,7,2,30,2,4_7_2,7_9_0,29,[25_38] (1_1),30,[27_32] (1_1),3149,[2700_3910],2920,[2800_3040],159,25,[25_30] (14_1),123,68.18,90.91,189,180
840,6,25,19,6,3,5,7,6_1_0,6_2_1,20,[16_25] (1_1),20,[16_25] (1_1),4236,[3580_4825],4485,[4050_4825],143,19,[19_19] (19_19),104,76.00,88.00,61,61
841,7,8,25,7,6,10,1,10_3_0,1_1_0,22,[17_28] (1_1),22,[17_27] (1_1),3575,[2865_4200],3628,[2865_4200],124,25,[25_25] (1_1),149,12.50,25.00,30,30
842,8,40,15,8,7,30,0,6_2_3,2_1_1,18,[15_21] (3_2),18,[15_21] (3_1),3822,[3370_4655],3859,[3370_4655],117,15,[15_15] (32_32),91,80.00,82.50,94,89
843,7,51,20,7,3,20,1,6_4_3,6_4_1,22,[17_33] (1_1),22,[17_26] (1_1),3943,[3200_4955],3552,[3380_3775],132,20,[20_20] (44_44),114,86.27,94.12,116,111
844,7,13,25,7,3,5,1,12_1_1,0_1_3,24,[22_29] (2_1),24,[22_25] (1_1),6292,[5700_6700],5997,[5700_6200],145,25,[25_25] (6_6),156,46.15,76.92,40,40
845,7,29,20,7,2,20,3,5_6_3,5_6_1,23,[18_32] (2_1),24,[20_27] (1_1),5729,[5470_6105],5585,[5500_5670],182,20,[12_20] (1_21),133,75.86,93.10,121,121
846,7,74,20,7,4,20,1,0_5_2,7_0_5,23,[18_28] (1_1),23,[19_26] (1_1),3747,[3350_4255],3416,[3350_3500],162,20,[20_20] (67_67),126,90.54,94.59,128,123
847,7,34,20,7,6,0,0,11_0_2,2_1_0,18,[11_21] (1_1),18,[11_21] (1_1),4911,[4420_6405],4872,[4420_6405],124,20,[20_20] (27_27),129,79.41,82.35,17,17
848,8,42,20,8,7,5,4,2_7_1,5_1_0,17,[10_21] (1_2),18,[15_21] (2_2),4243,[3155_5555],4056,[3155_4910],125,20,[20_20] (34_34),139,80.95,83.33,46,41
849,8,64,25,8,5,15,5,8_4_3,1_1_3,23,[18_37] (2_1),24,[18_37] (1_1),3798,[3120_4340],3936,[3185_4320],155,25,[25_25] (56_56),162,87.50,92.19,106,93
850,8,32,20,8,6,10,0,3_7_6,5_1_1,22,[19_26] (1_1),22,[19_26] (1_1),3013,[2870_3310],3028,[2880_3310],115,20,[20_20] (24_24),104,75.00,81.25,58,58
851,8,21,16,9,9,15,0,3_7_4,4_0_0,16,[11_23] (2_1),16,[11_23] (2_1),4267,[3750_4950],4267,[3750_4950],129,16,[16_16] (12_12),150,57.14,57.14,47,47
852,8,20,25,7,7,10,1,3_5_5,0,25,[22_33] (1_1),25,[22_33] (1_1),3504,[3100_3880],3504,[3100_3880],202,21,[0_25] (2_11),159,65.00,65.00,28,28
853,8,8,20,8,8,0,8,7_4_1,0,9,[5_20] (2_1),9,[5_20] (2_1),6283,[3985_7135],6283,[3985_7135],86,,,,,,0,0
854,9,28,20,10,8,10,2,12_4_2,2_0_2,18,[12_27] (1_1),18,[14_19] (1_3),4659,[3850_5850],4450,[3850_5150],153,20,[20_20] (18_18),162,64.29,71.43,59,54
855,7,21,20,7,6,5,1,8_1_1,3_1_0,19,[15_25] (1_1),19,[15_20] (1_2),5071,[4250_5720],5058,[4250_5720],148,20,[20_20] (14_14),134,66.67,71.43,36,31
856,7,9,25,7,5,0,3,11_5_1,0_2_0,21,[14_25] (1_2),22,[17_25] (1_1),6771,[5660_8510],6583,[5660_7640],158,25,[25_25] (2_2),168,22.22,44.44,19,14
857,7,7,12,7,7,0,0,6_0_0,0,9,[8_10] (3_2),9,[8_10] (3_2),2631,[2405_2800],2631,[2405_2800],61,,,,,,0,0
858,7,32,28,7,7,15,4,6_5_0,4_0_0,29,[22_36] (1_1),29,[22_36] (1_1),5925,[4325_6840],5925,[4325_6840],230,28,[28_28] (25_25),206,78.12,78.12,57,57
859,7,7,20,7,7,0,1,9_1_2,0,18,[12_20] (1_1),18,[12_20] (1_1),4799,[4200_5900],4799,[4200_5900],93,,,,,,0,0
